timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high,sc_amp_0,sc_amp_1,sc_amp_2,sc_amp_3,sc_amp_4,sc_amp_5,sc_amp_6,sc_amp_7,sc_amp_8,sc_amp_9,sc_amp_10,sc_amp_11,sc_amp_12,sc_amp_13,sc_amp_14,sc_amp_15,sc_amp_16,sc_amp_17,sc_amp_18,sc_amp_19,sc_amp_20,sc_amp_21,sc_amp_22,sc_amp_23,sc_amp_24,sc_amp_25,sc_amp_26,sc_amp_27,sc_amp_28,sc_amp_29,sc_amp_30,sc_amp_31,sc_amp_32,sc_amp_33,sc_amp_34,sc_amp_35,sc_amp_36,sc_amp_37,sc_amp_38,sc_amp_39,sc_amp_40,sc_amp_41,sc_amp_42,sc_amp_43,phase_mean,phase_std,phase_range,phase_diff_mean,phase_diff_std,phase_diff_range,phase_diff_skew
2026-03-13T11:43:59.911231,movement_stairs_0_0_1,3.113,0.609,0.181,6.087,42.318,11.026,106.0,12.947,17.441,7.467,8.298,13.42,13.45,13.04,13.34,12.04,12.65,13.04,12.81,12.65,13.04,12.65,12.21,12.21,13.34,13.34,13.42,14.87,15.23,15.03,16.76,16.28,5.1,5.0,5.0,4.0,5.39,5.0,4.47,5.0,4.47,4.47,5.1,5.39,5.66,7.62,7.07,7.28,7.81,7.81,9.49,10.05,10.44,10.0,10.0,-0.1878,1.8673,6.1398,0.0227,1.4546,8.0301,-3.6594
2026-03-13T11:43:59.912237,movement_stairs_0_0_1,3.091,0.585,0.174,7.273,53.614,6.238,99.0,11.957,10.922,3.614,4.271,6.32,6.4,6.4,6.32,6.0,6.32,5.83,6.4,5.39,6.0,6.08,6.71,6.4,6.71,7.0,7.07,8.06,7.81,8.06,8.25,8.06,2.24,1.41,2.0,1.41,2.24,2.0,2.24,2.24,3.16,4.12,3.61,4.24,3.61,4.12,4.12,3.16,2.83,3.16,4.0,4.12,5.0,4.47,5.1,-0.0507,1.8115,6.1413,0.0561,1.2307,6.9267,-4.2982
2026-03-13T11:43:59.912237,movement_stairs_0_0_1,3.074,0.541,0.179,7.321,54.104,6.326,101.0,12.177,11.076,3.511,4.479,5.83,5.39,6.0,6.32,6.4,6.4,6.32,7.07,6.32,7.62,7.21,7.21,7.28,7.0,7.28,6.71,7.81,7.28,7.0,7.62,7.07,2.0,2.24,2.24,2.0,3.0,3.16,2.83,3.61,3.16,3.16,2.83,2.83,3.16,3.16,2.83,3.61,3.16,3.16,4.24,5.0,5.39,5.0,6.32,0.108,1.8764,5.9614,-0.0231,1.4174,6.6049,-3.8276
2026-03-13T11:43:59.912237,movement_stairs_0_0_1,3.067,0.652,0.18,7.331,54.195,6.387,101.0,12.164,11.178,3.716,4.364,7.07,6.08,6.71,7.81,6.71,7.28,7.0,7.28,6.4,6.4,6.32,6.08,7.28,5.83,6.4,6.32,7.0,6.71,7.81,7.62,8.0,3.0,2.24,2.83,3.61,3.0,2.24,2.24,3.0,3.16,2.83,2.24,3.16,2.83,3.61,4.12,4.0,4.47,4.47,5.0,4.47,5.0,5.1,5.83,0.03,1.9352,6.118,0.016,1.8027,11.7628,-1.9568
2026-03-13T11:43:59.913224,movement_stairs_0_0_1,3.032,0.53,0.177,5.925,40.895,11.423,104.0,12.722,18.131,7.43,8.832,13.34,14.42,13.45,13.0,14.04,14.04,13.42,14.87,13.89,14.56,14.0,14.56,14.42,14.42,13.34,13.04,15.23,14.87,14.32,16.03,15.81,4.0,4.47,5.1,6.0,5.83,6.4,6.32,5.0,5.39,5.83,5.39,6.08,6.32,6.4,6.32,6.0,6.71,8.6,8.54,10.05,10.44,11.66,12.04,0.1776,1.8525,6.2119,-0.0094,1.4262,7.0503,-3.8185
2026-03-13T11:43:59.915374,movement_stairs_0_0_1,3.048,0.652,0.188,7.306,53.956,6.517,103.0,12.418,11.389,3.704,4.553,6.08,6.08,6.71,7.07,6.71,7.28,7.0,7.28,7.21,7.07,6.71,7.07,8.06,7.62,7.07,7.21,8.06,7.07,7.21,8.06,7.07,2.0,2.24,2.24,3.0,3.16,3.61,3.61,3.16,3.0,3.16,2.24,3.16,3.0,2.24,3.61,3.16,3.16,3.61,5.0,5.39,6.0,6.08,5.83,0.1299,1.8724,6.118,-0.0175,1.4429,6.9034,-3.8544
2026-03-13T11:43:59.966565,movement_stairs_0_0_1,3.026,0.53,0.184,7.236,53.241,6.486,100.0,12.074,11.321,3.915,4.324,7.62,7.07,7.0,6.32,7.07,6.4,6.32,7.07,6.08,6.4,5.66,6.71,6.08,7.28,7.21,7.81,8.54,8.0,8.25,8.6,8.6,3.0,3.16,2.24,2.24,1.0,2.24,2.24,2.0,2.24,3.16,3.0,4.12,4.47,4.24,4.47,4.12,4.12,4.12,5.0,4.47,5.1,5.0,4.47,-0.0862,1.8198,6.0382,0.0421,1.4904,8.9015,-3.4826
2026-03-13T11:43:59.968522,movement_stairs_0_0_1,3.057,0.58,0.19,7.217,53.103,7.628,109.0,13.097,12.986,4.011,5.965,8.06,7.07,7.07,8.06,7.81,7.62,8.06,8.06,8.94,9.22,8.6,8.25,8.0,8.54,7.81,8.06,8.06,8.25,8.06,8.06,8.06,2.83,2.24,3.16,2.83,3.16,4.0,4.12,3.61,4.47,4.12,4.12,4.47,5.0,5.1,4.12,3.61,4.47,5.0,5.39,6.4,7.21,7.28,8.0,0.1928,1.8456,6.1588,-0.0241,1.4526,6.8236,-3.7268
2026-03-13T11:43:59.972592,movement_stairs_0_0_1,3.087,0.584,0.194,7.153,52.489,7.42,100.0,11.994,12.376,4.232,5.733,8.54,8.06,8.06,8.54,8.6,7.81,7.62,8.25,8.06,8.54,8.6,7.81,7.62,7.0,6.71,7.07,8.06,8.06,8.25,8.6,8.6,3.0,3.16,4.24,3.16,4.0,3.16,3.61,3.16,3.0,3.61,3.61,4.12,4.12,5.0,5.0,5.1,6.0,6.32,6.4,6.4,7.62,7.07,7.07,0.088,1.908,6.1588,0.0064,1.4325,7.0861,-3.9001
2026-03-13T11:44:00.051866,movement_stairs_0_0_1,3.074,0.556,0.196,7.123,52.193,7.45,100.0,12.006,12.255,4.237,5.929,7.28,8.0,7.28,7.21,7.81,7.62,8.06,8.06,7.62,9.22,7.81,8.94,8.06,8.06,8.06,8.49,8.94,9.06,8.25,8.6,8.06,2.24,2.83,3.0,4.12,3.61,4.24,4.47,3.0,3.16,3.61,4.12,4.0,4.12,5.0,4.47,4.0,5.39,5.0,6.4,7.28,7.0,7.28,8.06,0.0135,1.858,6.1588,-0.0181,1.4365,6.8236,-3.901
2026-03-13T11:44:00.105357,movement_stairs_0_0_1,3.066,0.632,0.199,5.539,37.576,12.725,102.0,12.516,19.235,8.326,10.708,14.32,14.87,13.89,15.52,15.0,14.56,14.42,15.56,14.32,15.13,15.03,16.16,15.0,15.26,14.32,15.03,16.55,16.28,15.65,18.11,16.76,5.0,6.32,7.07,6.71,6.71,6.32,8.06,5.66,5.83,7.07,6.08,7.21,7.81,8.54,8.06,8.54,9.22,9.85,12.04,12.37,12.53,13.45,14.32,0.0968,1.8444,6.1413,-0.0051,1.4155,6.6659,-3.9064
2026-03-13T11:44:00.109875,movement_stairs_0_0_1,3.054,0.58,0.189,7.172,52.662,7.37,101.0,12.12,12.164,4.25,5.771,8.54,9.06,8.06,7.62,7.81,5.83,7.07,7.07,6.71,6.4,6.4,7.28,7.0,7.62,7.07,7.21,8.25,9.06,8.54,9.22,8.94,4.0,3.16,2.83,3.16,3.0,3.61,3.61,3.0,3.16,3.61,4.12,5.0,5.39,5.83,5.66,5.83,5.0,6.08,6.4,6.4,6.32,6.08,6.32,-0.0958,1.8115,6.1725,0.038,1.4542,8.7104,-3.5042
2026-03-13T11:44:00.109875,movement_stairs_0_0_1,3.054,0.58,0.193,7.094,51.901,7.474,98.0,11.759,12.407,4.125,5.963,8.06,7.81,7.62,7.07,7.28,7.62,7.07,7.81,7.28,8.0,8.25,8.06,8.49,8.94,8.06,8.06,8.54,7.81,8.6,8.06,8.25,3.0,3.16,2.83,3.16,4.0,4.47,4.24,4.47,4.12,4.12,4.47,4.24,4.47,4.0,4.47,4.24,5.39,5.1,5.1,5.83,6.4,6.71,8.06,0.1006,1.8323,6.0382,-0.0298,1.4194,6.6585,-3.8286
2026-03-13T11:44:00.171934,movement_stairs_0_0_1,3.031,0.556,0.195,7.099,51.945,7.417,98.0,11.764,12.313,4.14,5.872,8.06,7.81,7.21,8.25,8.06,7.62,7.81,7.21,7.28,8.06,8.25,7.62,7.81,8.06,8.25,8.0,9.49,8.6,7.81,8.25,8.06,3.0,3.16,2.83,3.16,4.0,4.47,4.24,4.47,4.12,4.12,3.61,4.24,4.12,4.0,4.47,4.24,4.47,5.1,5.1,5.83,6.4,6.71,8.06,0.0561,1.845,6.1588,-0.0316,1.4208,6.8199,-3.8122
2026-03-13T11:44:00.240907,movement_stairs_0_0_1,3.038,0.569,0.198,7.249,53.416,7.798,111.0,13.314,13.101,4.266,6.107,8.0,8.54,7.81,8.6,8.25,8.0,8.54,8.6,8.6,8.54,8.06,8.25,7.21,7.81,7.28,7.0,8.94,7.81,7.62,9.06,8.06,2.24,3.0,3.61,4.47,4.0,4.12,5.0,3.61,4.12,4.12,5.0,4.47,4.12,5.1,4.47,4.47,5.0,5.1,6.4,7.21,7.28,8.0,7.28,0.2918,1.8634,6.0382,-0.0181,1.4536,6.6817,-3.7227
2026-03-13T11:44:00.260705,movement_stairs_0_0_1,3.038,0.569,0.198,5.23,35.085,13.302,96.0,11.785,19.533,8.788,11.662,16.28,15.81,15.65,15.62,13.93,15.3,15.13,16.16,15.62,15.62,17.0,15.3,16.0,15.23,14.14,16.12,18.68,18.0,16.16,17.03,16.12,6.4,6.32,8.25,7.07,8.6,9.0,7.07,7.62,7.21,8.0,9.49,9.43,8.6,9.49,9.0,8.06,9.22,12.08,12.04,14.04,14.76,14.21,13.6,-0.0751,1.8234,6.1287,-0.0097,1.4159,6.7538,-3.9127
