timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high,sc_amp_0,sc_amp_1,sc_amp_2,sc_amp_3,sc_amp_4,sc_amp_5,sc_amp_6,sc_amp_7,sc_amp_8,sc_amp_9,sc_amp_10,sc_amp_11,sc_amp_12,sc_amp_13,sc_amp_14,sc_amp_15,sc_amp_16,sc_amp_17,sc_amp_18,sc_amp_19,sc_amp_20,sc_amp_21,sc_amp_22,sc_amp_23,sc_amp_24,sc_amp_25,sc_amp_26,sc_amp_27,sc_amp_28,sc_amp_29,sc_amp_30,sc_amp_31,sc_amp_32,sc_amp_33,sc_amp_34,sc_amp_35,sc_amp_36,sc_amp_37,sc_amp_38,sc_amp_39,sc_amp_40,sc_amp_41,sc_amp_42,sc_amp_43,phase_mean,phase_std,phase_range,phase_diff_mean,phase_diff_std,phase_diff_range,phase_diff_skew
2026-03-13T11:47:32.676243,movement_stairs_0_1_1,3.129,0.747,0.282,6.146,42.689,10.338,110.0,13.557,17.021,7.225,6.932,11.66,12.04,11.18,12.04,11.18,11.18,10.63,12.08,11.0,12.65,12.21,13.6,13.93,14.04,14.87,15.0,16.12,16.12,16.28,16.64,15.26,4.24,4.12,4.47,4.24,2.24,2.24,3.61,3.16,4.47,3.61,4.12,5.0,5.39,5.66,5.83,5.0,6.71,6.4,6.71,7.07,8.25,8.49,8.6,-0.0992,1.7547,6.2119,0.0517,1.2786,6.83,-3.8658
2026-03-13T11:47:32.676243,movement_stairs_0_1_1,3.129,0.747,0.282,6.003,41.425,10.367,104.0,12.827,16.783,7.103,7.358,11.7,11.4,12.21,12.65,12.04,11.18,12.21,12.73,13.04,13.34,13.04,13.6,13.6,13.04,13.34,13.04,15.23,15.56,15.23,16.0,14.76,3.61,3.0,3.16,5.1,4.47,5.0,5.0,4.12,4.12,3.61,5.39,4.12,5.39,5.66,4.47,3.0,5.0,6.4,8.25,9.0,9.22,9.43,10.0,0.1816,1.8731,6.1033,-0.0105,1.4447,7.3136,-3.6462
2026-03-13T11:47:32.676243,movement_stairs_0_1_1,3.082,0.712,0.277,6.056,41.873,10.736,112.0,13.838,17.713,7.437,7.223,13.0,12.81,12.21,12.65,12.04,12.37,12.81,12.81,11.7,13.0,13.6,12.81,13.89,14.14,14.32,14.76,15.62,15.52,16.03,17.89,17.8,2.24,4.0,4.12,3.61,4.47,4.0,3.61,3.61,4.0,3.16,3.16,4.12,4.47,5.0,5.83,6.0,7.28,6.4,8.06,7.62,9.06,9.85,9.9,-0.1648,1.9168,6.2208,0.0191,1.7579,10.2344,-2.5895
2026-03-13T11:47:32.677600,movement_stairs_0_1_1,3.082,0.712,0.277,7.378,54.633,6.167,114.0,13.837,11.477,3.565,3.581,6.4,6.32,5.1,5.39,5.0,5.83,5.0,6.08,6.71,7.07,6.71,7.07,7.07,7.21,7.21,7.62,9.0,7.62,7.81,8.06,8.06,2.83,2.0,2.24,1.41,1.0,1.0,1.41,1.0,2.24,2.24,3.0,2.83,2.83,3.61,3.16,3.0,3.16,2.83,3.16,4.12,3.61,3.61,4.12,-0.0727,1.7534,6.1413,-0.0536,1.5061,7.1065,-3.1693
2026-03-13T11:47:32.677600,movement_stairs_0_1_1,3.075,0.692,0.257,6.122,42.497,9.549,103.0,12.726,16.048,6.532,6.226,12.0,11.4,10.82,11.31,11.18,11.18,12.04,11.7,10.63,11.66,12.65,12.0,11.4,12.04,13.0,12.17,14.32,14.76,14.21,14.87,15.03,3.16,3.16,3.16,2.83,4.12,3.16,3.61,2.83,1.41,2.83,3.0,3.16,3.16,5.0,4.47,5.0,5.39,6.4,7.21,8.25,8.0,8.06,8.06,-0.0759,1.9338,6.2166,0.014,1.7684,11.193,-2.145
2026-03-13T11:47:32.678616,movement_stairs_0_1_1,3.069,0.692,0.256,6.396,45.06,9.856,113.0,13.853,16.56,6.632,6.534,12.04,10.82,10.77,11.0,10.3,10.63,10.3,11.18,11.4,12.53,12.04,12.08,13.15,13.6,13.45,14.42,15.52,14.04,13.89,15.62,14.32,3.61,3.61,3.16,2.83,3.16,3.16,3.61,3.0,2.83,4.47,4.12,5.1,5.1,5.66,5.39,5.1,4.12,7.07,5.83,7.28,7.62,7.21,8.06,-0.1002,1.7751,5.9331,0.0532,1.302,6.7506,-3.7216
2026-03-13T11:47:32.687067,movement_stairs_0_1_1,3.087,0.685,0.241,6.338,44.489,9.831,110.0,13.494,16.325,6.851,6.476,11.4,11.66,10.44,11.05,10.77,10.63,10.3,10.44,10.05,10.3,11.4,13.04,12.37,13.04,13.42,13.45,15.65,15.03,14.56,15.62,14.76,5.0,4.0,4.47,3.61,2.0,2.83,3.16,3.16,3.61,4.12,4.0,5.39,4.47,5.39,6.08,6.08,5.83,6.4,5.39,6.0,7.62,7.07,7.62,-0.048,1.7589,6.2064,0.0546,1.2839,6.7468,-3.9044
2026-03-13T11:47:32.878698,movement_stairs_0_1_1,3.087,0.685,0.241,6.265,43.858,9.892,109.0,13.396,16.565,6.619,6.648,12.21,12.04,12.08,11.05,11.4,12.08,12.04,13.04,12.17,13.04,11.7,12.21,13.04,12.17,12.37,13.04,15.0,13.6,14.14,15.26,14.42,1.41,3.0,3.61,4.12,4.12,4.47,4.24,3.16,3.16,2.83,4.12,4.0,3.16,4.24,5.39,5.0,5.0,6.4,7.62,8.06,8.25,8.94,8.49,0.0825,1.8998,6.0179,-0.0062,1.6913,9.6786,-2.767
2026-03-13T11:47:32.879910,movement_stairs_0_1_1,3.072,0.692,0.244,7.316,54.012,6.123,109.0,13.237,11.209,3.768,3.517,6.32,6.0,6.32,7.21,7.07,5.83,6.08,7.0,6.32,6.4,6.4,6.32,6.0,6.71,6.4,6.71,8.0,7.62,7.81,8.54,9.0,1.0,1.41,2.0,2.0,2.83,2.83,2.24,2.0,2.24,2.24,1.0,1.41,1.41,2.0,2.24,2.24,3.16,3.0,4.12,4.47,5.0,5.39,5.0,0.133,1.9684,6.0382,0.0035,1.7052,9.9652,-2.6859
2026-03-13T11:47:32.906197,movement_stairs_0_1_1,3.075,0.694,0.251,6.31,44.248,10.097,113.0,13.88,16.711,7.006,6.734,12.0,11.7,11.66,12.21,11.4,11.0,10.77,11.4,10.3,11.18,11.0,12.08,12.73,13.0,13.04,13.34,15.81,15.81,15.52,16.49,15.81,4.12,3.61,3.16,3.0,3.61,3.61,3.0,2.24,3.16,3.16,3.61,4.47,4.12,6.08,5.83,5.66,6.08,7.0,7.62,7.81,8.94,8.0,8.54,-0.2343,1.7947,6.0413,0.041,1.5232,8.9561,-3.1729
2026-03-13T11:47:32.907335,movement_stairs_0_1_1,3.1,0.704,0.253,6.463,45.699,9.7,112.0,13.694,15.993,6.724,6.534,10.44,11.18,10.63,10.77,10.05,10.2,10.3,11.4,9.49,11.0,10.77,11.66,12.21,12.37,12.17,13.42,15.56,15.23,14.0,15.23,14.87,4.47,4.24,3.0,4.12,2.83,3.0,2.24,2.83,3.0,3.61,4.24,5.1,5.0,5.39,6.4,5.83,6.0,6.32,7.21,7.21,7.07,7.07,8.06,-0.2316,1.7749,6.1925,0.0452,1.2986,6.6881,-3.7865
2026-03-13T11:47:33.004470,movement_stairs_0_1_1,3.127,0.743,0.255,6.214,43.318,9.145,100.0,12.316,15.114,6.322,6.143,11.4,10.0,10.77,10.05,9.49,9.43,9.22,10.3,10.2,11.05,11.7,10.82,11.4,11.7,12.04,12.65,15.0,13.6,13.34,15.13,14.76,3.0,3.61,3.16,2.0,2.83,3.0,3.16,3.61,4.0,4.12,4.47,3.61,3.61,4.0,5.1,5.0,5.0,5.39,6.08,6.32,7.07,7.21,7.07,-0.0624,1.7639,6.2,0.0561,1.2411,6.8236,-4.1875
2026-03-13T11:47:33.004470,movement_stairs_0_1_1,3.1,0.617,0.25,6.436,45.443,9.34,110.0,13.493,15.604,6.077,6.475,9.49,10.0,10.44,10.63,10.82,9.85,10.0,11.18,10.0,11.4,11.18,12.04,12.17,12.53,12.21,12.08,14.0,13.42,12.73,14.56,15.13,2.0,2.83,2.24,2.24,2.24,3.0,3.16,3.61,3.61,4.12,4.12,4.47,4.47,4.12,4.12,5.0,5.0,5.1,6.32,6.4,6.71,8.25,9.06,0.1305,1.8224,6.1725,-0.0223,1.4833,7.0306,-3.5583
2026-03-13T11:47:33.018879,movement_stairs_0_1_1,3.121,0.579,0.243,6.046,41.819,10.321,108.0,13.352,17.301,6.68,7.133,12.08,12.04,10.3,12.37,12.17,12.08,12.04,12.21,11.18,13.0,13.6,12.81,13.6,14.56,14.14,14.87,15.56,14.76,15.03,14.87,14.87,3.0,3.16,2.0,2.24,3.16,3.61,3.16,4.0,3.61,4.24,4.12,5.1,4.47,5.0,5.39,6.0,6.32,6.4,6.32,7.0,7.62,8.6,8.94,0.1549,1.7546,6.2,-0.0351,1.4313,7.0918,-3.5643
2026-03-13T11:47:33.086143,movement_stairs_0_1_1,3.201,0.617,0.255,5.931,40.664,10.003,103.0,12.796,16.389,7.065,6.714,12.65,12.04,11.18,12.21,11.31,10.82,10.2,11.05,11.18,11.31,11.66,12.37,13.04,13.0,12.73,14.32,15.3,15.52,16.12,17.2,16.49,4.24,3.16,3.0,3.61,2.24,2.24,3.16,1.41,3.16,2.83,4.24,5.1,5.0,6.32,5.66,5.83,6.08,7.0,7.62,7.07,7.62,8.0,8.25,-0.0695,1.8288,6.0226,0.037,1.4796,8.7543,-3.3361
2026-03-13T11:47:33.086143,movement_stairs_0_1_1,3.158,0.617,0.245,6.387,45.021,9.806,111.0,13.594,16.377,6.306,6.874,11.05,10.44,11.66,12.04,11.7,11.05,12.17,12.08,11.31,11.18,12.04,12.17,12.53,12.73,12.65,12.04,13.93,13.45,13.42,15.0,15.23,2.83,2.83,2.0,2.83,3.16,4.0,3.61,4.24,4.12,4.12,3.61,3.61,5.39,4.12,5.0,5.83,5.1,6.08,6.71,7.07,8.25,8.0,9.49,0.2863,1.8226,6.118,-0.0184,1.4413,6.8128,-3.6565
2026-03-13T11:47:33.119241,movement_stairs_0_1_1,3.158,0.617,0.246,6.424,45.355,9.958,113.0,13.818,16.483,6.801,6.743,12.37,11.18,10.63,12.08,13.15,11.05,11.18,10.82,10.3,12.17,11.05,12.08,11.31,13.0,12.04,12.65,14.87,14.76,14.04,15.52,15.62,2.83,4.12,4.0,3.16,4.47,4.0,3.16,4.24,3.16,3.16,4.24,4.12,4.0,5.0,5.0,5.1,6.0,6.71,7.81,8.06,8.25,9.06,8.94,0.0691,1.9414,6.0382,0.0162,1.7232,10.0128,-2.6328
2026-03-13T11:47:33.167948,movement_stairs_0_1_1,3.176,0.624,0.248,7.266,53.504,6.059,103.0,12.501,10.944,3.766,3.585,6.0,6.08,5.83,7.07,5.83,6.08,5.0,5.39,5.66,5.83,6.08,6.0,6.32,7.07,7.21,7.28,8.0,7.62,8.49,9.43,9.22,3.16,2.0,1.41,1.41,1.0,1.41,1.0,2.24,2.24,2.24,3.0,3.0,3.16,2.83,3.16,4.0,3.0,3.61,3.61,3.61,4.0,3.61,4.24,0.0788,1.849,5.9614,0.0464,1.4853,9.103,-3.2724
2026-03-13T11:47:33.201688,movement_stairs_0_1_1,3.181,0.739,0.262,7.279,53.655,6.0,103.0,12.501,10.905,3.653,3.557,6.32,7.07,7.0,6.32,6.4,6.4,6.32,7.07,7.07,6.71,6.4,6.4,6.32,6.08,5.83,7.07,7.62,7.0,8.25,8.6,7.62,1.41,2.0,2.24,2.24,2.24,2.0,2.0,1.41,1.41,1.0,1.41,2.24,2.0,2.24,2.24,2.24,3.0,4.12,4.47,5.0,5.0,5.39,5.0,0.073,1.9446,6.0645,0.0057,1.7782,11.3173,-2.1576
2026-03-13T11:47:33.252512,movement_stairs_0_1_1,3.162,0.739,0.265,5.834,39.753,10.1,103.0,12.85,16.69,6.959,6.807,12.17,12.04,10.77,11.4,10.3,10.77,12.04,11.4,11.4,12.81,12.08,13.04,13.15,14.42,13.6,15.23,16.03,15.52,16.4,16.64,16.28,2.83,2.24,3.0,2.24,3.0,2.83,2.83,4.0,4.12,4.24,3.61,5.1,4.12,5.0,4.24,5.39,5.1,6.08,6.4,6.71,7.07,8.06,8.94,0.0689,1.7568,6.1305,-0.043,1.4796,7.1609,-3.5363
2026-03-13T11:47:33.268965,movement_stairs_0_1_1,3.185,0.739,0.257,7.357,54.418,6.219,115.0,13.972,11.606,3.936,3.255,6.71,6.08,6.08,6.71,5.66,5.83,6.32,6.08,5.83,5.83,6.32,6.0,6.71,7.07,7.62,8.06,8.54,7.81,8.06,9.06,9.22,2.0,3.16,2.24,2.24,2.24,2.0,1.41,1.0,1.0,1.0,1.41,1.41,2.24,3.0,3.16,3.16,4.24,3.16,4.12,4.0,3.16,4.24,4.12,-0.2709,1.8983,6.1413,0.031,1.738,9.6616,-2.5939
2026-03-13T11:47:33.319982,movement_stairs_0_1_1,3.223,0.743,0.267,7.427,55.121,5.16,101.0,12.272,9.667,2.984,2.934,4.47,5.1,4.0,4.47,4.24,3.61,4.12,4.0,4.47,5.83,5.66,5.39,6.08,6.32,6.4,7.07,6.71,7.07,7.07,6.71,6.4,2.0,1.41,1.0,1.41,1.0,1.41,1.41,1.0,2.24,2.24,2.24,3.16,3.16,3.0,2.0,1.41,2.24,2.0,2.24,2.24,3.16,3.0,3.16,-0.0711,1.7969,6.0858,-0.0464,1.4715,6.8712,-3.414
2026-03-13T11:47:33.370124,movement_stairs_0_1_1,3.223,0.759,0.275,7.356,54.415,5.986,112.0,13.617,11.255,3.284,3.536,5.39,6.0,5.39,6.4,5.83,6.32,6.0,6.32,6.4,6.4,6.71,7.07,7.07,7.21,7.21,6.32,7.0,7.62,7.21,7.28,8.25,1.41,1.0,0.0,1.41,1.41,2.0,2.24,2.24,1.41,2.0,2.0,2.24,2.24,2.24,2.0,2.24,2.24,3.0,3.16,3.61,4.47,4.47,5.0,0.1689,1.8551,5.9614,-0.026,1.5363,8.3176,-3.137
2026-03-13T11:47:33.402366,movement_stairs_0_1_1,3.207,0.739,0.261,6.154,42.795,10.621,114.0,14.054,17.604,7.15,7.268,12.21,13.6,12.08,13.0,12.65,13.04,12.81,13.42,12.0,12.37,12.53,13.45,13.0,13.0,13.42,14.14,15.23,15.0,15.23,16.97,17.09,3.16,3.16,3.61,3.61,3.0,3.16,5.0,4.47,3.0,3.61,5.0,4.12,4.12,4.24,5.0,6.08,4.47,6.4,8.06,8.06,9.22,9.85,9.9,0.1871,1.8973,6.0645,-0.0097,1.6839,8.9849,-2.9763
2026-03-13T11:47:33.403367,movement_stairs_0_1_1,3.142,0.759,0.288,7.351,54.377,5.984,105.0,12.72,10.89,3.337,3.828,5.0,6.32,5.83,5.83,6.32,6.08,6.0,6.32,6.4,6.4,6.71,7.07,7.07,6.71,6.4,6.71,7.0,7.28,7.07,7.62,8.0,1.41,1.0,1.41,2.24,2.0,2.24,2.83,2.24,2.0,2.24,2.24,2.24,2.0,2.24,2.24,2.24,3.16,3.16,4.24,4.47,5.1,5.1,5.39,0.1999,1.8665,6.0858,-0.0198,1.433,6.7468,-3.6774
