timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high
2026-02-13T10:01:28.358085,baseline_doors_open,2.811,0.55,0.053,-0.886,0.023,17.783,27.586,8.06,14.055,13.794,25.15
2026-02-13T10:01:28.545735,baseline_doors_open,3.126,0.473,0.048,4.272,27.301,19.076,114.0,14.348,18.791,13.429,24.738
2026-02-13T10:01:29.193157,baseline_doors_open,1.607,1.455,0.154,-0.859,-0.012,17.868,28.16,8.141,14.137,13.784,25.329
2026-02-13T10:01:30.637910,baseline_doors_open,1.952,1.43,0.194,-0.785,-0.088,17.501,28.636,8.067,13.668,13.507,24.972
2026-02-13T10:01:33.936143,baseline_doors_open,3.028,0.426,0.036,-0.882,-0.014,17.871,28.16,8.116,14.421,13.67,25.172
2026-02-13T10:01:33.936143,baseline_doors_open,3.033,0.457,0.046,-1.009,0.29,17.018,26.0,7.484,13.872,13.165,23.698
2026-02-13T10:01:33.936143,baseline_doors_open,3.002,0.461,0.044,-0.912,0.064,18.755,29.12,8.447,14.996,14.407,26.495
2026-02-13T10:01:34.721051,baseline_doors_open,2.963,0.467,0.05,-0.815,-0.089,17.413,27.893,8.001,13.603,13.425,24.856
2026-02-13T10:01:34.721051,baseline_doors_open,3.03,0.47,0.047,-0.923,0.173,18.111,29.155,8.087,14.818,13.525,25.632
2026-02-13T10:01:34.721051,baseline_doors_open,3.135,0.413,0.045,-0.96,0.156,16.958,26.401,7.569,13.755,12.995,23.799
2026-02-13T10:01:35.155132,baseline_doors_open,1.609,1.405,0.153,-0.916,-0.004,35.643,56.08,16.424,27.969,27.63,50.617
2026-02-13T10:01:35.155132,baseline_doors_open,3.209,0.402,0.047,-0.978,0.261,17.894,28.302,7.906,14.521,13.697,25.121
2026-02-13T10:01:35.155132,baseline_doors_open,3.073,0.407,0.04,-0.816,-0.117,16.782,26.42,7.755,13.106,12.965,23.935
