timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high
2026-02-17T22:30:35.880782,baseline_doors_variable,1.667,2.097,0.357,-0.838,0.095,18.156,31.0,8.221,25.741,10.699,18.034
2026-02-17T22:30:36.370492,baseline_doors_variable,1.942,1.681,0.586,-0.942,0.26,18.355,29.732,8.129,25.707,11.036,18.324
2026-02-17T22:30:36.792195,baseline_doors_variable,1.59,2.016,0.32,-0.97,0.504,18.033,31.0,7.87,24.777,10.716,18.58
2026-02-17T22:30:37.232303,baseline_doors_variable,1.817,1.651,0.323,-0.848,0.098,19.512,32.062,8.818,27.429,11.362,19.734
2026-02-17T22:30:37.601512,baseline_doors_variable,1.67,1.949,0.267,-0.803,0.06,37.005,62.169,16.862,50.83,21.849,38.276
2026-02-17T22:30:38.058621,baseline_doors_variable,1.802,1.906,0.586,-0.916,0.188,18.391,30.0,8.215,25.779,10.97,18.422
2026-02-17T22:30:38.457060,baseline_doors_variable,1.757,1.687,0.232,-0.886,0.241,17.775,29.547,7.931,24.727,10.263,18.31
2026-02-17T22:30:38.877751,baseline_doors_variable,1.721,1.632,0.194,-0.923,0.253,17.808,29.275,7.908,24.982,10.673,17.769
2026-02-17T22:30:39.286458,baseline_doors_variable,1.602,1.933,0.445,-0.883,0.316,18.744,31.906,8.327,25.867,10.815,19.513
2026-02-17T22:30:39.733427,baseline_doors_variable,3.19,0.522,0.077,-0.872,0.12,19.118,31.906,8.612,27.076,11.268,19.015
2026-02-17T22:30:40.234085,baseline_doors_variable,1.825,1.745,0.376,-0.905,0.282,19.169,31.257,8.517,26.421,10.996,20.049
2026-02-17T22:30:40.683157,baseline_doors_variable,3.199,0.58,0.086,-0.953,0.385,19.063,32.0,8.381,26.497,11.455,19.23
2026-02-17T22:30:41.088397,baseline_doors_variable,3.012,0.566,0.063,-0.964,0.485,18.568,30.871,8.108,25.266,10.85,19.542
2026-02-17T22:30:41.533168,baseline_doors_variable,1.902,1.895,0.654,3.082,18.495,19.536,96.0,12.657,29.175,10.566,18.898
2026-02-17T22:30:41.966673,baseline_doors_variable,3.189,0.375,0.04,-0.618,0.203,18.674,39.0,8.684,26.372,10.587,19.046
2026-02-17T22:30:42.383204,baseline_doors_variable,1.881,1.664,0.219,-0.853,0.232,18.808,31.241,8.417,26.161,10.744,19.487
2026-02-17T22:30:42.825682,baseline_doors_variable,2.856,0.724,0.076,-0.83,0.042,18.362,31.048,8.349,25.416,11.061,18.598
2026-02-17T22:30:43.232633,baseline_doors_variable,3.165,0.557,0.078,-0.864,0.242,19.164,32.016,8.563,26.548,11.024,19.885
2026-02-17T22:30:43.682215,baseline_doors_variable,1.92,1.739,0.357,-0.682,-0.169,18.318,32.0,8.605,26.452,10.344,18.166
2026-02-17T22:30:44.247050,baseline_doors_variable,1.913,1.539,0.197,-0.826,0.093,18.75,31.78,8.5,26.158,11.03,19.048
2026-02-17T22:30:44.617693,baseline_doors_variable,1.833,1.833,0.419,-0.855,0.04,19.49,32.45,8.846,27.578,11.503,19.392
2026-02-17T22:30:45.315797,baseline_doors_variable,1.899,1.753,0.417,1.386,8.308,29.059,108.0,15.73,42.115,16.394,28.686
2026-02-17T22:30:45.464712,baseline_doors_variable,3.193,0.564,0.085,-0.854,0.164,19.985,33.615,8.995,28.094,11.229,20.604
2026-02-17T22:30:45.904186,baseline_doors_variable,1.661,1.656,0.367,-0.893,0.285,17.717,31.0,7.884,24.722,10.66,17.767
2026-02-17T22:30:46.320182,baseline_doors_variable,3.205,0.527,0.072,-0.854,0.119,19.484,32.062,8.791,27.239,11.413,19.784
2026-02-17T22:30:46.733288,baseline_doors_variable,3.087,0.53,0.066,-0.848,0.118,18.584,31.305,8.405,25.792,11.096,18.851
2026-02-17T22:30:47.139622,baseline_doors_variable,3.183,0.497,0.068,-1.04,0.541,20.075,33.0,8.677,27.519,12.146,20.539
2026-02-17T22:30:47.582518,baseline_doors_variable,3.044,0.578,0.066,-0.953,0.449,19.282,31.145,8.44,26.426,11.23,20.151
2026-02-17T22:30:48.049518,baseline_doors_variable,3.098,0.597,0.078,-0.95,0.595,18.739,35.0,8.174,25.688,11.041,19.455
2026-02-17T22:30:48.464720,baseline_doors_variable,1.651,1.8,0.36,3.372,20.555,20.528,105.0,13.646,30.841,11.35,19.446
2026-02-17T22:30:48.908869,baseline_doors_variable,1.649,1.965,0.42,-1.022,0.535,18.319,30.414,7.931,25.174,11.032,18.731
2026-02-17T22:30:49.280861,baseline_doors_variable,1.865,1.757,0.25,-0.854,0.221,17.705,30.017,7.936,24.611,10.28,18.201
2026-02-17T22:30:49.732747,baseline_doors_variable,3.227,0.495,0.06,-0.88,0.165,18.793,31.241,8.432,26.171,11.251,18.949
2026-02-17T22:30:50.131445,baseline_doors_variable,1.597,2.014,0.449,-0.885,0.13,18.444,30.083,8.29,25.666,11.103,18.556
2026-02-17T22:30:50.564153,baseline_doors_variable,1.701,1.607,0.212,-0.817,0.011,19.268,32.14,8.802,27.3,10.92,19.57
2026-02-17T22:30:50.963157,baseline_doors_variable,3.165,0.58,0.079,-0.845,0.091,18.845,31.575,8.526,26.447,11.116,18.967
2026-02-17T22:30:51.396374,baseline_doors_variable,1.902,1.545,0.205,-0.953,0.526,17.274,31.0,7.545,23.751,10.209,17.834
2026-02-17T22:30:51.902060,baseline_doors_variable,1.831,1.927,0.536,-0.966,0.441,18.812,31.241,8.237,25.854,11.066,19.485
2026-02-17T22:30:52.298540,baseline_doors_variable,1.824,1.698,0.23,-0.84,0.384,18.602,35.0,8.296,25.742,10.714,19.316
2026-02-17T22:30:52.769605,baseline_doors_variable,1.637,1.824,0.429,-0.887,0.288,18.992,32.573,8.452,26.334,10.778,19.824
2026-02-17T22:30:53.150312,baseline_doors_variable,3.024,0.532,0.056,-0.816,0.26,19.279,35.0,8.672,26.876,10.972,19.957
2026-02-17T22:30:53.585158,baseline_doors_variable,2.078,1.739,0.496,-0.875,0.187,18.862,30.529,8.454,26.274,10.648,19.626
2026-02-17T22:30:54.045646,baseline_doors_variable,3.015,0.555,0.064,-1.029,0.519,18.243,29.12,7.899,25.008,11.043,18.659
2026-02-17T22:30:54.445979,baseline_doors_variable,1.573,1.497,0.169,-0.975,0.488,18.183,30.414,7.928,24.889,10.833,18.796
2026-02-17T22:30:54.881954,baseline_doors_variable,3.165,0.643,0.094,-0.906,0.148,19.844,32.249,8.889,27.904,11.925,19.709
2026-02-17T22:30:55.280451,baseline_doors_variable,1.856,1.773,0.36,-0.67,-0.025,18.574,36.0,8.666,26.697,10.558,18.472
2026-02-17T22:30:55.745136,baseline_doors_variable,1.783,1.921,0.292,-0.96,0.295,17.703,27.785,7.812,24.624,10.583,17.892
2026-02-17T22:30:56.179441,baseline_doors_variable,1.737,1.799,0.39,-0.929,0.351,18.268,30.676,8.068,25.123,10.513,19.128
2026-02-17T22:30:56.645829,baseline_doors_variable,2.084,1.885,0.536,-0.904,0.16,18.505,30.067,8.28,26.107,11.198,18.224
2026-02-17T22:30:57.061593,baseline_doors_variable,1.692,1.877,0.469,-0.796,0.561,19.323,40.0,8.631,26.677,11.482,19.788
2026-02-17T22:30:57.477675,baseline_doors_variable,1.814,1.93,0.535,-0.858,0.138,20.182,33.615,9.087,28.291,11.533,20.698
2026-02-17T22:30:57.978235,baseline_doors_variable,2.821,0.617,0.057,-0.805,0.002,19.245,31.828,8.796,27.495,11.292,18.962
2026-02-17T22:30:58.327793,baseline_doors_variable,1.712,1.75,0.241,-0.914,0.357,18.699,31.016,8.256,25.778,10.682,19.595
2026-02-17T22:30:58.845401,baseline_doors_variable,1.766,1.761,0.251,-1.035,0.553,18.655,29.614,8.057,25.492,11.174,19.271
2026-02-17T22:30:59.215708,baseline_doors_variable,1.741,1.822,0.248,-0.519,0.031,19.194,41.0,9.162,27.776,10.692,19.117
2026-02-17T22:30:59.733997,baseline_doors_variable,2.926,0.736,0.087,-0.827,0.323,18.856,36.0,8.462,26.094,10.917,19.524
2026-02-17T22:31:00.075599,baseline_doors_variable,1.635,1.784,0.402,-0.871,0.13,17.636,29.275,7.942,24.703,10.558,17.646
2026-02-17T22:31:00.485975,baseline_doors_variable,3.036,0.448,0.061,-0.869,0.066,18.866,30.594,8.541,26.497,11.195,18.904
2026-02-17T22:31:00.957424,baseline_doors_variable,1.582,1.728,0.23,-0.83,0.096,19.254,32.202,8.73,26.946,10.624,20.15
2026-02-17T22:31:01.359579,baseline_doors_variable,1.591,1.797,0.244,-0.868,0.258,20.213,34.409,9.029,28.118,11.457,21.025
2026-02-17T22:31:01.777391,baseline_doors_variable,1.701,1.787,0.265,-0.884,0.102,18.533,31.016,8.352,26.132,11.032,18.439
2026-02-17T22:31:02.218046,baseline_doors_variable,3.107,0.485,0.056,-0.871,0.13,18.614,31.401,8.388,26.068,11.093,18.679
2026-02-17T22:31:02.637120,baseline_doors_variable,1.736,2.009,0.476,-0.848,0.144,18.11,30.017,8.164,25.312,10.645,18.362
2026-02-17T22:31:03.044734,baseline_doors_variable,1.438,2.056,0.333,-0.9,0.147,18.381,30.414,8.241,25.8,11.018,18.329
2026-02-17T22:31:03.531474,baseline_doors_variable,1.736,1.683,0.218,-0.645,-0.08,18.788,36.0,8.838,27.178,10.488,18.703
2026-02-17T22:31:03.877046,baseline_doors_variable,1.454,1.982,0.281,-0.834,0.0,18.459,30.48,8.418,26.065,10.938,18.379
2026-02-17T22:31:04.343419,baseline_doors_variable,1.803,1.725,0.223,-1.023,0.497,19.169,31.016,8.32,26.217,11.572,19.694
2026-02-17T22:31:04.825880,baseline_doors_variable,2.153,1.697,0.257,-0.953,0.34,18.975,30.871,8.363,26.273,11.221,19.41
