timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high
2026-02-17T22:26:16.290002,baseline_doors_variable,1.873,1.966,0.506,-0.925,0.377,17.821,29.155,7.852,24.6,10.339,18.492
2026-02-17T22:26:16.839551,baseline_doors_variable,2.101,1.66,0.382,-0.562,0.017,19.237,40.0,9.108,27.94,10.833,18.951
2026-02-17T22:26:17.239284,baseline_doors_variable,1.538,2.562,0.445,-0.592,0.679,18.616,42.0,8.531,26.005,10.843,18.982
2026-02-17T22:26:17.627064,baseline_doors_variable,1.98,1.756,0.349,-0.894,0.373,18.015,29.682,7.962,24.699,10.463,18.842
2026-02-17T22:26:18.059183,baseline_doors_variable,1.66,1.871,0.438,-0.892,0.246,17.172,28.425,7.651,23.854,10.297,17.356
2026-02-17T22:26:18.478006,baseline_doors_variable,1.961,1.82,0.537,-0.858,0.196,18.646,31.765,8.369,26.049,10.612,19.25
2026-02-17T22:26:18.914721,baseline_doors_variable,1.795,2.162,0.704,3.133,18.887,21.344,105.0,13.784,31.818,11.987,20.276
2026-02-17T22:26:19.503418,baseline_doors_variable,1.853,1.688,0.32,-0.886,0.197,17.327,29.155,7.753,24.363,10.393,17.23
2026-02-17T22:26:20.118083,baseline_doors_variable,1.95,1.919,0.364,-0.844,0.168,18.255,30.806,8.219,25.459,10.473,18.809
2026-02-17T22:26:20.585339,baseline_doors_variable,2.023,1.701,0.389,-0.924,0.347,19.184,32.527,8.472,26.492,11.199,19.83
2026-02-17T22:26:20.944826,baseline_doors_variable,2.793,0.762,0.095,-0.939,0.278,17.803,28.425,7.883,24.769,10.767,17.872
2026-02-17T22:26:21.543053,baseline_doors_variable,1.859,1.919,0.3,-0.974,0.393,18.794,30.414,8.247,25.796,11.144,19.414
2026-02-17T22:26:21.970363,baseline_doors_variable,3.253,0.551,0.09,-0.648,0.318,18.723,39.0,8.612,26.271,10.761,19.118
2026-02-17T22:26:22.374495,baseline_doors_variable,3.044,0.552,0.069,-0.901,0.2,18.326,30.414,8.187,25.635,10.809,18.524
2026-02-17T22:26:22.867793,baseline_doors_variable,3.022,0.777,0.111,3.758,23.286,18.803,103.0,13.209,28.366,10.118,17.966
2026-02-17T22:26:23.336545,baseline_doors_variable,1.56,2.046,0.521,-0.84,0.164,19.418,33.541,8.75,27.133,10.962,20.125
2026-02-17T22:26:23.963758,baseline_doors_variable,1.66,2.136,0.298,-0.786,0.023,18.893,31.401,8.63,26.665,10.634,19.357
2026-02-17T22:26:24.417708,baseline_doors_variable,3.03,0.499,0.066,-0.93,0.309,18.546,30.083,8.198,25.802,11.096,18.731
2026-02-17T22:26:25.031832,baseline_doors_variable,3.137,0.589,0.084,-0.891,0.165,18.207,30.414,8.161,25.517,10.822,18.279
2026-02-17T22:26:25.436714,baseline_doors_variable,3.056,0.528,0.063,-0.824,-0.006,19.168,32.016,8.751,27.166,11.407,18.941
2026-02-17T22:26:25.728472,baseline_doors_variable,2.952,0.7,0.076,-0.869,0.241,18.263,30.529,8.164,25.345,10.32,19.084
2026-02-17T22:26:26.184196,baseline_doors_variable,1.801,1.612,0.198,-0.74,0.207,18.728,37.0,8.538,26.715,11.202,18.29
2026-02-17T22:26:26.631584,baseline_doors_variable,2.058,2.045,0.651,-0.784,-0.069,18.689,31.064,8.599,26.867,10.955,18.266
2026-02-17T22:26:27.083779,baseline_doors_variable,2.141,1.673,0.223,2.792,16.565,21.188,99.0,13.216,31.393,11.97,20.247
2026-02-17T22:26:27.619172,baseline_doors_variable,1.914,1.549,0.265,-0.913,0.302,18.085,30.067,8.019,24.733,10.793,18.699
2026-02-17T22:26:28.165284,baseline_doors_variable,3.19,0.58,0.083,-0.93,0.306,17.824,28.601,7.887,24.952,10.639,17.877
2026-02-17T22:26:28.602200,baseline_doors_variable,3.113,0.534,0.059,-0.778,0.008,18.463,33.0,8.465,26.441,10.874,18.092
2026-02-17T22:26:29.135593,baseline_doors_variable,1.575,2.049,0.302,-0.746,-0.154,18.905,30.887,8.796,27.179,10.838,18.706
2026-02-17T22:26:29.602196,baseline_doors_variable,3.151,0.564,0.079,-0.939,0.272,19.228,31.241,8.523,26.767,11.575,19.337
2026-02-17T22:26:30.075814,baseline_doors_variable,1.717,2.092,0.49,-0.977,0.416,18.614,30.083,8.147,25.752,11.202,18.877
2026-02-17T22:26:30.570125,baseline_doors_variable,1.878,1.814,0.407,-0.825,0.126,18.681,31.401,8.449,26.122,10.939,18.969
2026-02-17T22:26:31.347186,baseline_doors_variable,3.124,0.431,0.055,3.124,18.862,19.158,94.0,12.336,28.483,10.814,18.221
2026-02-17T22:26:31.735837,baseline_doors_variable,2.556,0.942,0.095,3.588,21.908,20.301,108.0,13.957,30.524,11.425,19.014
2026-02-17T22:26:32.228258,baseline_doors_variable,1.76,1.828,0.431,-1.007,0.514,19.278,31.906,8.369,26.472,11.205,20.116
2026-02-17T22:26:32.620310,baseline_doors_variable,3.152,0.559,0.078,-0.999,0.498,19.792,32.249,8.607,27.144,11.769,20.433
2026-02-17T22:26:33.169732,baseline_doors_variable,2.008,1.907,0.741,-0.752,-0.012,17.498,30.0,8.059,25.006,9.866,17.616
2026-02-17T22:26:34.092995,baseline_doors_variable,1.78,1.535,0.209,-0.86,0.041,17.843,29.547,8.1,25.208,10.439,17.879
2026-02-17T22:26:34.202195,baseline_doors_variable,1.849,1.608,0.363,-0.849,0.161,18.658,31.305,8.406,26.124,10.69,19.136
2026-02-17T22:26:35.034104,baseline_doors_variable,3.109,0.461,0.049,-0.796,0.573,18.046,37.0,8.029,25.265,10.833,18.041
2026-02-17T22:26:35.157222,baseline_doors_variable,1.976,1.655,0.313,-0.948,0.364,18.814,31.0,8.277,26.292,11.41,18.744
2026-02-17T22:26:35.598249,baseline_doors_variable,3.117,0.535,0.071,-0.666,0.299,18.112,38.0,8.315,25.904,10.746,17.704
2026-02-17T22:26:36.145004,baseline_doors_variable,3.151,0.465,0.06,-0.975,0.543,18.8,31.401,8.174,25.499,11.024,19.828
2026-02-17T22:26:36.527714,baseline_doors_variable,1.736,1.917,0.272,3.444,21.165,19.682,101.0,13.051,29.339,11.082,18.673
2026-02-17T22:26:37.130749,baseline_doors_variable,1.823,1.954,0.306,-0.933,0.44,20.104,36.0,8.833,27.879,12.023,20.396
2026-02-17T22:26:37.744099,baseline_doors_variable,1.708,1.792,0.22,-0.995,0.514,17.237,27.803,7.489,23.629,10.099,17.951
2026-02-17T22:26:38.229721,baseline_doors_variable,1.917,1.667,0.272,-0.798,0.413,17.518,34.0,7.839,24.193,10.198,18.134
2026-02-17T22:26:38.664174,baseline_doors_variable,1.894,1.722,0.235,-0.785,0.07,17.987,29.833,8.19,25.335,10.153,18.45
2026-02-17T22:26:39.215387,baseline_doors_variable,1.841,1.863,0.705,-0.976,0.392,18.478,30.414,8.101,25.571,11.146,18.706
2026-02-17T22:26:39.781695,baseline_doors_variable,3.085,0.546,0.065,-0.873,0.204,18.978,31.385,8.499,26.423,10.694,19.778
2026-02-17T22:26:40.197723,baseline_doors_variable,1.792,1.926,0.489,-0.867,0.418,18.539,35.0,8.223,25.812,11.078,18.718
2026-02-17T22:26:41.056495,baseline_doors_variable,1.705,1.73,0.371,-0.828,0.076,18.711,30.463,8.484,26.505,10.683,18.934
2026-02-17T22:26:41.264120,baseline_doors_variable,1.61,1.876,0.531,-1.013,0.507,19.866,33.061,8.621,27.291,11.966,20.319
2026-02-17T22:26:41.428600,baseline_doors_variable,3.078,0.543,0.072,-1.007,0.569,18.457,30.48,7.983,25.19,10.908,19.235
2026-02-17T22:26:42.039276,baseline_doors_variable,1.563,1.806,0.245,-0.904,0.272,17.457,28.178,7.756,24.162,10.548,17.651
2026-02-17T22:26:42.493568,baseline_doors_variable,2.226,1.85,0.718,-0.839,0.118,34.155,57.079,15.44,47.114,20.087,35.214
2026-02-17T22:26:42.863119,baseline_doors_variable,1.665,2.021,0.316,-1.004,0.449,18.404,29.12,8.017,25.484,10.955,18.758
2026-02-17T22:26:43.610922,baseline_doors_variable,1.757,1.855,0.419,-0.291,0.833,18.056,45.0,8.682,25.766,10.093,18.299
2026-02-17T22:26:44.026450,baseline_doors_variable,2.11,1.721,0.377,-0.944,0.302,19.436,31.113,8.586,26.973,11.739,19.59
2026-02-17T22:26:44.641683,baseline_doors_variable,1.736,1.84,0.258,-0.862,0.396,17.989,34.0,7.998,25.166,10.876,17.929
2026-02-17T22:26:45.098692,baseline_doors_variable,2.782,0.541,0.05,-0.784,0.112,19.1,33.0,8.693,26.772,10.764,19.733
2026-02-17T22:26:45.519418,baseline_doors_variable,1.607,1.946,0.292,-0.963,0.424,19.809,31.906,8.674,27.268,11.828,20.309
2026-02-17T22:26:46.025902,baseline_doors_variable,2.795,0.64,0.059,-0.955,0.36,19.091,31.305,8.404,26.409,11.409,19.44
2026-02-17T22:26:46.398263,baseline_doors_variable,1.703,2.13,0.611,-0.908,0.341,18.064,30.676,7.992,24.943,10.677,18.55
2026-02-17T22:26:46.954446,baseline_doors_variable,1.945,2.024,0.915,-0.833,0.189,19.409,33.242,8.736,27.063,11.241,19.899
2026-02-17T22:26:47.574460,baseline_doors_variable,1.792,1.776,0.526,-0.884,0.258,18.124,30.463,8.082,25.25,10.335,18.757
2026-02-17T22:26:47.889292,baseline_doors_variable,1.591,1.965,0.286,-0.818,0.093,19.835,33.106,8.997,27.854,11.386,20.245
2026-02-17T22:26:48.487173,baseline_doors_variable,2.118,1.855,0.411,-0.811,0.007,19.702,32.28,8.992,28.11,11.705,19.31
2026-02-17T22:26:48.937999,baseline_doors_variable,1.909,1.796,0.263,-0.846,0.183,18.651,34.0,8.392,26.403,11.281,18.287
2026-02-17T22:26:49.406508,baseline_doors_variable,1.935,1.48,0.191,-0.894,0.306,18.72,31.145,8.304,25.893,11.178,19.071
2026-02-17T22:26:49.834937,baseline_doors_variable,3.131,0.622,0.092,-0.989,0.481,18.566,30.414,8.091,25.46,11.021,19.187
2026-02-17T22:26:50.232859,baseline_doors_variable,3.086,0.562,0.067,-0.718,-0.101,18.069,30.0,8.403,25.864,10.113,18.221
2026-02-17T22:26:50.680653,baseline_doors_variable,3.086,0.693,0.097,-0.663,-0.197,18.721,33.0,8.818,27.235,10.76,18.193
2026-02-17T22:26:51.156595,baseline_doors_variable,1.823,1.759,0.506,-0.879,0.151,19.698,32.985,8.847,27.597,11.754,19.742
2026-02-17T22:26:51.613741,baseline_doors_variable,2.009,1.879,0.379,-0.771,0.03,18.196,31.241,8.329,25.691,10.117,18.753
2026-02-17T22:26:51.989701,baseline_doors_variable,3.032,0.614,0.083,-0.794,0.029,19.549,32.311,8.932,27.684,11.0,19.946
2026-02-17T22:26:52.484539,baseline_doors_variable,1.969,1.683,0.371,-0.824,0.046,19.365,32.016,8.796,27.578,11.506,19.028
2026-02-17T22:26:52.900185,baseline_doors_variable,1.798,2.024,0.426,-0.812,-0.056,18.597,30.0,8.523,26.577,10.792,18.43
2026-02-17T22:26:53.293337,baseline_doors_variable,1.677,1.954,0.718,-0.879,0.286,18.725,32.14,8.333,25.993,10.744,19.406
2026-02-17T22:26:53.747345,baseline_doors_variable,1.782,1.781,0.245,-0.837,0.03,19.018,31.305,8.643,27.062,11.255,18.751
2026-02-17T22:26:54.147695,baseline_doors_variable,1.835,1.981,0.509,-0.832,0.011,18.372,30.364,8.368,26.094,10.934,18.102
2026-02-17T22:26:54.592727,baseline_doors_variable,3.163,0.665,0.1,-0.826,0.024,17.276,28.32,7.871,24.065,10.431,17.331
2026-02-17T22:26:54.960087,baseline_doors_variable,2.47,0.931,0.096,-0.861,0.096,18.932,31.78,8.552,26.613,11.242,18.941
2026-02-17T22:26:55.394243,baseline_doors_variable,1.66,1.865,0.272,-0.917,0.343,19.197,32.558,8.487,26.52,11.273,19.771
2026-02-17T22:26:55.822003,baseline_doors_variable,3.117,0.56,0.071,-0.843,0.26,19.992,37.0,8.96,28.215,11.991,19.779
2026-02-17T22:26:56.330559,baseline_doors_variable,1.577,2.099,0.639,-0.826,-0.009,18.425,29.967,8.408,26.19,10.988,18.111
2026-02-17T22:26:56.771258,baseline_doors_variable,1.837,1.87,0.411,-0.93,0.417,18.374,31.016,8.079,25.204,10.727,19.155
2026-02-17T22:26:57.186233,baseline_doors_variable,1.811,1.816,0.535,-0.904,0.218,17.442,28.231,7.78,24.396,10.451,17.478
2026-02-17T22:26:57.593710,baseline_doors_variable,1.692,1.766,0.37,-0.853,0.334,17.912,31.048,7.965,24.676,10.422,18.606
2026-02-17T22:26:57.993950,baseline_doors_variable,1.73,1.729,0.236,-0.91,0.393,17.46,28.16,7.696,23.948,10.346,18.056
2026-02-17T22:26:58.406327,baseline_doors_variable,1.72,1.67,0.366,-0.942,0.416,18.499,30.61,8.12,25.488,10.788,19.188
