timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high
2026-02-13T10:04:29.882086,baseline_doors_open,3.193,0.343,0.032,-0.782,-0.177,17.101,27.0,7.939,13.665,13.115,24.186
2026-02-13T10:04:30.345333,baseline_doors_open,2.997,0.452,0.039,-1.022,0.315,18.568,29.069,8.151,15.233,14.077,26.037
2026-02-13T10:04:30.711604,baseline_doors_open,3.099,0.429,0.047,-0.902,0.021,17.196,27.074,7.785,13.572,13.254,24.419
2026-02-13T10:04:31.131226,baseline_doors_open,2.979,0.47,0.046,-1.053,0.38,17.401,26.401,7.588,14.734,13.048,24.102
2026-02-13T10:04:31.519292,baseline_doors_open,2.971,0.461,0.042,-0.837,-0.015,17.558,28.16,8.0,14.046,13.227,25.044
2026-02-13T10:04:31.951446,baseline_doors_open,3.104,0.4,0.043,-0.979,0.168,16.859,26.173,7.504,13.676,13.017,23.565
2026-02-13T10:04:32.344185,baseline_doors_open,1.94,1.304,0.139,-0.821,-0.034,17.939,29.155,8.197,14.244,13.622,25.586
2026-02-13T10:04:32.779979,baseline_doors_open,3.18,0.447,0.054,-0.885,-0.007,16.969,27.459,7.708,13.607,13.24,23.738
2026-02-13T10:04:33.175688,baseline_doors_open,3.146,0.486,0.054,-0.909,0.113,18.07,29.0,8.11,14.753,13.518,25.581
2026-02-13T10:04:33.594013,baseline_doors_open,2.932,0.47,0.039,-0.886,0.047,17.471,27.203,7.887,14.445,12.899,24.723
2026-02-13T10:04:33.978816,baseline_doors_open,2.989,0.428,0.036,-1.023,0.338,17.691,27.514,7.751,14.466,13.477,24.793
2026-02-13T10:04:34.504645,baseline_doors_open,3.033,0.44,0.043,-0.932,0.117,17.179,26.627,7.699,13.694,13.265,24.242
2026-02-13T10:04:34.895016,baseline_doors_open,2.995,0.496,0.052,-0.809,-0.158,17.262,27.803,7.978,13.642,13.229,24.567
2026-02-13T10:04:35.313721,baseline_doors_open,2.979,0.488,0.044,-0.814,-0.083,17.813,28.844,8.183,14.0,13.696,25.382
2026-02-13T10:04:35.715530,baseline_doors_open,3.138,0.38,0.041,-0.929,0.174,17.44,27.803,7.776,14.123,13.223,24.632
2026-02-13T10:04:36.138015,baseline_doors_open,3.095,0.454,0.06,-0.933,0.067,17.39,26.571,7.818,13.846,13.441,24.542
2026-02-13T10:04:36.546507,baseline_doors_open,2.944,0.483,0.045,-1.022,0.337,17.234,26.627,7.55,14.07,13.139,24.164
2026-02-13T10:04:36.950513,baseline_doors_open,3.184,0.392,0.04,-0.889,0.03,16.685,26.173,7.551,13.233,12.904,23.59
2026-02-13T10:04:37.363446,baseline_doors_open,1.727,1.547,0.185,-0.849,-0.011,17.902,28.443,8.149,14.174,13.741,25.431
2026-02-13T10:04:37.773505,baseline_doors_open,2.769,0.505,0.038,-0.86,0.046,17.892,28.16,8.098,14.246,13.727,25.349
2026-02-13T10:04:38.291369,baseline_doors_open,2.804,0.615,0.053,-1.068,0.373,17.535,27.0,7.644,14.857,13.23,24.2
2026-02-13T10:04:38.690248,baseline_doors_open,2.981,0.505,0.044,-0.877,0.062,18.207,28.32,8.22,14.546,13.82,25.888
2026-02-13T10:04:39.093705,baseline_doors_open,3.088,0.437,0.048,-0.995,0.185,16.911,25.807,7.503,13.874,12.999,23.543
2026-02-13T10:04:39.458332,baseline_doors_open,1.675,1.372,0.139,-1.017,0.337,17.973,30.0,7.889,15.236,13.54,24.817
2026-02-13T10:04:39.917823,baseline_doors_open,3.069,0.478,0.05,-1.078,0.421,17.994,27.459,7.815,14.851,13.791,25.005
2026-02-13T10:04:40.320872,baseline_doors_open,3.06,0.463,0.05,-1.034,0.351,17.051,26.476,7.455,13.966,12.941,23.917
2026-02-13T10:04:40.757975,baseline_doors_open,3.132,0.45,0.052,-0.833,-0.059,17.354,27.295,7.942,13.548,13.506,24.659
2026-02-13T10:04:41.153048,baseline_doors_open,2.038,1.245,0.119,-0.798,-0.091,16.78,27.295,7.73,13.127,13.015,23.859
2026-02-13T10:04:41.570525,baseline_doors_open,2.938,0.558,0.053,-0.892,0.058,16.508,26.249,7.455,13.114,12.683,23.399
2026-02-13T10:04:42.080401,baseline_doors_open,2.324,0.813,0.072,-0.844,-0.07,16.962,26.926,7.773,13.367,13.1,24.081
2026-02-13T10:04:42.536946,baseline_doors_open,2.905,0.513,0.047,-0.828,-0.036,18.504,29.411,8.452,14.752,14.091,26.297
2026-02-13T10:04:42.929687,baseline_doors_open,2.944,0.473,0.047,-1.076,0.358,18.038,26.833,7.866,14.913,13.822,25.045
2026-02-13T10:04:43.468820,baseline_doors_open,2.916,0.513,0.053,-1.089,0.456,19.587,29.614,8.476,16.399,14.731,27.264
2026-02-13T10:04:43.858222,baseline_doors_open,3.097,0.448,0.047,-0.861,0.021,17.128,27.313,7.771,13.658,13.07,24.314
2026-02-13T10:04:44.277187,baseline_doors_open,3.157,0.478,0.053,-1.056,0.396,18.93,29.155,8.237,15.942,14.084,26.407
2026-02-13T10:04:44.669844,baseline_doors_open,2.994,0.511,0.051,-0.972,0.197,18.229,28.32,8.097,14.698,13.952,25.682
2026-02-13T10:04:45.091802,baseline_doors_open,2.971,0.514,0.052,-0.958,0.191,17.892,28.16,7.954,14.865,13.202,25.257
2026-02-13T10:04:45.480164,baseline_doors_open,3.154,0.415,0.04,-1.096,0.449,18.164,27.893,7.862,15.364,13.789,25.013
2026-02-13T10:04:45.910940,baseline_doors_open,3.145,0.442,0.045,-0.981,0.287,18.311,28.653,8.07,15.003,13.834,25.742
2026-02-13T10:04:46.297434,baseline_doors_open,3.049,0.52,0.054,-0.896,0.065,17.384,27.019,7.837,14.213,12.965,24.63
2026-02-13T10:04:46.723370,baseline_doors_open,2.89,0.508,0.038,3.593,22.199,19.884,106.0,13.662,19.286,13.944,26.124
2026-02-13T10:04:47.239483,baseline_doors_open,3.127,0.483,0.049,-0.829,-0.059,17.226,28.178,7.888,13.624,13.144,24.561
2026-02-13T10:04:47.649845,baseline_doors_open,2.962,0.522,0.054,-0.839,-0.047,17.368,27.857,7.942,13.707,13.43,24.623
2026-02-13T10:04:48.047387,baseline_doors_open,3.177,0.41,0.048,-1.027,0.318,17.203,27.295,7.554,14.135,13.074,24.072
2026-02-13T10:04:48.459222,baseline_doors_open,2.987,0.432,0.036,-0.861,-0.06,17.536,27.785,8.018,13.91,13.754,24.607
2026-02-13T10:04:48.848220,baseline_doors_open,3.093,0.451,0.051,-0.997,0.274,17.602,27.295,7.758,14.279,13.45,24.739
2026-02-13T10:04:49.252032,baseline_doors_open,3.134,0.445,0.047,-0.881,0.038,16.822,26.401,7.61,13.374,13.037,23.727
2026-02-13T10:04:49.658491,baseline_doors_open,2.962,0.426,0.032,-0.936,0.132,17.907,28.636,8.018,14.32,13.857,25.196
2026-02-13T10:04:50.061078,baseline_doors_open,3.124,0.469,0.046,-0.932,0.135,18.101,28.792,8.09,15.005,13.429,25.516
2026-02-13T10:04:50.489927,baseline_doors_open,3.19,0.367,0.041,-1.049,0.39,17.436,26.87,7.599,14.803,12.952,24.229
2026-02-13T10:04:50.904886,baseline_doors_open,3.207,0.435,0.05,-0.961,0.184,17.565,27.731,7.814,14.196,13.432,24.725
2026-02-13T10:04:51.389302,baseline_doors_open,1.909,1.205,0.116,-0.936,0.079,16.784,25.942,7.544,13.521,12.927,23.58
2026-02-13T10:04:51.791338,baseline_doors_open,2.795,0.502,0.041,-0.895,0.054,16.807,26.926,7.59,13.384,12.928,23.779
2026-02-13T10:04:52.208089,baseline_doors_open,3.105,0.517,0.054,-0.822,-0.105,17.571,27.803,8.088,13.827,13.644,24.892
2026-02-13T10:04:52.580964,baseline_doors_open,3.02,0.413,0.039,-1.02,0.284,18.117,28.16,7.97,14.764,13.866,25.376
2026-02-13T10:04:53.026099,baseline_doors_open,2.986,0.464,0.044,-0.951,0.199,18.764,28.844,8.341,15.154,14.34,26.433
2026-02-13T10:04:53.389991,baseline_doors_open,2.818,0.575,0.046,-0.831,-0.023,18.589,30.067,8.473,14.793,14.112,26.485
2026-02-13T10:04:53.810078,baseline_doors_open,3.233,0.401,0.042,-0.819,-0.127,17.257,28.302,7.96,13.847,13.414,24.181
2026-02-13T10:04:54.199046,baseline_doors_open,3.208,0.375,0.039,-0.819,-0.114,17.222,27.295,7.926,13.367,13.463,24.491
2026-02-13T10:04:54.614629,baseline_doors_open,2.931,0.439,0.032,-0.896,0.102,18.521,29.0,8.328,15.161,13.719,26.313
2026-02-13T10:04:55.136815,baseline_doors_open,3.162,0.511,0.058,-0.862,-0.045,18.559,29.411,8.5,14.621,14.361,26.327
2026-02-13T10:04:55.583152,baseline_doors_open,2.982,0.501,0.043,-0.881,0.002,17.422,27.019,7.904,13.771,13.523,24.628
2026-02-13T10:04:55.937901,baseline_doors_open,2.88,0.58,0.052,-1.056,0.36,18.903,28.844,8.254,15.922,14.109,26.324
2026-02-13T10:04:56.371352,baseline_doors_open,3.008,0.446,0.035,-1.004,0.285,18.336,28.231,8.069,15.412,13.59,25.658
2026-02-13T10:04:56.761819,baseline_doors_open,3.111,0.487,0.048,-0.939,0.157,18.198,28.32,8.125,14.681,13.909,25.649
2026-02-13T10:04:57.170733,baseline_doors_open,3.149,0.551,0.065,-0.95,0.196,17.514,27.019,7.785,14.239,13.272,24.689
2026-02-13T10:04:57.649826,baseline_doors_open,2.941,0.512,0.043,-0.969,0.171,16.774,26.627,7.468,13.626,12.844,23.531
2026-02-13T10:04:58.050977,baseline_doors_open,3.059,0.488,0.056,-0.88,0.034,16.98,26.249,7.678,13.522,13.169,23.919
