timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high
2026-02-18T12:45:53.635720,baseline_doors_open,2.995,0.573,0.059,2.482,15.41,15.107,65.0,8.648,20.518,8.975,15.796
2026-02-18T12:45:53.998042,baseline_doors_open,2.648,0.724,0.072,3.747,24.003,15.109,78.0,9.814,20.733,8.86,15.707
2026-02-18T12:45:54.464254,baseline_doors_open,3.045,0.597,0.064,3.297,20.854,15.309,74.0,9.468,21.0,8.929,15.965
2026-02-18T12:45:54.887400,baseline_doors_open,2.78,0.843,0.131,1.821,11.602,15.18,59.0,8.133,20.498,8.884,16.112
2026-02-18T12:45:55.480666,baseline_doors_open,2.557,0.907,0.125,2.83,17.769,15.787,71.0,9.255,21.435,9.28,16.606
2026-02-18T12:45:55.755591,baseline_doors_open,3.003,0.494,0.05,2.829,17.583,16.835,76.0,9.939,23.026,9.812,17.63
2026-02-18T12:45:56.154186,baseline_doors_open,2.633,0.858,0.095,2.731,16.957,13.008,58.0,7.623,17.605,7.521,13.856
2026-02-18T12:45:56.617626,baseline_doors_open,2.469,1.042,0.126,3.471,21.978,15.921,79.0,10.05,22.066,9.227,16.444
2026-02-18T12:45:57.233249,baseline_doors_open,2.647,0.744,0.072,2.97,18.681,15.223,70.0,9.073,20.797,8.961,15.878
2026-02-18T12:45:57.778932,baseline_doors_open,2.621,0.849,0.095,3.218,20.292,15.878,76.0,9.762,21.829,9.188,16.584
2026-02-18T12:45:58.201298,baseline_doors_open,2.833,0.609,0.074,3.298,20.527,15.122,74.0,9.528,20.9,8.647,15.787
2026-02-18T12:45:58.902760,baseline_doors_open,3.07,0.45,0.039,2.267,14.245,15.428,64.0,8.583,20.807,9.082,16.352
2026-02-18T12:45:59.123480,baseline_doors_open,3.187,0.457,0.051,2.734,17.038,15.024,67.0,8.797,20.318,8.863,15.853
2026-02-18T12:45:59.481784,baseline_doors_open,2.984,0.443,0.039,3.095,19.468,14.905,70.0,9.035,20.174,8.768,15.733
2026-02-18T12:46:00.027675,baseline_doors_open,2.776,0.816,0.112,2.142,13.509,15.695,64.0,8.642,21.179,9.323,16.542
2026-02-18T12:46:00.709157,baseline_doors_open,3.027,0.593,0.106,3.926,25.241,15.574,83.0,10.395,21.749,8.888,16.061
2026-02-18T12:46:00.754541,baseline_doors_open,3.127,0.548,0.064,2.704,16.804,15.763,70.0,9.209,21.329,9.266,16.651
2026-02-18T12:46:01.233622,baseline_doors_open,2.434,0.788,0.074,2.558,15.808,15.136,66.0,8.76,20.553,8.889,15.928
2026-02-18T12:46:01.856504,baseline_doors_open,2.676,0.798,0.086,-0.581,1.821,29.066,70.0,12.784,37.704,17.652,31.715
2026-02-18T12:46:02.183420,baseline_doors_open,3.061,0.476,0.048,2.101,13.043,15.505,63.0,8.564,20.927,9.263,16.289
2026-02-18T12:46:02.485001,baseline_doors_open,2.504,0.756,0.083,2.599,16.193,15.767,69.0,9.118,21.348,9.181,16.726
2026-02-18T12:46:02.956325,baseline_doors_open,3.145,0.474,0.046,2.644,16.361,14.945,66.0,8.722,20.376,8.765,15.661
2026-02-18T12:46:03.418468,baseline_doors_open,3.12,0.431,0.042,3.403,21.666,15.371,75.0,9.537,21.031,9.026,16.024
2026-02-18T12:46:03.777799,baseline_doors_open,2.991,0.478,0.044,2.721,16.971,15.503,69.0,9.063,21.183,9.153,16.143
2026-02-18T12:46:04.189381,baseline_doors_open,3.044,0.334,0.034,3.391,21.415,15.241,75.0,9.579,21.028,8.807,15.859
2026-02-18T12:46:04.907024,baseline_doors_open,2.868,0.646,0.059,2.449,15.245,15.647,67.0,8.924,21.223,9.255,16.426
2026-02-18T12:46:05.126503,baseline_doors_open,3.088,0.6,0.087,3.317,20.737,15.477,76.0,9.771,21.219,9.178,16.009
2026-02-18T12:46:05.539897,baseline_doors_open,2.912,0.607,0.06,3.793,24.309,15.599,81.0,10.175,21.502,9.199,16.075
2026-02-18T12:46:05.934011,baseline_doors_open,3.002,0.508,0.057,2.95,18.478,15.649,72.0,9.355,21.293,9.034,16.576
2026-02-18T12:46:06.384170,baseline_doors_open,2.853,0.543,0.051,3.141,19.73,15.216,72.0,9.281,20.646,8.857,16.103
2026-02-18T12:46:06.775380,baseline_doors_open,3.023,0.57,0.057,2.849,17.811,15.442,70.0,9.137,21.046,8.922,16.317
2026-02-18T12:46:07.268152,baseline_doors_open,3.032,0.595,0.067,2.975,18.557,16.028,74.0,9.615,21.884,9.472,16.695
