timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high,sc_amp_0,sc_amp_1,sc_amp_2,sc_amp_3,sc_amp_4,sc_amp_5,sc_amp_6,sc_amp_7,sc_amp_8,sc_amp_9,sc_amp_10,sc_amp_11,sc_amp_12,sc_amp_13,sc_amp_14,sc_amp_15,sc_amp_16,sc_amp_17,sc_amp_18,sc_amp_19,sc_amp_20,sc_amp_21,sc_amp_22,sc_amp_23,sc_amp_24,sc_amp_25,sc_amp_26,sc_amp_27,sc_amp_28,sc_amp_29,sc_amp_30,sc_amp_31,sc_amp_32,sc_amp_33,sc_amp_34,sc_amp_35,sc_amp_36,sc_amp_37,sc_amp_38,sc_amp_39,sc_amp_40,sc_amp_41,sc_amp_42,sc_amp_43,sc_amp_44,sc_amp_45,sc_amp_46,sc_amp_47,sc_amp_48,sc_amp_49,sc_amp_50,sc_amp_51,sc_amp_52,sc_amp_53,sc_amp_54,sc_amp_55,sc_amp_56,sc_amp_57,sc_amp_58,sc_amp_59,sc_amp_60,sc_amp_61,sc_amp_62,sc_amp_63,phase_mean,phase_std,phase_range
2026-02-28T13:09:44.642634,movement_hallway_1_1_0,3.102,1.491,0.967,4.152,28.113,15.971,83.0,10.09,21.345,10.84,15.741,83.0,19.1,17.8,19.31,18.68,19.1,19.65,18.68,18.38,18.97,17.46,17.03,16.76,17.46,16.97,17.46,17.46,18.38,18.25,19.7,18.6,19.1,19.72,17.89,17.26,17.69,17.12,17.0,18.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,14.21,13.6,13.6,14.87,14.14,14.32,15.23,16.03,15.62,16.76,16.49,15.56,16.76,15.52,14.87,15.52,13.6,14.14,13.6,14.56,14.14,14.87,16.12,17.2,17.46,19.03,18.87,-0.0027,1.8738,6.2064
2026-02-28T13:09:44.686277,movement_hallway_1_1_0,3.126,1.496,1.005,3.786,25.281,16.643,83.0,10.244,22.62,11.162,16.171,83.0,20.0,20.59,19.72,21.02,20.59,20.25,20.02,19.24,18.87,18.0,17.89,18.36,19.0,18.87,19.24,20.02,19.72,20.59,20.02,20.0,19.31,19.65,19.1,19.1,19.72,18.79,19.24,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,13.45,12.65,13.0,14.21,14.04,15.26,15.65,16.03,17.03,17.09,16.12,16.28,17.09,15.52,14.14,14.56,14.32,15.62,14.56,15.13,14.42,14.76,16.0,18.79,18.03,20.1,19.24,-0.0468,1.8725,6.2356
2026-02-28T13:09:44.689362,movement_hallway_1_1_0,3.121,1.484,0.993,4.244,28.385,15.414,83.0,10.144,21.238,10.251,14.783,83.0,19.65,18.44,19.42,19.31,19.1,18.44,18.97,17.03,17.26,16.16,16.28,16.28,17.09,17.8,18.11,19.31,18.44,19.24,18.79,17.89,18.03,18.44,17.72,17.09,18.6,18.03,17.49,18.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17,11.4,10.05,11.66,13.42,13.15,13.45,15.3,14.87,15.0,15.13,14.87,13.6,15.13,13.42,13.42,14.0,13.42,14.42,14.04,15.23,12.81,13.34,15.52,16.28,16.76,18.25,16.97,0.0378,1.8666,6.2277
2026-02-28T13:09:44.757739,movement_hallway_1_1_0,3.138,1.66,0.975,4.033,26.625,15.889,84.0,10.376,21.923,10.369,15.399,84.0,19.8,20.4,22.14,20.62,18.25,17.89,17.2,17.03,17.89,17.49,18.25,18.97,19.1,18.25,19.31,19.1,18.44,18.79,18.36,19.1,18.6,19.31,19.42,19.1,18.25,17.89,18.36,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,11.4,11.4,12.04,12.37,12.04,14.14,13.89,12.81,15.03,15.81,13.42,14.04,17.49,14.87,16.12,17.03,15.26,15.0,14.42,17.2,11.0,13.42,15.62,15.13,16.12,19.85,21.1,0.0962,1.856,6.1588
2026-02-28T13:09:44.805369,movement_hallway_1_1_0,3.129,1.711,0.974,0.313,6.158,14.784,45.0,6.69,18.977,10.552,14.82,45.0,19.24,17.0,18.44,18.38,17.89,17.8,17.69,16.28,16.12,17.09,16.76,16.12,18.03,17.26,17.72,17.09,18.03,18.38,18.87,19.31,19.65,20.0,19.24,18.79,18.6,18.44,18.36,17.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.77,11.4,10.63,11.66,13.0,13.34,14.0,15.52,14.87,15.26,15.62,15.56,13.04,14.76,14.56,14.14,15.0,14.04,14.14,13.34,13.6,13.0,12.53,15.0,16.28,16.4,17.49,17.89,0.0205,1.9266,6.1266
2026-02-28T13:09:44.829037,movement_hallway_1_1_0,3.163,1.774,0.999,2.548,17.122,16.166,68.0,8.794,21.414,11.856,15.271,68.0,20.62,18.11,20.12,20.59,19.03,18.03,17.89,17.12,17.69,16.49,17.46,18.38,19.24,19.31,20.0,21.1,20.59,20.59,20.22,19.1,20.1,21.63,20.25,20.62,20.62,20.02,20.25,19.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34,14.76,13.42,14.32,14.87,15.13,16.12,17.09,17.26,16.28,17.12,16.55,15.26,16.0,15.0,13.6,14.32,13.45,14.56,13.6,14.14,12.65,14.14,14.42,15.23,15.3,16.4,17.46,-0.0369,1.8235,6.1085
2026-02-28T13:09:44.881813,movement_hallway_1_1_0,3.163,1.791,0.963,3.4,22.155,15.592,75.0,9.457,21.199,11.209,14.423,75.0,19.21,18.11,17.89,17.89,17.03,17.49,17.0,17.03,17.8,18.03,18.11,18.44,19.31,19.24,19.85,18.97,19.92,18.6,20.0,20.25,20.25,21.59,21.26,20.22,19.72,18.38,18.44,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,11.66,11.18,13.45,15.52,13.93,15.0,15.0,16.12,15.23,15.3,15.56,13.15,14.32,13.89,14.0,14.32,13.6,13.15,13.0,12.81,11.18,11.7,13.45,15.3,16.16,17.8,17.26,0.1456,1.8133,6.1725
2026-02-28T13:09:44.910073,movement_hallway_1_1_0,3.163,1.719,0.912,3.295,21.492,18.787,89.0,11.259,25.768,12.248,18.365,89.0,25.08,24.21,23.09,25.06,22.8,23.09,23.26,21.63,22.2,21.93,20.52,19.65,21.84,20.62,22.56,20.88,23.43,23.19,23.77,23.32,23.02,23.32,23.26,21.21,20.52,20.22,21.54,20.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,13.6,13.34,12.81,15.3,14.87,15.81,15.03,16.64,16.55,18.11,18.6,16.55,18.03,17.2,15.23,17.03,16.64,15.65,18.0,18.36,18.03,19.1,21.19,23.6,22.2,23.77,22.67,0.1183,1.8333,6.1725
2026-02-28T13:09:44.913219,movement_hallway_1_1_0,3.188,1.719,0.916,2.99,19.41,18.712,85.0,10.892,25.999,12.288,17.888,85.0,25.5,23.6,24.08,24.19,23.85,23.0,22.83,22.83,23.0,22.83,22.2,23.09,23.26,21.63,23.09,22.36,21.95,23.02,22.2,22.47,22.56,24.04,22.56,21.19,21.4,19.0,20.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45,13.15,13.93,15.0,16.28,15.23,15.81,16.03,16.64,15.81,17.26,19.1,16.76,18.44,16.97,17.72,17.26,16.4,15.65,16.03,15.26,16.12,16.0,19.24,20.81,21.1,24.7,24.41,0.1143,1.8552,6.0645
2026-02-28T13:09:44.962715,movement_hallway_1_1_0,3.175,1.719,0.921,2.899,18.995,16.593,74.0,9.486,23.047,11.482,15.312,74.0,20.59,20.59,21.1,21.26,20.88,20.62,21.21,20.88,20.62,19.1,19.1,18.38,20.0,19.0,19.72,21.1,21.02,22.02,21.19,21.59,19.85,20.02,19.72,18.97,18.68,18.6,19.0,19.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.04,15.56,13.6,14.87,15.0,14.0,15.81,14.56,15.52,15.0,17.03,17.89,13.89,16.03,14.42,13.42,14.04,13.89,13.04,12.0,13.89,13.04,14.04,15.23,17.8,18.03,19.7,18.6,0.033,1.9137,6.2356
