timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high,sc_amp_0,sc_amp_1,sc_amp_2,sc_amp_3,sc_amp_4,sc_amp_5,sc_amp_6,sc_amp_7,sc_amp_8,sc_amp_9,sc_amp_10,sc_amp_11,sc_amp_12,sc_amp_13,sc_amp_14,sc_amp_15,sc_amp_16,sc_amp_17,sc_amp_18,sc_amp_19,sc_amp_20,sc_amp_21,sc_amp_22,sc_amp_23,sc_amp_24,sc_amp_25,sc_amp_26,sc_amp_27,sc_amp_28,sc_amp_29,sc_amp_30,sc_amp_31,sc_amp_32,sc_amp_33,sc_amp_34,sc_amp_35,sc_amp_36,sc_amp_37,sc_amp_38,sc_amp_39,sc_amp_40,sc_amp_41,sc_amp_42,sc_amp_43,sc_amp_44,sc_amp_45,sc_amp_46,sc_amp_47,sc_amp_48,sc_amp_49,sc_amp_50,sc_amp_51,sc_amp_52,sc_amp_53,sc_amp_54,sc_amp_55,sc_amp_56,sc_amp_57,sc_amp_58,sc_amp_59,sc_amp_60,sc_amp_61,sc_amp_62,sc_amp_63,phase_mean,phase_std,phase_range
2026-02-21T14:25:40.198398,baseline_doors_0_0_1,2.76,0.534,0.234,0.352,4.278,18.571,57.0,9.016,21.553,10.513,23.417,57.0,28.6,24.08,25.06,24.17,25.02,23.6,23.71,21.1,20.0,18.97,19.03,17.69,16.49,17.0,17.8,15.81,16.28,14.87,13.0,13.34,12.21,11.18,11.05,11.66,12.65,15.03,16.28,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.03,17.72,19.7,20.0,20.02,18.6,19.31,21.84,22.02,21.1,24.17,24.41,24.0,22.2,20.59,24.08,22.67,23.77,22.56,22.8,22.8,22.8,26.17,27.51,27.89,26.4,27.46,0.092,1.8783,6.2432
2026-02-21T14:25:40.609206,baseline_doors_0_0_1,3.145,0.473,0.186,4.53,29.743,10.034,60.0,7.407,12.296,5.48,12.222,60.0,13.34,14.21,13.15,11.7,10.82,11.05,10.82,12.08,10.05,10.82,11.18,10.0,9.43,8.94,7.07,6.4,6.71,6.08,7.07,7.28,7.07,7.81,7.21,7.07,6.71,7.21,7.62,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,8.06,8.94,9.43,10.77,10.63,11.7,11.7,11.18,11.05,12.04,11.7,11.4,11.4,12.17,11.7,11.4,13.0,12.08,12.21,12.0,11.66,12.53,12.17,13.6,13.0,14.32,14.87,-0.0101,1.8538,6.1835
2026-02-21T14:25:41.017902,baseline_doors_0_0_1,2.945,0.695,0.243,0.093,3.117,18.57,54.0,8.921,20.433,10.86,24.151,54.0,26.4,26.17,26.4,24.17,21.21,22.2,20.88,21.84,18.44,19.42,17.72,17.8,17.46,14.56,15.62,15.52,15.81,8.6,13.15,11.7,13.93,12.73,11.05,17.46,17.72,14.56,15.0,14.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.44,17.0,17.0,20.81,17.03,21.02,23.26,27.46,22.2,22.2,20.25,22.83,22.36,25.06,23.26,25.02,25.06,21.47,23.02,26.08,24.19,22.0,25.24,24.7,25.08,24.7,28.23,27.66,0.0211,1.8558,6.2432
2026-02-21T14:25:41.426953,baseline_doors_0_0_1,3.225,0.674,0.228,3.609,22.686,13.804,72.0,9.193,16.753,7.468,17.037,72.0,17.0,18.87,19.24,20.22,17.0,16.76,16.28,16.28,14.87,13.34,14.14,11.18,13.0,8.49,11.4,10.77,12.04,8.94,10.0,10.0,8.6,10.0,6.71,10.44,9.85,11.31,11.7,10.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81,12.17,11.18,11.66,13.34,16.28,15.13,17.09,14.21,18.0,17.49,15.52,16.76,16.97,18.44,15.13,15.62,17.46,14.87,16.64,17.12,18.38,19.1,18.68,20.25,16.28,19.1,16.55,0.0658,1.8657,6.1343
2026-02-21T14:25:41.836566,baseline_doors_0_0_1,3.169,0.628,0.249,-0.011,3.04,18.063,51.0,8.455,20.508,10.388,23.055,51.0,26.91,23.77,23.77,24.21,23.19,22.85,22.8,21.0,19.7,19.42,17.12,16.64,16.55,15.0,16.12,14.32,15.0,14.76,12.53,14.0,14.32,13.6,12.17,12.65,12.81,13.0,14.21,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.8,18.03,17.46,19.85,18.44,19.7,19.24,21.1,22.02,23.41,24.7,23.35,22.2,21.47,20.25,22.0,21.47,21.47,24.08,23.02,23.26,23.0,23.43,27.31,27.29,27.8,25.63,0.2683,1.8588,5.9102
2026-02-21T14:25:42.246035,baseline_doors_0_0_1,3.046,0.647,0.194,0.845,6.099,17.81,60.0,9.064,20.53,9.816,22.845,60.0,26.83,23.85,24.08,23.32,24.19,21.02,20.25,20.0,19.1,17.46,18.38,18.44,14.32,16.28,14.32,13.34,12.81,14.56,14.14,14.42,10.3,13.04,11.18,14.21,13.0,12.21,14.76,14.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.03,17.46,15.3,16.97,17.26,18.38,19.85,23.02,20.25,21.47,22.2,21.1,23.71,24.08,24.41,21.02,22.02,22.2,19.24,20.4,20.25,24.19,23.02,23.85,25.0,26.68,26.83,27.78,-0.0989,1.8362,6.2397
2026-02-21T14:25:42.656113,baseline_doors_0_0_1,2.774,0.784,0.327,-0.563,1.445,19.833,48.0,8.933,22.621,11.532,25.097,48.0,32.28,27.31,29.68,24.0,27.2,22.36,26.0,26.4,19.65,19.0,17.03,18.25,20.62,19.21,18.11,19.31,13.89,18.0,11.7,17.03,17.03,12.53,13.6,10.2,14.87,18.79,14.87,21.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.25,18.79,18.68,21.21,21.1,21.02,22.85,22.09,26.17,25.0,22.36,24.7,26.31,26.4,24.17,23.54,24.84,22.8,25.96,23.35,26.17,26.08,24.7,29.0,29.15,28.18,27.29,0.2418,1.8917,6.1305
2026-02-21T14:25:43.067204,baseline_doors_0_0_1,3.189,0.66,0.186,0.149,3.737,19.451,57.0,9.177,22.396,11.289,24.431,57.0,29.53,30.07,26.83,26.93,25.08,22.8,20.25,20.1,23.43,22.85,20.1,17.8,17.89,18.0,18.6,17.0,15.03,13.42,15.23,12.37,12.53,13.6,16.12,15.81,17.2,15.13,17.89,18.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,16.49,17.09,18.87,20.0,21.1,20.12,21.1,21.4,22.8,23.09,25.0,23.35,23.71,23.85,25.0,24.17,24.41,24.19,25.06,25.81,26.02,22.83,26.08,26.02,27.31,28.02,28.16,0.3481,1.8397,5.9614
2026-02-21T14:25:43.474917,baseline_doors_0_0_1,3.143,0.607,0.211,3.514,22.264,14.034,71.0,9.044,17.111,7.769,17.077,71.0,20.0,20.1,19.24,19.24,17.0,14.42,15.26,15.0,15.26,14.76,13.34,12.21,12.65,12.04,11.66,10.0,13.04,9.85,12.21,11.05,6.71,9.43,8.06,9.43,11.4,13.04,12.81,12.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.37,14.21,13.15,12.53,13.04,14.32,15.56,16.28,17.89,16.64,15.13,17.03,17.46,14.0,16.4,16.12,17.46,14.87,16.49,17.26,19.1,17.72,15.81,17.03,18.44,18.68,19.21,21.1,0.1067,1.8585,6.2
2026-02-21T14:25:43.885098,baseline_doors_0_0_1,2.749,0.75,0.321,3.846,24.69,9.955,53.0,6.669,12.336,5.365,12.064,53.0,13.6,14.14,14.32,12.65,12.81,11.18,10.44,11.31,11.18,9.49,9.9,9.06,8.06,8.6,9.22,8.54,7.81,8.06,8.06,7.62,5.83,6.08,5.66,5.39,7.28,7.81,8.06,10.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06,9.85,8.94,9.06,10.0,9.22,9.85,11.66,13.0,12.08,12.53,12.04,11.18,12.08,11.05,10.63,11.7,12.17,11.31,12.37,12.37,12.81,12.65,13.15,12.81,12.08,13.15,12.73,0.1151,1.8704,6.0382
