timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high
2026-02-13T10:48:58.641730,movement_doors_closed_q2,3.135,1.966,1.024,2.325,10.806,12.834,73.0,11.125,10.628,6.249,21.226
2026-02-13T10:48:59.049102,movement_doors_closed_q2,3.098,2.684,1.988,1.225,8.811,19.944,71.0,10.126,19.755,16.428,23.48
2026-02-13T10:48:59.460613,movement_doors_closed_q2,2.756,2.594,1.256,0.954,3.679,20.098,77.0,13.023,30.951,17.832,11.901
2026-02-13T10:48:59.871005,movement_doors_closed_q2,2.544,3.071,2.107,3.622,24.824,14.131,67.0,8.211,18.036,9.126,15.181
2026-02-13T10:49:00.277908,movement_doors_closed_q2,3.123,1.404,0.624,2.773,15.689,18.614,90.0,12.25,20.049,9.791,25.665
2026-02-13T10:49:00.688258,movement_doors_closed_q2,3.117,1.896,0.962,3.265,18.18,17.238,105.0,14.522,16.754,8.341,26.192
2026-02-13T10:49:01.096833,movement_doors_closed_q2,3.015,2.318,1.143,1.553,8.915,21.003,81.0,11.731,20.748,13.004,28.881
2026-02-13T10:49:01.437376,movement_doors_closed_q2,3.071,2.293,1.688,2.368,13.371,16.579,74.0,10.23,14.957,12.063,22.438
2026-02-13T10:49:01.916143,movement_doors_closed_q2,3.044,2.487,1.524,1.114,10.108,18.977,65.0,8.959,20.676,14.271,21.847
2026-02-13T10:49:02.326049,movement_doors_closed_q2,3.012,2.141,0.889,3.6,21.902,22.155,120.0,15.563,22.24,13.444,30.389
2026-02-13T10:49:02.738061,movement_doors_closed_q2,3.197,1.116,0.347,3.404,21.07,21.192,107.0,13.79,21.594,13.823,27.842
2026-02-13T10:49:03.147263,movement_doors_closed_q2,3.072,0.707,0.11,3.226,19.449,21.8,109.0,14.267,21.371,14.322,29.347
2026-02-13T10:49:03.555881,movement_doors_closed_q2,3.096,0.64,0.082,4.082,26.388,20.842,114.0,14.21,22.256,13.664,26.345
2026-02-13T10:49:04.067679,movement_doors_closed_q2,2.978,0.564,0.07,3.349,20.832,20.729,103.0,13.261,21.247,13.36,27.27
2026-02-13T10:49:04.376649,movement_doors_closed_q2,3.1,0.572,0.069,-0.959,0.421,19.969,31.623,8.728,17.172,14.158,28.186
2026-02-13T10:49:04.785967,movement_doors_closed_q2,3.124,0.874,0.187,3.77,24.163,20.204,105.0,13.208,21.41,13.095,25.839
2026-02-13T10:49:05.399078,movement_doors_closed_q2,2.981,0.827,0.14,3.932,24.744,20.557,114.0,14.457,20.959,13.11,27.282
