timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high
2026-02-13T11:28:09.649616,movement_doors_open_q2,2.592,1.142,0.172,-0.588,1.166,19.743,46.0,8.877,26.437,10.308,22.359
2026-02-13T11:28:10.060266,movement_doors_open_q2,2.606,1.198,0.314,1.621,9.749,10.068,39.0,5.558,14.666,6.705,8.888
2026-02-13T11:28:10.473585,movement_doors_open_q2,2.879,0.822,0.139,-0.565,-0.236,13.421,23.195,6.397,19.678,7.5,13.101
2026-02-13T11:28:10.983493,movement_doors_open_q2,2.666,1.054,0.206,0.862,5.686,11.633,40.0,6.142,16.953,6.467,11.486
2026-02-13T11:28:11.286416,movement_doors_open_q2,2.788,0.875,0.141,1.289,7.596,8.416,31.0,4.582,12.501,5.407,7.389
2026-02-13T11:28:11.740228,movement_doors_open_q2,2.835,1.244,0.352,-0.42,-0.428,8.007,17.0,4.029,12.142,4.789,7.131
2026-02-13T11:28:12.211029,movement_doors_open_q2,3.069,0.773,0.138,-0.951,0.334,7.933,13.0,3.498,11.209,4.816,7.782
2026-02-13T11:28:12.543501,movement_doors_open_q2,2.772,0.762,0.137,-0.314,-0.394,8.08,18.0,4.142,12.16,4.33,7.763
2026-02-13T11:28:13.027619,movement_doors_open_q2,2.959,0.625,0.106,-0.532,-0.618,8.306,14.142,4.148,12.278,4.515,8.133
2026-02-13T11:28:13.438587,movement_doors_open_q2,2.885,0.904,0.147,0.438,1.915,8.157,26.0,4.613,12.693,4.38,7.431
2026-02-13T11:28:13.733609,movement_doors_open_q2,2.984,0.748,0.133,-0.548,-0.652,16.489,28.018,8.26,24.812,9.101,15.596
2026-02-13T11:28:14.257217,movement_doors_open_q2,2.811,0.703,0.128,-0.161,0.203,8.204,21.0,4.247,12.534,4.634,7.479
2026-02-13T11:28:14.668838,movement_doors_open_q2,2.493,0.754,0.069,-0.444,-0.045,8.572,19.0,4.19,12.649,4.843,8.24
2026-02-13T11:28:14.975535,movement_doors_open_q2,3.012,0.778,0.152,0.039,0.523,7.984,22.0,4.286,12.259,4.226,7.49
2026-02-13T11:28:15.366312,movement_doors_open_q2,2.826,0.808,0.147,-0.504,-0.619,15.683,27.074,7.868,23.132,9.041,14.914
2026-02-13T11:28:15.896446,movement_doors_open_q2,3.02,0.858,0.18,5.196,34.345,14.543,110.0,13.667,23.963,7.172,12.587
2026-02-13T11:28:16.304172,movement_doors_open_q2,2.722,1.012,0.15,-0.477,-0.723,14.906,26.926,7.591,22.526,8.219,14.014
