timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high
2026-02-18T13:08:08.949529,movement_doors_open_q2,2.61,1.719,0.461,6.701,47.903,8.598,110.0,13.424,15.935,3.127,6.817
2026-02-18T13:08:09.258424,movement_doors_open_q2,2.419,1.839,0.412,7.315,54.023,6.524,112.0,13.571,11.207,2.549,5.847
2026-02-18T13:08:09.666699,movement_doors_open_q2,3.066,1.458,0.56,7.122,52.069,7.452,127.0,15.516,12.858,3.522,6.044
2026-02-18T13:08:10.179221,movement_doors_open_q2,2.494,2.461,0.851,7.179,52.638,8.35,127.0,15.36,11.909,5.046,8.108
2026-02-18T13:08:10.590412,movement_doors_open_q2,2.893,2.836,1.614,6.241,43.424,9.617,120.0,14.954,11.389,4.659,12.659
2026-02-18T13:08:10.997801,movement_doors_open_q2,2.98,2.447,1.768,7.234,53.215,7.647,114.0,13.733,11.298,5.713,6.009
2026-02-18T13:08:11.408427,movement_doors_open_q2,2.838,3.696,2.721,7.114,51.948,7.15,128.0,15.694,14.171,4.136,3.325
2026-02-18T13:08:11.819371,movement_doors_open_q2,2.823,2.752,1.528,-1.707,2.118,21.108,31.064,8.145,25.118,14.315,23.765
2026-02-18T13:08:12.229845,movement_doors_open_q2,2.587,3.08,1.956,-0.061,5.757,13.312,38.013,5.708,16.185,8.621,15.046
2026-02-18T13:08:12.573993,movement_doors_open_q2,2.625,1.841,0.714,5.519,37.366,6.633,53.0,6.51,9.741,4.265,5.928
2026-02-18T13:08:13.040101,movement_doors_open_q2,3.137,1.948,1.114,7.463,55.444,5.495,117.0,14.258,9.415,4.006,3.176
2026-02-18T13:08:13.455302,movement_doors_open_q2,2.617,2.69,1.208,7.327,54.156,6.898,106.0,12.744,11.348,2.917,6.451
2026-02-18T13:08:13.866603,movement_doors_open_q2,3.109,1.735,0.765,7.582,56.696,5.906,117.0,14.131,9.398,2.386,5.933
2026-02-18T13:08:14.380479,movement_doors_open_q2,2.804,2.075,0.801,-0.645,2.333,8.135,20.0,3.511,8.801,5.229,10.272
