timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high,sc_amp_0,sc_amp_1,sc_amp_2,sc_amp_3,sc_amp_4,sc_amp_5,sc_amp_6,sc_amp_7,sc_amp_8,sc_amp_9,sc_amp_10,sc_amp_11,sc_amp_12,sc_amp_13,sc_amp_14,sc_amp_15,sc_amp_16,sc_amp_17,sc_amp_18,sc_amp_19,sc_amp_20,sc_amp_21,sc_amp_22,sc_amp_23,sc_amp_24,sc_amp_25,sc_amp_26,sc_amp_27,sc_amp_28,sc_amp_29,sc_amp_30,sc_amp_31,sc_amp_32,sc_amp_33,sc_amp_34,sc_amp_35,sc_amp_36,sc_amp_37,sc_amp_38,sc_amp_39,sc_amp_40,sc_amp_41,sc_amp_42,sc_amp_43,sc_amp_44,sc_amp_45,sc_amp_46,sc_amp_47,sc_amp_48,sc_amp_49,sc_amp_50,sc_amp_51,sc_amp_52,sc_amp_53,sc_amp_54,sc_amp_55,sc_amp_56,sc_amp_57,sc_amp_58,sc_amp_59,sc_amp_60,sc_amp_61,sc_amp_62,sc_amp_63,phase_mean,phase_std,phase_range
2026-02-21T15:03:01.935875,movement_0_0_0_stairs,2.589,0.591,0.422,4.696,30.449,13.561,93.0,11.7,17.551,5.631,17.322,93.0,18.6,19.1,18.38,17.8,17.12,17.09,17.03,16.49,15.52,14.14,13.93,12.37,10.63,10.44,10.44,9.9,10.2,9.22,8.6,8.54,7.0,7.21,6.4,4.12,4.0,5.0,5.39,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17,12.08,12.53,12.04,12.21,13.0,15.13,15.62,15.81,16.28,16.28,17.09,17.26,17.03,16.55,17.12,15.81,16.16,16.12,17.2,17.89,18.0,18.36,18.87,20.1,18.97,19.21,20.22,0.0705,1.7987,6.0978
2026-02-21T15:03:02.344376,movement_0_0_0_stairs,3.173,1.299,0.605,0.966,5.484,23.396,85.0,13.288,28.067,11.269,30.512,85.0,36.06,36.4,34.71,34.53,31.38,31.06,30.0,28.84,27.73,26.17,25.81,22.85,22.2,20.62,19.92,18.44,15.56,14.32,13.6,14.21,12.17,12.37,11.31,10.77,11.05,10.3,8.94,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32,23.77,23.77,24.84,26.17,26.83,28.65,28.07,27.8,29.41,29.41,29.83,28.16,29.07,29.15,30.0,29.53,30.89,30.0,30.89,29.53,30.02,29.68,32.2,33.14,33.02,35.47,37.34,0.0997,1.8489,6.1683
2026-02-21T15:03:02.752030,movement_0_0_0_stairs,3.069,1.733,1.294,1.078,6.448,26.929,97.0,14.71,33.702,12.594,34.148,97.0,42.76,40.46,39.62,36.69,37.64,35.13,34.99,31.76,31.26,32.8,27.86,30.08,29.0,26.68,27.51,24.21,23.09,23.71,18.38,17.12,19.85,16.16,16.12,14.87,14.56,12.53,15.81,13.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.26,22.36,22.56,24.08,22.56,26.42,26.93,31.02,31.24,32.89,34.48,31.24,32.14,30.02,30.46,34.23,31.62,34.79,32.39,33.97,36.88,33.53,38.29,36.12,35.78,39.96,40.01,43.27,-0.121,1.7988,6.2509
2026-02-21T15:03:03.162802,movement_0_0_0_stairs,3.059,1.905,1.65,4.993,32.642,16.248,121.0,15.176,17.988,8.447,22.033,121.0,23.0,20.25,19.24,18.0,17.89,15.0,15.13,13.6,14.21,11.7,12.04,10.77,9.9,9.85,8.06,8.06,7.21,7.07,7.28,8.49,7.62,9.0,8.54,8.49,9.22,9.06,9.22,9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.03,18.44,16.97,17.46,17.46,18.38,19.65,19.65,21.21,21.59,21.84,22.63,23.09,22.2,20.81,21.02,21.0,20.59,21.63,21.1,21.54,22.02,22.56,23.77,24.08,24.7,24.19,23.85,0.0355,1.8456,6.028
2026-02-21T15:03:03.574454,movement_0_0_0_stairs,2.659,1.848,3.428,0.321,1.981,17.928,54.0,9.532,23.129,8.112,22.331,54.0,30.08,26.93,30.07,28.84,29.41,26.93,24.08,24.08,22.83,21.63,21.0,21.1,16.55,17.26,15.56,17.26,15.81,12.53,15.0,14.76,13.89,13.15,11.4,9.85,8.25,9.85,9.49,7.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66,14.0,13.89,14.32,15.52,17.8,16.49,16.12,19.72,20.22,18.44,20.62,24.04,17.8,19.42,21.54,20.0,21.02,23.41,23.02,22.0,23.02,22.36,25.18,26.25,29.12,30.08,31.4,0.2049,1.8277,6.0226
2026-02-21T15:03:03.981182,movement_0_0_0_stairs,2.943,0.984,0.488,1.101,5.967,21.282,76.0,11.676,27.339,10.1,26.173,76.0,34.99,35.01,34.48,32.65,30.07,28.02,28.23,28.44,27.02,25.08,24.19,22.8,21.54,21.21,20.81,18.79,18.03,16.4,15.23,15.13,14.42,13.42,14.0,13.89,14.42,14.14,13.42,14.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.65,16.12,16.28,16.76,17.46,17.69,19.92,20.62,20.52,21.59,21.19,22.2,23.09,24.6,25.24,25.08,25.08,25.81,27.29,28.23,27.2,28.16,29.15,29.83,30.27,31.38,33.29,36.06,0.1783,1.8698,6.1588
2026-02-21T15:03:04.390686,movement_0_0_0_stairs,2.755,0.871,0.549,1.715,8.945,13.133,54.0,7.951,16.013,6.537,16.681,54.0,22.0,19.72,21.95,21.02,18.03,13.93,15.52,15.0,14.32,14.76,15.52,15.13,12.81,12.65,11.4,10.0,10.2,8.06,3.16,7.07,9.22,6.4,9.22,11.66,6.0,8.06,8.54,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,13.34,11.4,10.0,10.77,10.3,11.18,15.62,15.13,13.42,15.23,19.24,13.6,12.04,13.0,15.65,15.13,15.0,18.03,19.65,17.69,19.42,18.97,18.44,19.0,19.42,19.31,22.8,-0.0148,1.7981,6.1506
2026-02-21T15:03:04.801345,movement_0_0_0_stairs,3.058,1.058,0.477,3.53,20.751,13.388,74.0,9.757,18.651,5.838,15.572,74.0,22.47,21.84,22.8,21.02,20.59,20.62,18.44,17.69,16.12,13.42,14.76,13.04,14.21,12.37,13.34,12.21,11.05,11.18,10.3,10.2,9.22,7.28,8.25,7.21,8.0,8.06,8.6,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,10.0,9.85,8.94,10.0,10.63,10.44,11.18,10.82,11.05,12.21,12.17,13.93,14.42,15.0,15.65,13.89,15.13,15.0,17.26,16.16,18.03,19.03,19.21,19.7,20.62,20.62,21.1,0.0606,1.9372,6.2306
2026-02-21T15:03:05.209424,movement_0_0_0_stairs,3.002,0.93,0.63,4.649,29.617,14.962,103.0,13.048,18.332,6.754,19.578,103.0,23.19,21.54,19.85,19.65,18.68,16.28,17.46,16.03,15.23,14.14,13.6,12.17,11.18,10.82,10.44,9.49,8.49,7.62,8.06,8.06,7.81,8.54,8.06,8.54,7.21,8.25,8.06,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.81,13.15,12.65,12.73,14.32,14.87,15.56,17.09,17.12,18.03,17.49,18.03,17.46,17.03,16.49,17.46,19.21,18.79,20.02,19.72,21.63,22.56,22.8,24.08,24.17,25.02,26.08,-0.0774,1.874,6.2208
2026-02-21T15:03:05.619844,movement_0_0_0_stairs,3.027,1.27,0.925,1.927,10.505,27.182,121.0,17.576,32.201,12.118,36.771,121.0,37.16,41.01,38.91,37.58,35.01,31.78,35.61,28.16,30.46,31.14,25.3,25.32,25.0,22.36,20.1,20.59,18.36,18.0,18.36,15.0,15.13,13.89,13.42,10.3,7.62,6.08,8.25,7.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.28,28.44,27.51,27.8,29.27,30.68,32.65,32.25,33.11,36.89,36.22,37.58,39.82,38.33,36.4,34.71,38.28,34.21,33.6,34.48,35.0,38.01,39.12,36.14,40.5,41.73,40.5,39.46,-0.0128,1.8527,5.9302
