timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high,sc_amp_0,sc_amp_1,sc_amp_2,sc_amp_3,sc_amp_4,sc_amp_5,sc_amp_6,sc_amp_7,sc_amp_8,sc_amp_9,sc_amp_10,sc_amp_11,sc_amp_12,sc_amp_13,sc_amp_14,sc_amp_15,sc_amp_16,sc_amp_17,sc_amp_18,sc_amp_19,sc_amp_20,sc_amp_21,sc_amp_22,sc_amp_23,sc_amp_24,sc_amp_25,sc_amp_26,sc_amp_27,sc_amp_28,sc_amp_29,sc_amp_30,sc_amp_31,sc_amp_32,sc_amp_33,sc_amp_34,sc_amp_35,sc_amp_36,sc_amp_37,sc_amp_38,sc_amp_39,sc_amp_40,sc_amp_41,sc_amp_42,sc_amp_43,sc_amp_44,sc_amp_45,sc_amp_46,sc_amp_47,sc_amp_48,sc_amp_49,sc_amp_50,sc_amp_51,sc_amp_52,sc_amp_53,sc_amp_54,sc_amp_55,sc_amp_56,sc_amp_57,sc_amp_58,sc_amp_59,sc_amp_60,sc_amp_61,sc_amp_62,sc_amp_63,phase_mean,phase_std,phase_range
2026-02-21T15:17:01.100048,movement_0_0_0_hallway,2.37,0.378,0.232,-0.43,-0.048,13.135,29.0,6.465,15.57,6.25,17.383,29.0,21.59,19.92,20.12,19.21,18.44,17.89,18.79,16.49,17.03,13.15,14.32,13.42,12.21,13.45,11.31,11.18,10.2,10.0,9.06,10.2,9.22,8.94,8.06,6.4,7.07,6.71,6.32,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.77,12.04,12.17,12.08,11.66,12.73,14.42,13.6,14.14,14.04,15.52,16.55,14.21,14.87,16.12,16.55,17.09,15.3,18.03,18.11,18.03,18.79,19.24,19.85,19.85,22.47,22.85,22.8,0.4216,1.7581,6.0858
2026-02-21T15:17:01.508912,movement_0_0_0_hallway,2.433,0.456,0.315,-0.402,0.357,13.334,32.0,6.503,15.491,6.528,17.771,32.0,22.36,20.25,19.1,20.0,17.89,16.76,17.12,16.0,15.3,15.23,13.89,13.45,12.81,11.66,12.08,11.18,10.0,10.05,9.22,8.94,8.06,7.81,7.81,7.21,6.71,7.28,8.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.37,12.53,12.04,13.6,13.42,14.56,15.0,15.3,16.16,15.81,16.97,17.2,17.46,16.49,17.12,17.03,17.26,17.72,17.89,18.03,19.1,19.21,19.72,20.12,20.62,21.1,21.1,0.4879,1.8152,6.2244
2026-02-21T15:17:01.918455,movement_0_0_0_hallway,2.658,0.714,0.439,-0.361,-0.172,11.022,26.0,5.599,11.554,5.566,15.722,26.0,16.49,16.76,14.76,14.42,14.14,12.73,13.6,12.53,12.37,10.2,10.0,10.05,9.0,7.07,8.06,7.28,7.28,6.4,6.4,7.07,7.81,6.32,4.47,6.32,6.32,6.08,7.0,7.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22,10.3,11.18,11.4,12.17,11.0,13.34,13.0,13.89,15.56,14.42,14.32,16.49,16.49,15.03,15.13,15.52,16.16,16.55,16.64,17.03,17.03,15.0,15.81,16.55,16.76,17.12,18.03,0.086,1.6867,6.0841
2026-02-21T15:17:02.329635,movement_0_0_0_hallway,2.751,0.471,0.277,-0.678,-0.331,24.762,42.953,11.892,27.373,12.411,34.06,24.0,41.62,39.45,37.7,36.88,36.0,33.38,32.57,31.06,29.73,25.61,26.93,24.6,21.59,22.2,21.0,19.42,19.92,17.2,17.69,16.28,15.0,13.0,12.04,14.04,14.0,13.04,14.56,14.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.77,24.19,24.08,27.2,27.29,28.64,28.07,28.86,29.97,26.93,29.7,31.76,32.7,33.38,33.0,31.4,31.95,33.12,36.24,34.66,37.22,39.0,38.83,40.05,40.11,40.8,42.95,0.2275,1.5537,6.1584
2026-02-21T15:17:02.737925,movement_0_0_0_hallway,2.936,0.895,0.482,-0.108,0.424,12.894,34.0,6.738,15.874,5.686,16.931,34.0,22.0,21.1,20.62,19.7,18.87,17.8,17.8,16.64,16.16,15.52,14.14,13.04,13.34,12.65,11.18,11.4,9.9,10.0,8.94,8.54,8.06,7.0,6.08,6.08,6.32,5.39,5.83,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,11.18,10.82,11.31,11.66,12.08,13.34,13.04,13.04,14.56,14.76,14.42,15.56,15.0,15.65,15.81,16.49,17.12,17.0,17.12,18.68,18.38,19.24,20.0,19.8,20.81,21.47,21.19,0.4012,1.7132,6.1661
2026-02-21T15:17:03.148985,movement_0_0_0_hallway,2.984,1.16,0.511,-0.881,0.025,24.763,41.0,11.286,27.297,12.947,33.623,41.0,38.59,37.12,39.56,33.0,30.27,31.38,28.64,26.87,29.83,24.6,23.09,23.35,23.09,21.38,23.41,22.8,17.69,20.62,19.24,17.72,17.0,18.03,14.32,13.93,13.42,14.42,14.87,15.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.18,24.19,23.77,24.41,26.17,26.93,28.16,30.07,30.27,31.02,31.62,33.24,34.48,32.89,33.24,33.02,34.71,31.95,32.25,33.94,33.6,34.99,32.57,34.23,35.0,40.61,39.0,38.83,0.1613,1.9374,6.2529
2026-02-21T15:17:03.557637,movement_0_0_0_hallway,2.844,1.255,0.691,-0.974,0.285,24.968,41.0,11.098,29.238,13.224,32.102,41.0,40.25,38.48,39.62,34.0,33.38,32.2,33.62,29.73,33.42,27.78,26.93,26.68,25.02,25.18,22.8,21.93,22.2,20.52,20.0,19.24,17.09,17.46,15.13,15.0,16.28,15.23,13.42,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.77,24.84,25.81,26.25,24.35,28.07,25.5,26.93,30.0,29.07,28.18,33.62,32.39,32.02,30.59,28.79,29.07,30.81,31.14,32.2,32.65,33.84,32.56,35.01,35.13,37.11,39.82,39.82,-0.1785,1.9383,6.1238
2026-02-21T15:17:03.966040,movement_0_0_0_hallway,2.895,0.595,0.308,-0.81,0.152,13.104,26.0,6.018,15.326,6.569,17.221,26.0,21.84,19.42,20.02,18.25,17.89,15.81,16.28,16.12,16.55,14.56,14.04,14.04,12.37,12.08,12.21,12.04,11.4,10.3,10.44,10.2,10.05,8.0,7.07,8.25,8.6,6.4,7.21,7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49,13.04,13.89,11.7,14.04,13.0,15.52,14.32,15.81,17.69,17.2,16.16,17.46,18.03,17.26,15.81,16.12,17.03,16.28,17.0,15.81,17.12,19.0,18.03,18.68,18.79,20.52,19.21,-0.2242,1.9154,6.2119
2026-02-21T15:17:04.376205,movement_0_0_0_hallway,2.901,0.687,0.365,-0.578,-0.136,13.353,27.0,6.418,15.283,6.681,17.881,27.0,22.67,22.02,19.24,20.25,20.4,17.03,15.52,15.23,15.81,14.14,13.6,11.7,12.37,12.04,12.37,11.18,10.3,9.9,9.22,8.94,8.54,8.25,8.25,7.0,8.0,7.28,6.71,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.04,12.17,12.65,13.6,14.21,13.42,15.3,16.03,16.49,16.55,17.2,16.28,16.64,17.09,17.46,17.0,17.12,15.81,17.89,18.87,19.85,18.87,19.24,21.19,21.21,22.02,21.84,0.4437,1.9064,6.1661
2026-02-21T15:17:04.785759,movement_0_0_0_hallway,2.586,0.559,0.4,-0.449,0.753,13.327,32.0,6.282,15.741,6.673,17.375,32.0,22.14,20.25,20.25,19.1,18.6,17.0,15.52,16.03,16.0,15.3,12.65,13.42,12.21,12.04,13.04,11.18,12.65,11.18,9.0,11.0,8.06,9.49,9.43,8.06,7.81,8.6,8.6,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,12.53,11.31,12.04,12.53,12.65,16.12,15.0,15.13,15.23,16.12,16.97,17.03,16.64,16.76,17.46,16.12,17.0,17.26,17.09,17.46,16.64,17.69,19.21,20.25,20.62,20.4,20.02,0.121,2.0596,6.1588
