timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high,sc_amp_0,sc_amp_1,sc_amp_2,sc_amp_3,sc_amp_4,sc_amp_5,sc_amp_6,sc_amp_7,sc_amp_8,sc_amp_9,sc_amp_10,sc_amp_11,sc_amp_12,sc_amp_13,sc_amp_14,sc_amp_15,sc_amp_16,sc_amp_17,sc_amp_18,sc_amp_19,sc_amp_20,sc_amp_21,sc_amp_22,sc_amp_23,sc_amp_24,sc_amp_25,sc_amp_26,sc_amp_27,sc_amp_28,sc_amp_29,sc_amp_30,sc_amp_31,sc_amp_32,sc_amp_33,sc_amp_34,sc_amp_35,sc_amp_36,sc_amp_37,sc_amp_38,sc_amp_39,sc_amp_40,sc_amp_41,sc_amp_42,sc_amp_43,phase_mean,phase_std,phase_range,phase_diff_mean,phase_diff_std,phase_diff_range,phase_diff_skew
2026-03-13T11:36:38.960178,movement_hallway_1_0_0,3.075,0.923,0.397,6.765,48.644,8.928,116.0,14.123,15.665,5.538,5.733,11.18,10.63,9.85,11.0,10.44,10.3,10.63,10.77,9.0,10.77,10.0,10.3,10.05,11.7,10.63,10.82,12.17,12.17,12.53,12.21,12.37,2.24,4.12,3.16,2.83,3.61,3.0,3.16,3.61,2.24,2.0,2.24,3.16,3.0,4.12,4.24,4.47,5.0,5.1,6.4,6.4,7.62,7.0,8.06,-0.1506,1.9053,6.1925,0.0175,1.7239,9.7678,-2.7575
2026-03-13T11:36:38.970199,movement_hallway_1_0_0,3.1,0.96,0.39,6.782,48.796,8.695,106.0,12.826,13.986,5.876,6.334,9.06,7.62,7.81,7.21,8.94,7.0,8.06,10.0,9.43,10.44,9.0,11.18,8.6,11.4,10.44,12.04,12.37,12.73,12.53,12.17,12.65,4.47,4.12,3.16,4.12,3.61,3.0,5.39,4.12,5.1,5.39,4.24,4.12,6.08,5.83,5.0,4.12,5.39,4.0,7.07,5.39,7.0,7.28,7.81,0.102,1.7579,6.1033,-0.0409,1.4588,7.2936,-3.4045
2026-03-13T11:36:39.037072,movement_hallway_1_0_0,3.1,0.96,0.392,-0.725,-0.723,9.85,17.029,4.936,13.766,6.513,9.299,13.45,13.04,13.45,14.14,14.32,12.08,12.65,13.04,12.17,13.04,11.05,14.14,14.04,14.87,13.15,13.04,14.32,13.89,13.34,13.04,13.34,5.0,3.16,4.0,5.0,5.0,5.0,5.1,5.39,5.1,5.0,6.0,7.81,7.07,8.6,7.62,7.62,8.25,7.62,9.49,11.18,10.77,11.7,12.53,0.1274,1.8768,6.1413,-0.0243,2.1373,7.3903,-2.2578
2026-03-13T11:36:39.070493,movement_hallway_1_0_0,3.097,0.892,0.377,6.39,45.132,10.009,111.0,13.559,16.861,5.767,7.517,12.04,11.4,12.53,12.04,11.7,11.05,12.37,12.53,12.04,12.08,12.37,12.04,12.53,12.04,11.7,11.05,13.6,12.73,12.53,13.0,13.0,2.24,2.24,1.41,3.61,4.12,4.0,3.61,2.83,4.12,4.12,5.0,4.24,5.39,5.0,5.39,5.0,6.32,6.08,8.54,8.49,8.94,9.22,10.2,0.2569,1.8307,6.0858,-0.0198,1.4448,7.1966,-3.5392
2026-03-13T11:36:39.087790,movement_hallway_1_0_0,3.093,0.878,0.368,6.608,47.076,9.301,111.0,13.519,15.704,6.515,5.849,10.63,10.63,10.77,10.05,9.85,10.0,10.3,12.37,11.05,11.66,10.63,12.53,12.17,11.4,11.4,12.81,14.56,14.04,14.32,12.73,13.6,5.39,3.0,5.66,4.47,3.0,3.61,4.47,3.0,4.12,3.61,5.39,5.1,4.47,5.66,5.0,5.1,4.47,5.0,5.83,6.08,6.32,5.83,6.4,-0.1039,1.7152,5.9206,0.0509,1.2564,6.6372,-3.879
2026-03-13T11:36:39.136877,movement_hallway_1_0_0,3.111,0.882,0.371,6.383,44.791,8.918,106.0,13.057,14.978,6.841,5.115,8.6,9.85,9.06,11.18,9.43,11.31,10.3,12.17,11.18,11.18,12.04,12.21,12.37,12.17,12.21,12.81,14.56,14.04,14.32,14.87,15.81,2.83,4.12,5.0,3.61,5.0,4.12,4.0,3.16,3.16,3.16,2.24,3.61,2.24,4.0,4.12,3.61,4.47,5.1,5.1,6.32,6.4,6.71,6.08,0.0354,1.9201,6.2208,0.0044,1.7557,11.0538,-2.2314
2026-03-13T11:36:39.204406,movement_hallway_1_0_0,3.116,0.89,0.381,6.273,43.883,10.077,107.0,13.099,16.435,7.297,6.663,11.7,11.05,12.04,11.18,10.63,10.82,11.18,12.17,11.18,12.04,12.53,12.17,14.32,14.21,13.89,14.32,16.12,15.65,15.56,16.16,16.03,4.47,5.0,5.0,4.47,4.12,4.12,3.61,3.61,4.0,4.24,5.0,5.1,6.0,7.28,6.71,5.66,6.32,6.0,7.62,7.81,7.21,7.07,8.06,-0.1464,1.8032,6.1588,0.0363,1.4784,8.6471,-3.4722
2026-03-13T11:36:39.270992,movement_hallway_1_0_0,3.077,0.852,0.36,5.766,39.134,10.954,108.0,13.473,18.324,7.865,6.869,13.04,12.65,12.21,13.6,13.34,14.0,13.6,14.42,14.42,15.81,16.03,15.81,15.81,16.12,15.13,15.3,18.03,15.81,16.28,17.46,16.64,4.12,4.47,5.0,4.12,5.1,5.39,4.24,4.47,3.16,4.47,2.83,4.47,4.47,4.12,4.24,5.0,5.0,5.1,6.4,7.81,8.25,9.0,9.49,0.2497,1.8764,6.0858,-0.016,1.4396,6.7701,-3.7125
2026-03-13T11:36:39.271965,movement_hallway_1_0_0,3.081,0.846,0.355,6.51,46.247,9.997,107.0,12.949,15.945,6.761,7.409,10.0,10.2,10.3,10.63,9.85,11.05,11.18,11.18,10.0,11.7,13.15,13.34,13.04,12.21,13.34,14.04,14.32,14.14,13.0,14.04,13.93,4.47,5.0,5.1,4.47,5.0,5.1,5.0,5.1,4.0,5.39,5.83,6.71,5.1,6.32,6.4,7.21,7.28,6.32,6.4,7.21,7.28,9.0,7.62,0.1807,1.7159,6.0564,-0.0431,1.4558,6.8442,-3.5396
2026-03-13T11:36:39.303606,movement_hallway_1_0_0,3.067,0.791,0.342,6.21,43.505,10.549,101.0,12.251,16.122,7.073,8.548,10.77,10.63,10.0,11.18,10.0,10.44,10.0,12.21,12.65,12.04,13.04,13.42,13.45,14.32,13.04,14.14,15.26,14.21,14.32,15.03,14.76,4.24,5.0,4.0,5.83,5.66,5.39,6.0,5.1,6.4,5.83,6.32,6.08,7.21,7.81,6.71,6.0,7.21,7.07,8.25,9.0,9.85,9.9,10.3,0.126,1.8116,6.2064,-0.033,1.4557,6.7668,-3.772
