timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high,sc_amp_0,sc_amp_1,sc_amp_2,sc_amp_3,sc_amp_4,sc_amp_5,sc_amp_6,sc_amp_7,sc_amp_8,sc_amp_9,sc_amp_10,sc_amp_11,sc_amp_12,sc_amp_13,sc_amp_14,sc_amp_15,sc_amp_16,sc_amp_17,sc_amp_18,sc_amp_19,sc_amp_20,sc_amp_21,sc_amp_22,sc_amp_23,sc_amp_24,sc_amp_25,sc_amp_26,sc_amp_27,sc_amp_28,sc_amp_29,sc_amp_30,sc_amp_31,sc_amp_32,sc_amp_33,sc_amp_34,sc_amp_35,sc_amp_36,sc_amp_37,sc_amp_38,sc_amp_39,sc_amp_40,sc_amp_41,sc_amp_42,sc_amp_43,phase_mean,phase_std,phase_range,phase_diff_mean,phase_diff_std,phase_diff_range,phase_diff_skew
2026-03-13T11:56:10.920632,movement_hallway_1_0_1,3.048,0.834,0.249,6.495,46.053,8.687,106.0,13.003,14.834,5.245,6.107,8.94,10.05,9.0,10.3,9.22,9.43,10.2,11.0,10.77,12.04,10.63,12.08,12.0,10.77,11.31,10.82,13.34,12.17,12.08,12.81,12.17,1.41,1.0,1.0,1.41,2.0,3.0,3.16,1.41,2.0,3.61,3.16,4.47,5.1,4.12,4.47,4.12,5.1,5.39,7.21,7.81,6.71,7.07,8.25,0.2913,1.8279,6.0382,-0.0218,1.539,9.103,-2.9544
2026-03-13T11:56:10.920632,movement_hallway_1_0_1,3.099,0.821,0.238,6.253,43.909,10.119,101.0,12.282,16.309,6.42,7.742,12.17,12.08,12.04,11.66,12.37,12.04,11.7,13.04,12.04,12.53,12.37,12.04,12.65,12.04,11.66,11.4,13.04,13.0,13.45,12.53,13.04,4.12,4.24,4.0,5.1,5.83,5.83,5.1,5.1,3.61,4.47,4.0,5.1,5.83,5.0,5.1,5.1,5.83,7.21,8.54,9.0,9.49,10.0,10.63,0.1202,1.8395,6.0858,-0.0094,1.425,6.8712,-3.8979
2026-03-13T11:56:10.921655,movement_hallway_1_0_1,3.095,0.811,0.236,7.408,54.947,5.63,101.0,12.221,10.37,3.269,3.36,6.0,6.08,6.32,7.07,5.83,6.32,6.0,6.32,6.71,6.4,5.83,5.1,5.1,4.47,5.83,5.39,6.0,6.32,6.4,5.83,7.07,2.24,2.0,3.16,2.83,3.16,2.24,2.24,1.41,1.0,1.0,1.41,2.24,2.24,2.83,3.61,2.24,3.16,3.16,4.24,4.47,5.1,5.0,4.47,-0.0489,1.953,6.1413,0.0115,1.7848,11.4739,-2.0965
2026-03-13T11:56:10.936072,movement_hallway_1_0_1,3.088,0.811,0.238,7.446,55.338,6.452,114.0,13.759,11.773,3.634,4.064,6.4,6.4,6.32,6.08,5.83,5.66,5.39,6.08,6.32,7.21,7.21,7.28,7.07,7.62,7.07,7.62,8.0,7.28,7.21,7.21,7.07,3.61,3.0,3.16,2.83,2.0,2.24,2.24,2.0,2.83,2.83,3.16,4.0,3.16,4.24,3.61,4.12,4.0,4.47,3.61,4.12,4.0,3.61,4.47,-0.06,1.7638,6.1413,0.0536,1.2912,6.7468,-3.8477
2026-03-13T11:56:10.986135,movement_hallway_1_0_1,3.074,0.801,0.235,5.359,36.13,14.177,106.0,12.994,21.911,9.243,11.504,18.11,18.25,18.79,17.69,17.89,17.26,18.11,18.79,17.69,17.89,17.46,18.11,17.0,16.4,16.49,18.03,19.31,17.69,17.89,18.11,17.72,7.07,8.94,6.4,8.54,9.06,8.94,9.22,7.62,7.0,7.21,8.06,9.22,10.05,10.3,9.9,9.49,10.0,10.77,12.04,13.04,13.6,14.04,13.6,-0.0264,1.8939,6.118,0.0117,1.7517,11.0903,-2.2579
2026-03-13T11:56:11.003444,movement_hallway_1_0_1,3.083,0.78,0.226,7.277,53.662,7.308,112.0,13.492,12.803,4.433,4.807,8.6,7.81,8.25,8.0,7.28,7.21,7.21,8.25,8.06,8.06,7.07,8.06,7.07,8.54,8.49,8.06,9.22,9.22,8.94,9.22,9.22,3.16,3.61,3.16,4.0,3.16,2.83,3.16,2.0,2.83,3.16,3.16,3.61,5.0,4.47,5.0,4.47,4.24,4.47,5.1,6.08,6.32,5.0,5.83,-0.2465,1.8368,6.1588,0.0255,1.4506,8.0393,-3.5175
2026-03-13T11:56:11.035680,movement_hallway_1_0_1,3.083,0.78,0.228,6.471,45.898,10.795,113.0,13.668,17.293,7.346,7.886,12.37,13.04,12.37,12.81,13.04,12.37,12.04,13.6,12.81,13.89,13.6,13.04,13.0,12.81,13.15,14.04,14.76,14.87,14.87,15.03,15.65,3.61,4.47,5.1,5.39,6.4,6.71,6.08,5.39,5.83,6.0,6.32,6.4,6.32,6.0,6.32,6.4,7.07,8.06,8.94,8.6,10.0,9.85,9.06,0.0415,1.9396,6.0923,0.0083,1.7053,10.1053,-2.6538
2026-03-13T11:56:11.102653,movement_hallway_1_0_1,3.122,0.752,0.227,6.048,41.953,11.872,112.0,13.677,19.003,8.023,8.739,13.42,13.45,13.42,14.14,13.34,13.04,13.6,14.87,14.04,14.87,15.0,15.26,15.52,16.28,16.64,16.28,18.03,17.0,16.16,16.97,16.16,5.39,5.1,5.66,5.1,6.08,5.66,5.39,5.0,5.0,7.21,7.07,7.07,7.62,8.6,7.62,7.07,7.28,8.49,7.62,9.22,9.49,9.85,9.43,-0.1195,1.7303,5.9994,0.05,1.2806,6.6429,-3.9194
2026-03-13T11:56:11.136672,movement_hallway_1_0_1,3.14,0.761,0.226,5.471,36.789,12.189,100.0,12.371,18.968,8.312,9.418,14.56,14.0,13.6,13.6,13.6,13.93,14.04,15.13,14.76,16.28,15.26,16.76,16.03,17.09,16.28,16.64,18.97,18.03,18.03,17.8,17.0,4.24,4.12,5.1,5.0,6.71,7.0,6.32,6.4,7.21,7.28,7.07,8.06,7.81,7.62,6.08,7.28,8.6,8.06,9.49,10.05,10.2,10.82,11.4,0.0337,1.8119,6.2208,-0.0412,1.437,6.5514,-3.7462
2026-03-13T11:56:11.151682,movement_hallway_1_0_1,3.14,0.813,0.23,5.753,39.288,11.635,103.0,12.675,18.399,7.793,8.846,13.42,14.14,13.04,14.56,14.04,13.34,13.89,14.14,14.32,14.04,14.14,13.89,14.87,15.23,15.0,14.56,17.2,15.81,16.49,17.03,17.89,4.24,5.39,5.0,4.12,5.0,5.1,4.12,5.66,4.47,6.0,5.39,7.07,7.62,8.0,8.25,7.81,8.6,9.49,9.0,9.49,9.22,10.0,10.44,-0.1502,1.8367,6.2244,0.0255,1.4632,8.1044,-3.7385
