timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high,sc_amp_0,sc_amp_1,sc_amp_2,sc_amp_3,sc_amp_4,sc_amp_5,sc_amp_6,sc_amp_7,sc_amp_8,sc_amp_9,sc_amp_10,sc_amp_11,sc_amp_12,sc_amp_13,sc_amp_14,sc_amp_15,sc_amp_16,sc_amp_17,sc_amp_18,sc_amp_19,sc_amp_20,sc_amp_21,sc_amp_22,sc_amp_23,sc_amp_24,sc_amp_25,sc_amp_26,sc_amp_27,sc_amp_28,sc_amp_29,sc_amp_30,sc_amp_31,sc_amp_32,sc_amp_33,sc_amp_34,sc_amp_35,sc_amp_36,sc_amp_37,sc_amp_38,sc_amp_39,sc_amp_40,sc_amp_41,sc_amp_42,sc_amp_43,phase_mean,phase_std,phase_range,phase_diff_mean,phase_diff_std,phase_diff_range,phase_diff_skew
2026-03-13T11:59:23.202426,movement_hallway_1_1_1,2.623,0.777,0.34,5.308,35.182,12.499,111.0,14.02,21.251,7.583,8.836,14.0,14.32,14.87,17.46,17.26,16.12,16.12,16.28,16.16,18.0,16.76,18.6,17.2,18.68,18.11,16.16,17.69,16.16,17.0,18.03,17.69,3.16,4.24,3.61,4.12,2.24,2.24,3.16,3.61,5.39,6.08,5.1,5.0,5.39,6.0,6.71,7.07,7.28,8.06,8.54,8.6,9.22,10.2,11.66,0.0464,1.7364,6.2166,-0.0429,1.4792,6.7657,-3.4078
2026-03-13T11:59:23.202426,movement_hallway_1_1_1,2.548,0.777,0.343,5.981,41.535,12.201,109.0,13.255,19.046,7.23,10.413,13.6,13.6,12.65,14.14,14.32,14.21,13.89,15.3,14.14,15.23,15.56,15.65,15.3,15.52,15.0,15.0,15.52,15.03,14.76,15.62,15.3,4.24,5.1,4.12,4.24,5.39,5.1,5.39,7.21,7.07,7.28,6.4,8.94,9.0,9.49,9.22,8.54,9.0,9.43,9.43,11.4,11.4,12.21,13.04,0.0967,1.7496,5.9994,-0.0335,1.4808,6.5462,-3.4577
2026-03-13T11:59:23.235184,movement_hallway_1_1_1,2.526,0.805,0.347,7.118,52.084,7.111,109.0,13.224,12.894,3.718,4.83,6.71,7.0,7.28,8.6,7.81,7.62,8.06,9.22,8.06,9.22,8.94,9.06,9.22,8.6,8.6,8.25,9.06,8.06,7.81,8.25,9.06,1.0,1.41,1.41,1.41,1.41,2.0,2.24,3.16,2.83,2.24,3.0,3.16,3.61,3.16,3.0,3.61,4.24,4.12,4.12,5.0,5.83,6.08,7.07,0.0684,1.8376,6.1413,-0.0237,1.4746,7.5469,-3.4521
2026-03-13T11:59:23.252768,movement_hallway_1_1_1,2.481,0.59,0.348,6.697,48.077,8.788,101.0,12.197,14.698,5.252,6.522,10.2,10.3,10.63,10.77,10.05,10.05,10.77,10.63,9.85,10.44,11.05,10.3,10.63,10.77,10.0,10.44,11.4,10.82,11.4,12.04,11.18,2.83,3.61,3.16,3.0,4.47,3.61,3.61,4.12,3.61,3.61,3.0,5.1,5.0,5.83,6.08,6.08,7.62,7.81,6.32,8.06,7.28,8.06,7.81,-0.1696,1.8443,6.1004,0.0206,1.4456,7.8484,-3.7368
2026-03-13T11:59:23.336050,movement_hallway_1_1_1,2.463,0.468,0.349,6.974,50.72,7.31,97.0,11.714,12.73,3.95,5.344,7.81,8.54,8.06,9.22,8.94,8.6,8.6,9.49,9.06,9.22,8.54,8.49,8.06,9.06,8.06,7.62,8.49,7.62,8.0,8.25,8.6,2.0,2.24,2.83,2.24,3.0,3.16,2.83,2.24,3.0,2.24,2.83,3.16,4.0,4.47,4.24,4.47,5.0,5.1,5.83,7.07,6.71,7.07,7.28,0.047,1.8533,6.0858,0.0044,1.4207,6.9618,-3.9275
2026-03-13T11:59:23.403482,movement_hallway_1_1_1,2.424,0.456,0.344,7.221,53.099,6.927,107.0,12.929,12.278,4.073,4.544,8.06,8.06,7.62,7.81,6.71,7.28,7.07,7.62,6.4,6.71,7.07,6.32,7.21,7.21,8.25,8.0,9.49,8.6,8.6,9.06,9.06,3.61,2.83,3.16,2.0,2.24,2.24,1.0,2.24,2.24,2.0,2.83,3.61,3.16,4.12,4.47,5.0,4.47,5.0,5.39,5.0,5.39,5.1,5.1,-0.2561,1.8105,6.1588,0.0405,1.4853,8.8844,-3.2804
2026-03-13T11:59:23.403482,movement_hallway_1_1_1,2.399,0.456,0.345,7.262,53.471,6.517,115.0,13.992,12.49,3.754,3.454,6.4,6.32,6.0,6.71,6.4,6.71,7.0,7.28,7.21,8.06,8.25,9.06,8.94,8.49,8.54,8.06,9.49,9.22,8.06,8.06,7.62,2.83,2.24,2.0,2.24,1.0,1.0,1.0,1.0,1.41,1.41,2.0,3.16,2.24,2.83,3.16,3.16,3.16,2.83,3.16,3.0,3.61,4.24,4.12,-0.1482,1.7779,6.1725,-0.0536,1.5602,7.5469,-3.1076
2026-03-13T11:59:23.436637,movement_hallway_1_1_1,2.37,0.456,0.347,4.507,28.537,13.543,96.0,12.323,21.827,8.679,10.277,16.03,17.26,17.46,17.69,18.03,17.09,18.0,19.42,18.87,19.21,19.31,20.1,19.42,19.24,19.1,17.89,19.1,18.68,16.64,19.21,19.65,5.0,6.08,6.32,5.83,4.47,4.12,6.32,5.0,5.83,6.08,7.0,5.83,6.4,7.28,9.0,8.25,9.22,9.9,12.08,11.0,11.4,13.04,14.21,0.0931,1.8111,6.0757,-0.014,1.4204,6.6934,-3.923
2026-03-13T11:59:23.502577,movement_hallway_1_1_1,2.399,0.459,0.347,4.12,24.692,12.78,99.0,13.311,22.183,8.966,7.447,16.55,17.12,17.26,17.89,18.44,18.03,18.68,20.02,20.25,20.62,20.0,20.88,20.02,20.62,19.8,20.12,22.2,20.88,20.25,20.81,21.38,3.16,2.83,4.0,3.16,2.83,3.61,4.12,3.16,2.83,3.61,3.0,2.24,4.0,4.12,5.83,4.47,6.0,6.08,8.6,8.6,10.44,10.05,10.44,0.0031,1.9315,6.1882,0.0077,1.7665,10.6274,-2.5215
2026-03-13T11:59:23.857035,movement_hallway_1_1_1,2.463,0.468,0.349,5.298,35.023,11.126,102.0,12.947,19.11,7.127,7.322,16.0,15.52,14.42,14.14,13.6,14.0,13.34,14.76,14.21,16.55,15.13,14.56,15.81,16.4,16.49,16.0,18.03,17.2,15.81,17.72,17.12,3.0,2.24,2.24,2.0,2.24,3.16,3.0,1.0,2.24,3.16,4.47,5.39,5.0,5.39,7.07,7.0,6.71,7.81,8.54,8.25,8.25,8.94,9.9,-0.1733,1.7716,6.0049,0.0484,1.4632,9.1465,-3.2802
