timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high,sc_amp_0,sc_amp_1,sc_amp_2,sc_amp_3,sc_amp_4,sc_amp_5,sc_amp_6,sc_amp_7,sc_amp_8,sc_amp_9,sc_amp_10,sc_amp_11,sc_amp_12,sc_amp_13,sc_amp_14,sc_amp_15,sc_amp_16,sc_amp_17,sc_amp_18,sc_amp_19,sc_amp_20,sc_amp_21,sc_amp_22,sc_amp_23,sc_amp_24,sc_amp_25,sc_amp_26,sc_amp_27,sc_amp_28,sc_amp_29,sc_amp_30,sc_amp_31,sc_amp_32,sc_amp_33,sc_amp_34,sc_amp_35,sc_amp_36,sc_amp_37,sc_amp_38,sc_amp_39,sc_amp_40,sc_amp_41,sc_amp_42,sc_amp_43,phase_mean,phase_std,phase_range,phase_diff_mean,phase_diff_std,phase_diff_range,phase_diff_skew
2026-03-13T11:31:54.470771,movement_hallway_0_0_0,2.979,0.373,0.089,6.97,50.718,8.471,101.0,12.085,13.663,4.024,7.759,10.0,10.0,10.77,10.0,9.49,9.43,9.22,9.49,9.06,8.25,8.06,7.81,7.21,7.07,6.32,7.21,7.21,7.07,7.07,7.21,7.21,3.61,3.61,5.1,4.12,4.47,5.0,5.39,6.0,5.39,5.66,5.39,5.1,5.39,6.4,6.32,6.0,6.71,7.07,8.54,9.06,9.49,9.43,10.63,0.1936,1.9057,6.0382,-0.0083,1.4119,6.5393,-3.8508
2026-03-13T11:31:54.517958,movement_hallway_0_0_0,2.962,0.397,0.09,4.421,28.394,15.532,96.0,12.051,22.673,8.208,15.707,21.1,20.62,21.4,20.25,18.03,18.0,17.72,18.6,17.03,16.16,16.12,16.28,15.26,14.87,15.23,14.04,16.76,15.26,15.0,15.81,15.03,8.6,7.81,7.28,8.06,8.6,8.6,9.49,10.0,10.77,9.9,10.2,12.04,12.08,13.45,14.87,14.04,15.52,15.81,16.4,18.03,18.03,18.97,19.21,-0.1577,1.8296,6.1453,0.0146,1.4232,7.4786,-3.8485
2026-03-13T11:31:54.572112,movement_hallway_0_0_0,2.985,0.385,0.086,6.844,49.498,8.722,100.0,11.991,13.927,4.291,7.983,10.77,11.4,10.0,10.44,10.0,9.49,9.43,8.6,8.54,8.0,7.28,7.81,7.21,7.28,7.07,6.71,8.49,7.62,8.06,8.25,8.6,4.47,4.24,4.47,4.0,4.12,4.24,4.47,4.12,4.47,5.0,5.1,6.08,6.71,6.4,7.28,8.0,7.62,8.6,9.43,9.22,9.0,9.85,9.9,-0.0668,1.8652,6.0382,0.0184,1.4327,7.7296,-3.7283
2026-03-13T11:31:54.927007,movement_hallway_0_0_0,2.951,0.361,0.085,7.001,51.011,8.325,102.0,12.218,13.595,3.638,7.769,9.43,9.22,8.54,9.0,8.54,8.49,8.06,9.22,9.06,8.54,8.6,8.6,8.54,8.0,7.62,7.81,7.21,7.28,6.08,7.21,5.83,3.16,3.61,2.0,4.12,4.24,4.47,5.1,5.0,5.83,5.66,6.32,7.07,6.71,7.07,6.71,6.08,6.32,7.07,6.71,8.0,8.54,8.6,9.43,0.1405,1.8068,6.1725,-0.0343,1.4281,6.6149,-3.6523
2026-03-13T11:31:55.231847,movement_hallway_0_0_0,3.002,0.385,0.09,4.524,29.107,15.624,99.0,12.414,23.182,8.044,15.646,21.47,20.22,19.42,18.87,18.44,18.38,18.11,17.26,16.64,17.03,17.46,17.12,17.26,16.12,17.03,16.55,17.12,15.52,15.26,14.42,14.32,6.32,8.25,8.6,7.21,8.0,8.54,9.9,10.82,11.05,11.18,10.82,12.81,13.6,13.15,13.42,14.14,14.32,14.14,14.87,15.62,16.64,17.46,19.1,0.1111,1.752,6.0651,-0.0501,1.4548,6.6007,-3.6415
2026-03-13T11:31:55.233264,movement_hallway_0_0_0,2.955,0.361,0.083,4.49,28.988,15.296,95.0,11.88,22.164,8.2,15.514,20.81,21.26,21.02,19.1,16.28,17.46,16.97,17.49,16.28,16.0,17.09,15.0,15.62,14.56,14.14,15.23,16.4,15.81,14.32,15.03,14.32,8.54,9.06,7.21,7.81,8.54,8.0,8.54,10.63,9.49,10.0,11.18,12.73,13.93,14.04,15.3,14.76,14.87,14.87,15.03,18.44,17.2,17.8,19.31,-0.0581,1.8186,6.2166,0.0257,1.4583,8.0915,-3.7574
2026-03-13T11:31:55.233264,movement_hallway_0_0_0,2.977,0.361,0.084,4.466,28.855,15.431,95.0,11.874,22.359,8.283,15.641,22.02,20.25,20.02,19.65,18.36,16.97,16.16,17.03,16.28,17.0,16.97,15.65,14.14,15.3,15.26,14.87,16.16,16.12,15.3,16.12,14.42,8.25,9.0,7.81,8.6,8.06,8.25,9.43,9.22,9.22,11.18,12.21,12.21,14.56,15.03,15.23,14.42,14.76,15.3,16.12,18.36,17.69,17.46,19.03,-0.0906,1.8032,6.126,0.0313,1.452,8.3764,-3.6323
2026-03-13T11:31:55.488223,movement_hallway_0_0_0,2.905,0.361,0.078,4.515,29.144,15.277,96.0,12.017,22.266,7.971,15.578,20.52,19.72,19.24,19.03,17.46,17.03,15.65,17.26,15.13,17.09,15.81,16.4,15.81,16.0,16.16,16.4,17.2,15.81,16.0,14.56,14.87,6.32,7.07,6.71,6.71,8.06,9.22,10.82,11.4,10.44,12.04,11.18,12.81,13.6,14.0,14.56,14.42,13.04,13.6,14.14,17.0,17.03,17.0,19.1,0.0321,1.7651,6.2,-0.0546,1.4488,6.6165,-3.6285
2026-03-13T11:31:57.337570,movement_hallway_0_0_0,2.92,0.341,0.077,4.009,25.236,15.525,89.0,11.314,22.467,8.342,15.755,21.1,21.38,20.12,19.1,17.89,16.76,18.0,17.09,17.2,17.03,16.55,16.28,16.28,15.65,16.28,15.26,16.49,15.13,15.23,16.4,16.64,7.21,8.0,8.54,7.07,8.54,9.0,9.49,10.63,9.85,12.37,12.04,13.42,14.21,13.89,14.14,14.14,14.76,14.14,15.65,16.03,17.46,17.89,19.1,-0.0368,1.8136,6.1601,0.0437,1.4789,9.1308,-3.4227
2026-03-13T11:31:57.337570,movement_hallway_0_0_0,2.925,0.365,0.077,-0.066,1.671,13.819,38.0,6.799,18.933,7.84,14.646,18.79,18.79,18.44,18.87,17.12,17.8,16.28,15.65,15.81,15.52,15.0,15.03,16.28,17.03,14.42,14.87,15.23,14.42,13.34,13.6,13.34,7.21,7.28,7.81,8.06,8.6,9.22,8.94,9.49,8.94,9.49,10.77,12.08,12.37,13.04,13.15,13.45,13.04,14.14,14.04,17.2,16.28,17.89,18.38,0.0113,1.8715,6.2397,-0.0254,2.1769,9.9069,-2.0844
