timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high,sc_amp_0,sc_amp_1,sc_amp_2,sc_amp_3,sc_amp_4,sc_amp_5,sc_amp_6,sc_amp_7,sc_amp_8,sc_amp_9,sc_amp_10,sc_amp_11,sc_amp_12,sc_amp_13,sc_amp_14,sc_amp_15,sc_amp_16,sc_amp_17,sc_amp_18,sc_amp_19,sc_amp_20,sc_amp_21,sc_amp_22,sc_amp_23,sc_amp_24,sc_amp_25,sc_amp_26,sc_amp_27,sc_amp_28,sc_amp_29,sc_amp_30,sc_amp_31,sc_amp_32,sc_amp_33,sc_amp_34,sc_amp_35,sc_amp_36,sc_amp_37,sc_amp_38,sc_amp_39,sc_amp_40,sc_amp_41,sc_amp_42,sc_amp_43,phase_mean,phase_std,phase_range,phase_diff_mean,phase_diff_std,phase_diff_range,phase_diff_skew
2026-03-13T11:52:16.187949,movement_hallway_1_1_0,2.685,0.677,0.405,5.671,38.296,9.29,103.0,13.075,17.224,5.796,5.053,13.04,13.6,13.04,14.14,13.0,13.15,13.15,14.32,13.45,13.04,13.6,12.04,12.08,12.73,13.0,13.15,14.32,13.04,13.45,15.23,14.04,2.24,1.0,1.0,1.41,1.41,1.0,2.0,1.41,1.0,0.0,1.0,1.0,1.41,2.24,2.24,3.0,4.47,5.0,5.83,6.32,7.07,7.07,8.06,0.1978,2.0034,6.2119,0.0153,2.0317,11.4057,-1.2659
2026-03-13T11:52:16.188922,movement_hallway_1_1_0,2.685,0.677,0.405,5.836,39.752,9.887,114.0,14.4,18.821,6.124,4.951,14.87,13.93,14.04,13.6,12.04,12.53,14.14,15.13,14.76,14.87,14.32,14.04,14.56,14.21,14.76,14.32,15.03,15.65,14.14,14.87,13.04,3.61,2.0,1.41,1.41,1.41,2.0,1.41,2.0,1.41,1.41,1.41,2.24,2.24,2.83,2.24,2.0,2.83,4.24,5.1,5.0,7.28,6.4,6.71,-0.2912,1.8056,6.0049,0.0548,1.2218,7.5219,-3.8967
2026-03-13T11:52:16.188922,movement_hallway_1_1_0,2.628,0.677,0.406,6.043,41.746,8.158,99.0,12.421,15.276,4.808,4.561,11.18,10.63,10.3,11.05,11.05,9.85,11.4,10.63,11.4,12.0,11.4,12.53,11.31,11.18,11.05,11.05,13.0,12.04,11.66,11.18,11.4,2.24,1.41,2.0,1.0,0.0,0.0,1.41,1.0,1.41,0.0,1.0,1.41,1.41,2.24,2.0,2.83,3.16,2.24,5.0,5.83,5.66,5.83,7.28,0.0253,1.7387,6.1725,-0.033,1.5045,8.3731,-3.1568
2026-03-13T11:52:16.192902,movement_hallway_1_1_0,2.555,0.513,0.407,5.265,34.783,10.454,101.0,12.921,18.886,5.711,6.933,14.32,14.14,15.26,16.28,16.12,14.87,15.0,15.62,14.87,15.03,15.13,13.42,12.73,14.32,13.04,12.17,13.89,13.45,13.0,14.04,13.93,1.0,1.0,1.0,1.0,2.83,2.83,2.0,0.0,2.24,2.24,2.0,2.24,2.83,3.61,4.12,3.16,5.0,6.71,8.06,9.0,9.85,9.9,11.18,0.2492,1.8376,6.1588,-0.0062,1.4169,7.5443,-3.6668
2026-03-13T11:52:16.192902,movement_hallway_1_1_0,2.543,0.482,0.402,5.208,34.228,10.762,107.0,13.784,19.651,6.229,6.602,16.12,16.28,15.03,16.55,15.62,15.0,15.52,16.12,15.52,14.76,14.87,14.32,14.14,14.56,14.21,13.6,15.52,14.04,14.32,15.56,16.16,1.0,1.0,2.0,0.0,1.41,2.0,1.0,0.0,2.24,1.0,1.0,2.24,2.0,3.16,2.83,3.16,5.1,7.0,6.71,7.62,10.63,9.49,11.0,0.2,1.9005,6.2166,0.0025,1.7215,8.8141,-2.669
2026-03-13T11:52:16.218151,movement_hallway_1_1_0,2.602,0.645,0.397,-0.239,-1.613,7.718,15.811,5.364,12.499,5.462,5.307,13.45,12.17,13.04,13.6,12.53,12.08,11.4,11.66,11.4,13.04,11.05,13.45,12.04,12.81,11.18,10.82,13.34,13.04,13.34,13.42,12.37,2.0,1.0,1.41,1.41,1.0,1.41,2.24,0.0,1.0,1.41,1.41,2.83,2.24,3.16,2.83,3.16,4.12,4.47,6.71,6.71,7.21,7.0,7.21,-0.0977,1.8345,6.1925,-0.1112,2.1352,8.3037,-1.8419
2026-03-13T11:52:16.251723,movement_hallway_1_1_0,2.638,0.644,0.395,5.954,40.942,9.632,110.0,13.787,17.459,5.572,6.037,11.66,13.34,12.0,13.0,12.73,11.66,12.37,13.0,12.08,12.81,13.04,13.6,12.0,14.32,13.45,13.42,14.04,13.6,13.04,13.42,14.04,1.41,2.0,1.41,0.0,0.0,1.41,1.0,1.41,2.24,3.16,2.24,2.83,2.83,4.12,3.0,4.24,4.47,4.12,5.1,6.71,7.07,7.62,9.06,0.0432,1.7918,6.0858,-0.0278,1.7344,11.4729,-1.7743
2026-03-13T11:52:16.254748,movement_hallway_1_1_0,2.621,0.627,0.388,7.282,53.699,6.379,113.0,13.738,12.001,3.266,3.984,8.0,8.25,7.21,7.81,7.62,7.07,7.07,6.71,6.4,6.71,6.08,6.08,5.83,5.83,6.08,6.08,7.21,7.07,7.28,8.0,7.62,0.0,0.0,2.0,1.41,2.24,2.24,1.41,2.0,1.41,1.41,1.41,1.41,1.41,2.24,2.24,3.16,3.0,4.12,5.83,5.0,5.83,6.08,6.08,-0.0822,1.9694,6.0382,0.0109,1.8116,11.2142,-2.0723
2026-03-13T11:52:16.330939,movement_hallway_1_1_0,2.659,0.593,0.384,5.963,41.041,9.615,103.0,12.821,16.717,6.226,6.072,13.04,13.34,12.04,12.37,12.21,12.73,12.53,13.34,12.04,13.0,12.21,12.21,11.4,12.17,12.53,12.73,14.76,13.04,12.65,15.0,13.89,3.16,2.24,3.16,2.24,3.16,3.16,2.24,2.24,1.41,1.41,2.83,3.16,3.16,3.16,4.24,4.47,5.1,7.0,6.32,7.07,8.6,8.54,8.0,0.1357,1.9103,6.2208,0.0048,1.749,10.9332,-2.2457
2026-03-13T11:52:16.359159,movement_hallway_1_1_0,2.734,0.709,0.383,5.772,39.178,8.99,103.0,13.047,16.111,5.941,5.101,12.21,11.4,11.0,10.77,9.9,11.4,10.77,13.15,13.15,13.42,12.04,12.21,14.56,13.15,13.89,14.14,15.26,15.13,14.32,14.42,14.42,2.24,2.24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.24,2.0,2.24,2.0,2.83,2.24,2.0,4.12,5.0,5.0,7.21,7.28,8.0,7.28,0.1557,1.7123,6.1305,-0.024,1.3418,8.0393,-3.557
