timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high,sc_amp_0,sc_amp_1,sc_amp_2,sc_amp_3,sc_amp_4,sc_amp_5,sc_amp_6,sc_amp_7,sc_amp_8,sc_amp_9,sc_amp_10,sc_amp_11,sc_amp_12,sc_amp_13,sc_amp_14,sc_amp_15,sc_amp_16,sc_amp_17,sc_amp_18,sc_amp_19,sc_amp_20,sc_amp_21,sc_amp_22,sc_amp_23,sc_amp_24,sc_amp_25,sc_amp_26,sc_amp_27,sc_amp_28,sc_amp_29,sc_amp_30,sc_amp_31,sc_amp_32,sc_amp_33,sc_amp_34,sc_amp_35,sc_amp_36,sc_amp_37,sc_amp_38,sc_amp_39,sc_amp_40,sc_amp_41,sc_amp_42,sc_amp_43,sc_amp_44,sc_amp_45,sc_amp_46,sc_amp_47,sc_amp_48,sc_amp_49,sc_amp_50,sc_amp_51,sc_amp_52,sc_amp_53,sc_amp_54,sc_amp_55,sc_amp_56,sc_amp_57,sc_amp_58,sc_amp_59,sc_amp_60,sc_amp_61,sc_amp_62,sc_amp_63,phase_mean,phase_std,phase_range
2026-02-27T11:13:35.514815,movement_hallway_0_1_1,3.075,0.599,0.154,3.906,24.681,15.005,82.0,10.375,19.258,7.435,18.17,82.0,23.26,21.21,20.22,20.62,18.6,17.8,17.89,17.26,17.0,15.52,15.65,14.87,13.89,13.6,14.04,12.17,12.53,12.04,12.08,12.17,11.18,11.18,11.31,10.3,10.44,10.0,9.49,9.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66,11.18,12.17,11.66,12.73,13.42,14.32,14.0,14.87,15.81,16.28,16.55,17.46,18.11,17.09,16.64,17.69,18.36,17.72,19.0,18.97,18.36,19.8,20.59,21.59,21.02,22.47,23.02,0.1682,1.8811,6.1343
2026-02-27T11:13:35.516371,movement_hallway_0_1_1,3.09,0.599,0.162,2.673,15.518,14.349,66.0,8.906,18.007,6.874,17.992,66.0,22.8,19.03,19.42,19.24,17.8,17.03,16.55,15.52,15.03,14.32,15.23,13.6,14.14,13.89,13.93,13.15,13.04,12.65,13.04,12.73,12.21,11.7,11.05,10.05,9.85,10.0,8.6,8.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63,10.3,10.44,9.0,10.77,10.82,12.81,12.08,13.34,14.0,14.56,16.12,15.62,16.64,16.16,16.28,18.03,18.44,18.79,20.0,19.85,19.72,21.19,21.1,22.36,22.47,23.6,22.67,-0.056,1.8225,6.075
2026-02-27T11:13:35.566477,movement_hallway_0_1_1,3.101,0.518,0.158,2.955,18.075,14.096,66.0,8.651,18.027,7.183,16.944,66.0,22.56,19.03,19.24,20.12,18.6,17.69,17.49,16.76,16.28,15.03,14.56,14.32,14.42,13.45,13.04,12.65,12.04,12.17,11.7,11.4,10.63,10.77,10.05,10.0,9.49,10.0,9.22,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,10.77,11.05,12.04,12.08,13.04,13.6,13.42,14.32,15.0,15.52,16.12,15.62,15.81,15.81,15.13,16.03,16.49,17.89,16.4,17.8,17.0,18.68,19.0,19.42,21.02,21.4,21.26,0.024,1.7904,6.1475
2026-02-27T11:13:35.608541,movement_hallway_0_1_1,3.092,0.472,0.153,2.471,15.868,14.872,63.0,8.297,19.131,8.256,17.121,63.0,21.95,19.92,20.1,19.1,17.72,17.49,16.97,17.2,16.55,16.28,16.0,15.52,15.65,15.62,15.62,15.65,15.81,15.03,15.3,15.23,14.42,14.21,13.42,13.34,12.0,12.37,10.82,11.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.21,11.7,12.0,11.18,11.66,12.73,12.53,12.65,14.04,13.15,14.32,15.0,15.56,16.12,15.81,16.12,17.03,17.46,17.46,18.03,18.38,18.6,20.12,20.62,20.02,20.4,21.02,22.2,0.0063,1.8559,6.1579
2026-02-27T11:13:35.610794,movement_hallway_0_1_1,3.073,0.469,0.151,1.588,8.861,14.536,56.0,8.13,18.752,7.186,17.526,56.0,24.33,22.02,21.59,21.02,20.25,18.38,18.03,17.46,17.46,17.0,15.13,15.81,14.76,14.87,14.21,13.42,14.14,13.0,12.37,12.53,12.04,11.4,10.3,10.2,10.05,9.22,9.49,9.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,11.4,11.31,11.18,11.18,12.0,12.37,13.0,12.81,13.45,13.42,14.56,15.13,16.12,15.52,15.65,16.4,17.69,18.03,17.89,19.65,20.1,20.02,22.14,21.93,23.02,23.35,23.32,0.2628,1.7958,6.1336
2026-02-27T11:13:35.663063,movement_hallway_0_1_1,3.073,0.483,0.151,0.948,5.873,14.804,51.0,7.794,17.69,7.416,19.1,51.0,22.85,21.38,20.02,20.22,18.97,17.49,17.8,17.03,16.64,15.23,15.52,14.04,14.04,13.6,13.42,13.04,12.73,12.21,12.08,12.17,11.0,11.18,10.77,10.3,9.22,10.0,8.94,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,12.81,12.53,12.37,13.0,13.34,14.32,14.42,15.56,15.81,16.16,17.72,17.12,18.11,17.72,17.89,18.03,19.85,19.85,20.25,20.62,21.59,21.1,22.09,22.8,22.85,23.02,23.35,0.1291,1.9681,6.1725
2026-02-27T11:13:35.711399,movement_hallway_0_1_1,3.101,0.498,0.159,1.393,8.279,15.797,59.0,8.612,19.799,7.664,19.741,59.0,25.08,22.2,21.54,21.63,19.85,19.24,18.97,18.11,18.03,18.03,16.12,15.62,16.4,17.46,15.52,16.03,15.13,13.93,14.42,13.45,13.04,12.65,12.04,11.05,10.44,9.43,8.49,8.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17,11.18,12.08,12.04,12.53,14.87,15.03,14.04,14.87,15.26,16.28,17.0,18.03,19.1,19.1,18.44,19.24,20.25,21.26,21.1,22.47,21.38,23.0,23.54,22.85,22.8,24.21,25.06,-0.0091,1.8734,6.1159
2026-02-27T11:13:35.754165,movement_hallway_0_1_1,3.083,0.486,0.161,3.395,20.923,13.785,69.0,8.892,17.723,7.273,16.243,69.0,21.21,20.02,19.92,18.87,18.44,17.2,16.16,15.3,16.03,14.56,13.42,13.45,12.81,13.0,13.15,13.04,11.7,11.66,12.04,11.18,11.18,11.0,10.2,10.3,10.0,10.0,9.85,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,12.08,12.17,11.05,12.08,12.21,12.81,13.0,13.15,13.15,13.0,15.0,14.14,13.89,13.34,14.04,15.3,16.16,16.64,16.97,17.49,17.09,18.11,19.03,20.88,20.59,21.93,21.63,-0.0199,1.8245,6.2306
2026-02-27T11:13:35.816188,movement_hallway_0_1_1,3.1,0.501,0.162,4.786,31.369,12.94,84.0,10.398,17.983,5.836,14.908,84.0,19.72,17.46,17.03,18.03,17.2,17.03,15.65,15.13,15.13,16.16,15.0,14.21,14.32,13.15,13.15,11.7,11.4,11.66,10.44,10.05,8.94,8.6,8.06,7.28,8.0,7.62,7.81,7.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,10.0,10.3,9.22,9.22,9.85,10.63,9.85,12.04,12.17,12.53,12.73,13.04,13.34,14.0,13.6,15.81,16.28,16.12,15.52,16.03,15.3,16.12,17.69,19.24,18.44,19.1,18.38,0.1543,1.7515,6.1506
2026-02-27T11:13:35.816188,movement_hallway_0_1_1,3.108,0.501,0.162,4.482,28.815,12.342,77.0,9.65,15.913,5.735,15.239,77.0,18.44,17.49,16.76,17.0,16.28,15.65,14.21,13.04,13.93,13.15,13.04,12.65,11.66,10.63,10.3,9.22,9.06,8.25,7.81,8.6,8.25,7.0,7.62,8.06,7.07,7.21,7.28,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43,10.0,9.85,10.0,10.77,10.82,11.4,12.08,13.04,13.15,13.42,14.21,14.21,14.87,14.04,15.13,15.23,15.0,15.62,15.65,15.13,16.03,17.09,17.2,17.8,17.46,19.24,18.25,0.1678,1.8404,6.1413
