timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high,sc_amp_0,sc_amp_1,sc_amp_2,sc_amp_3,sc_amp_4,sc_amp_5,sc_amp_6,sc_amp_7,sc_amp_8,sc_amp_9,sc_amp_10,sc_amp_11,sc_amp_12,sc_amp_13,sc_amp_14,sc_amp_15,sc_amp_16,sc_amp_17,sc_amp_18,sc_amp_19,sc_amp_20,sc_amp_21,sc_amp_22,sc_amp_23,sc_amp_24,sc_amp_25,sc_amp_26,sc_amp_27,sc_amp_28,sc_amp_29,sc_amp_30,sc_amp_31,sc_amp_32,sc_amp_33,sc_amp_34,sc_amp_35,sc_amp_36,sc_amp_37,sc_amp_38,sc_amp_39,sc_amp_40,sc_amp_41,sc_amp_42,sc_amp_43,phase_mean,phase_std,phase_range,phase_diff_mean,phase_diff_std,phase_diff_range,phase_diff_skew
2026-03-13T11:12:19.259968,baseline_0_0_0,3.173,0.715,0.233,6.822,49.138,8.152,107.0,13.007,13.882,5.165,5.534,11.18,9.22,9.22,9.85,10.2,9.22,8.94,8.06,7.81,7.28,7.28,7.07,8.06,7.21,7.21,7.28,9.0,8.25,9.22,11.66,12.17,5.0,4.47,4.47,4.12,3.16,3.61,3.61,3.61,3.0,2.0,4.47,2.0,3.16,4.12,2.83,4.47,4.47,3.61,5.1,5.1,5.0,6.4,7.81,-0.0385,1.9432,6.1925,0.0204,1.8352,11.781,-1.7469
2026-03-13T11:12:19.260930,baseline_0_0_0,3.173,0.715,0.232,7.554,56.393,5.108,115.0,13.996,9.912,2.749,2.774,6.08,5.0,4.47,5.0,4.47,3.16,4.0,3.16,3.61,3.61,3.16,3.0,3.16,4.24,4.47,5.1,5.0,5.39,6.4,6.4,6.08,1.0,1.41,1.41,1.0,2.24,2.0,2.0,2.0,2.24,2.24,2.0,1.41,1.41,1.41,2.24,2.24,2.0,3.0,3.16,3.16,2.83,2.24,3.0,0.0082,1.9534,5.9614,0.0348,1.8166,11.781,-1.7131
2026-03-13T11:12:19.260930,baseline_0_0_0,3.162,0.715,0.234,6.628,47.2,8.325,108.0,13.241,14.171,5.288,5.644,12.65,11.4,9.22,8.94,7.07,7.28,6.71,9.43,8.94,8.54,5.0,6.08,7.21,8.06,9.22,10.05,11.05,11.18,11.4,11.18,11.05,5.1,4.47,1.41,2.24,3.16,3.61,3.61,5.0,3.61,5.0,2.24,3.61,1.41,1.41,2.0,3.61,3.61,5.0,6.4,5.83,6.08,6.32,6.4,-0.4429,1.8466,6.0929,0.0456,1.2155,8.5939,-3.6545
2026-03-13T11:12:19.260930,baseline_0_0_0,3.143,0.744,0.226,6.908,49.951,7.915,109.0,13.25,13.566,4.944,5.356,11.7,10.05,10.2,8.06,9.43,7.28,8.25,6.08,7.21,8.06,7.07,6.08,4.12,6.71,8.49,8.49,10.3,8.06,10.05,11.18,9.9,3.61,3.0,4.0,3.16,4.0,3.0,5.0,4.47,4.12,4.47,4.47,2.0,2.83,3.16,3.16,4.0,2.24,5.39,5.83,4.24,5.83,5.0,6.32,-0.2009,1.918,6.2,0.0363,1.5041,8.7825,-3.0676
2026-03-13T11:12:19.260930,baseline_0_0_0,3.12,0.746,0.238,7.467,55.528,4.894,104.0,12.668,9.839,2.328,2.622,5.66,5.83,5.39,6.0,5.39,5.0,5.0,5.83,4.47,5.0,4.0,4.12,5.0,4.24,4.47,4.12,5.1,4.47,4.24,5.39,5.1,2.83,2.24,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.41,1.0,1.41,1.0,1.0,1.0,2.24,2.0,2.24,3.16,3.61,2.83,3.61,4.12,0.2229,1.9531,5.9614,-0.0037,1.722,11.7222,-1.5547
2026-03-13T11:12:19.387212,baseline_0_0_0,3.142,0.84,0.241,7.549,56.351,5.105,112.0,13.616,9.958,2.731,2.739,5.66,5.0,5.1,4.0,4.47,4.24,3.16,4.0,4.47,3.61,4.24,3.61,4.12,5.1,5.39,4.47,5.66,5.83,6.08,6.08,5.83,1.41,2.83,1.0,2.0,2.0,2.24,1.41,2.83,2.83,2.24,2.83,2.0,1.0,2.24,2.0,1.0,1.41,2.24,2.24,1.0,2.24,2.83,3.16,-0.1372,1.9376,6.0858,0.0561,1.2491,8.3622,-3.7263
2026-03-13T11:12:19.387212,baseline_0_0_0,3.17,0.84,0.241,6.695,47.914,8.09,107.0,13.093,14.276,4.807,5.319,11.18,10.63,10.3,11.18,11.4,9.49,8.49,9.43,9.49,8.06,8.06,7.28,7.21,7.81,7.62,8.25,9.06,8.54,9.22,9.85,11.05,4.47,4.24,2.24,3.16,3.0,1.41,2.83,3.61,2.24,2.24,3.0,2.24,2.24,1.41,2.24,3.0,3.0,4.47,5.0,5.0,7.62,7.81,7.21,0.3429,1.7782,6.0169,-0.0083,1.2509,6.9854,-3.9751
2026-03-13T11:12:19.387212,baseline_0_0_0,3.148,0.84,0.242,7.0,50.867,7.785,116.0,14.124,14.019,4.886,4.601,9.22,11.18,9.9,11.18,9.22,8.06,8.94,7.81,7.21,7.07,7.0,7.28,7.21,7.07,6.71,6.08,8.25,8.49,9.43,11.18,11.18,5.0,4.47,4.0,4.12,2.83,2.24,2.0,2.24,1.41,1.41,2.24,2.83,4.0,3.16,3.16,3.16,3.0,3.61,3.61,4.12,5.39,6.0,6.32,0.1966,1.8977,6.1033,0.014,1.8069,11.9263,-1.723
2026-03-13T11:12:19.387212,baseline_0_0_0,3.148,0.84,0.243,6.664,47.572,8.149,106.0,12.975,14.044,5.222,5.316,11.05,11.4,10.3,10.63,8.06,8.06,8.0,9.06,8.6,8.49,6.71,6.71,6.0,7.62,8.49,8.6,9.85,11.0,11.18,10.82,11.4,4.12,3.61,2.24,3.0,4.0,3.16,3.16,3.61,3.16,4.47,2.83,2.83,2.24,1.0,3.0,3.16,4.47,3.61,4.24,5.83,5.1,5.1,7.21,-0.2193,1.921,6.118,0.039,1.5745,9.4333,-2.8043
2026-03-13T11:12:19.387212,baseline_0_0_0,3.171,0.862,0.253,6.847,49.366,8.103,116.0,14.182,14.412,5.244,4.811,11.18,11.05,10.05,11.18,9.9,8.6,8.25,8.0,8.94,7.21,7.81,8.06,7.07,8.06,8.06,7.81,8.54,9.0,10.77,11.31,13.0,6.08,4.47,2.83,3.16,2.24,3.0,1.0,2.24,1.41,1.41,2.24,3.0,2.24,2.83,2.24,2.24,3.16,4.0,4.0,4.47,6.4,7.81,7.62,0.2374,1.8223,6.1835,-0.0,1.4355,7.4858,-3.7293
2026-03-13T11:12:19.403310,baseline_0_0_0,3.171,0.84,0.245,6.814,49.061,8.183,112.0,13.666,14.149,5.487,5.06,9.49,9.22,8.06,9.22,9.06,8.54,8.6,8.6,8.25,8.0,8.06,8.06,7.81,7.81,8.54,8.0,10.44,10.0,10.0,11.4,11.05,6.0,5.1,7.07,4.47,4.0,3.0,3.61,2.24,1.41,1.41,3.16,2.24,3.0,2.0,1.41,3.61,2.83,3.61,4.12,4.12,4.12,5.83,7.62,-0.0119,1.7612,6.1588,-0.0351,1.4836,8.2964,-3.5283
2026-03-13T11:12:19.403310,baseline_0_0_0,3.2,0.769,0.238,7.017,51.023,7.787,116.0,14.113,13.72,4.919,4.861,9.06,9.85,10.63,8.94,8.54,7.0,6.32,7.07,6.32,7.28,6.08,7.28,6.4,7.81,8.25,8.0,9.22,10.0,10.82,10.44,11.18,2.83,3.16,3.16,3.61,2.83,3.16,3.16,4.12,2.24,2.83,3.61,2.24,2.24,2.83,3.16,3.16,3.16,3.16,4.47,5.83,5.39,6.0,7.62,-0.2203,1.9043,6.2,0.0385,1.5052,9.3416,-3.2739
