timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high,sc_amp_0,sc_amp_1,sc_amp_2,sc_amp_3,sc_amp_4,sc_amp_5,sc_amp_6,sc_amp_7,sc_amp_8,sc_amp_9,sc_amp_10,sc_amp_11,sc_amp_12,sc_amp_13,sc_amp_14,sc_amp_15,sc_amp_16,sc_amp_17,sc_amp_18,sc_amp_19,sc_amp_20,sc_amp_21,sc_amp_22,sc_amp_23,sc_amp_24,sc_amp_25,sc_amp_26,sc_amp_27,sc_amp_28,sc_amp_29,sc_amp_30,sc_amp_31,sc_amp_32,sc_amp_33,sc_amp_34,sc_amp_35,sc_amp_36,sc_amp_37,sc_amp_38,sc_amp_39,sc_amp_40,sc_amp_41,sc_amp_42,sc_amp_43,phase_mean,phase_std,phase_range,phase_diff_mean,phase_diff_std,phase_diff_range,phase_diff_skew
2026-03-13T11:38:07.677486,baseline_0_1_0,3.046,0.429,0.105,6.088,42.29,10.708,114.0,14.082,18.355,6.024,7.881,13.15,13.15,13.42,13.45,13.0,13.15,13.34,13.89,13.6,13.93,14.14,13.34,13.04,13.6,13.34,13.04,14.32,13.45,13.0,15.03,15.23,2.0,1.41,1.0,2.83,2.24,3.0,3.16,3.61,4.47,4.0,4.12,5.66,5.83,5.1,5.1,5.0,5.83,7.0,7.62,7.81,9.43,10.2,11.18,0.1923,1.8211,6.1033,-0.0213,1.4753,6.7468,-3.5267
2026-03-13T11:38:07.766103,baseline_0_1_0,3.046,0.429,0.105,5.912,40.637,10.235,104.0,12.903,17.473,6.071,7.3,14.42,13.0,12.0,13.93,12.21,12.21,12.37,13.0,13.0,13.6,12.04,13.0,12.0,12.65,13.6,14.42,14.87,14.0,13.6,14.42,13.89,3.0,2.24,2.0,1.41,2.0,3.0,4.0,2.24,4.12,3.61,5.0,5.39,5.39,6.0,5.1,5.0,5.39,6.0,7.28,7.81,8.6,8.54,9.06,-0.0544,1.7438,6.0382,-0.0511,1.465,7.112,-3.3794
2026-03-13T11:38:07.767100,baseline_0_1_0,3.071,0.459,0.108,5.832,39.916,11.089,109.0,13.531,18.657,6.929,7.835,14.14,14.32,14.42,14.21,13.6,13.04,12.65,14.42,13.04,13.6,13.0,12.65,14.21,13.04,14.32,14.04,16.55,15.56,15.65,16.03,15.81,3.61,3.16,3.16,3.61,3.16,3.0,3.61,2.24,3.0,3.61,3.61,5.1,6.08,6.08,5.83,7.21,7.07,8.06,8.94,8.49,8.54,9.06,10.77,-0.1877,1.7995,6.0467,0.0395,1.5119,8.945,-3.2783
2026-03-13T11:38:07.816476,baseline_0_1_0,3.071,0.463,0.109,5.315,35.325,11.539,103.0,13.006,19.355,6.72,8.677,15.0,15.0,13.93,15.0,14.87,14.42,15.0,15.23,15.0,15.52,15.23,16.28,14.42,14.14,15.52,15.65,16.97,15.23,15.03,15.81,14.87,1.0,2.24,1.0,2.83,3.61,4.12,4.0,3.16,3.61,4.0,5.39,6.4,5.0,6.32,6.0,5.39,5.83,7.28,9.0,9.49,10.0,11.4,11.4,0.1521,1.8012,6.1305,-0.03,1.4499,7.1297,-3.6366
2026-03-13T11:38:07.870576,baseline_0_1_0,3.103,0.474,0.113,7.103,51.929,6.623,104.0,12.647,12.219,3.407,4.352,7.62,7.07,7.07,8.06,7.81,7.62,8.06,8.06,8.06,8.6,7.81,7.62,7.07,7.28,7.21,7.81,8.25,8.0,7.62,7.07,7.62,1.0,0.0,1.0,2.0,2.0,2.24,2.24,1.41,2.0,2.24,2.24,2.24,3.16,3.0,2.24,2.24,3.0,3.16,5.0,5.0,5.39,5.1,6.08,0.0647,1.8868,6.1588,-0.0246,1.5142,9.1761,-3.0888
2026-03-13T11:38:07.870576,baseline_0_1_0,3.108,0.469,0.114,7.124,52.135,6.445,102.0,12.399,12.077,3.214,4.152,7.28,7.07,6.32,7.07,6.71,7.28,7.0,7.28,6.4,8.06,7.28,8.06,8.54,7.81,7.81,7.62,8.0,7.28,7.21,7.81,7.28,1.41,1.41,1.0,0.0,1.0,1.41,2.24,2.0,3.16,2.24,2.83,3.16,3.0,3.16,2.83,3.16,4.0,3.0,2.83,3.61,4.0,4.12,5.83,-0.0701,1.792,6.1588,-0.0445,1.4696,7.5322,-3.4459
2026-03-13T11:38:07.908247,baseline_0_1_0,3.137,0.469,0.114,5.446,36.499,11.864,105.0,13.144,19.848,7.107,8.783,15.65,15.56,15.26,16.28,16.12,16.16,14.87,16.64,14.56,16.03,14.56,15.26,15.81,14.56,15.03,13.93,16.28,14.76,15.13,16.49,16.4,3.0,2.83,4.0,4.12,3.61,3.61,4.12,4.12,4.24,5.39,5.0,5.39,5.39,5.83,6.08,6.32,6.4,8.6,9.22,10.0,10.77,11.4,12.21,0.1674,1.868,6.1588,-0.0072,1.4421,6.8236,-3.7836
2026-03-13T11:38:07.959455,baseline_0_1_0,3.163,0.469,0.114,7.163,52.518,6.741,108.0,13.116,12.421,3.848,4.08,8.54,8.06,8.06,8.06,7.07,8.06,7.07,7.07,7.21,7.21,6.32,7.0,7.62,7.07,7.62,8.25,9.06,8.54,8.49,8.94,9.06,1.41,2.83,2.0,2.0,1.41,1.0,1.0,1.0,1.0,1.41,2.24,3.16,3.0,4.12,4.24,4.24,4.12,4.0,4.12,4.47,5.0,5.39,5.0,-0.209,1.8614,6.1725,0.0353,1.4968,8.6607,-3.3304
2026-03-13T11:38:07.960617,baseline_0_1_0,3.214,0.469,0.108,5.634,38.128,11.061,106.0,13.262,18.769,6.659,7.906,15.26,14.21,14.87,16.0,15.3,13.89,13.45,13.42,13.0,13.34,14.42,13.45,13.93,14.0,13.0,13.6,14.76,14.32,15.13,16.12,16.4,2.24,3.16,2.24,2.24,3.0,2.83,2.83,3.0,3.61,2.83,3.0,4.12,6.4,6.32,5.0,6.32,7.62,8.6,8.25,9.0,9.49,9.22,11.66,-0.2078,1.8797,6.1506,0.0245,1.4728,8.0753,-3.5958
2026-03-13T11:38:07.990787,baseline_0_1_0,3.214,0.469,0.109,5.614,37.938,11.773,111.0,13.877,20.036,6.979,8.462,14.76,14.87,15.23,17.03,15.3,13.04,14.42,14.56,14.04,15.23,14.21,15.81,15.3,16.12,14.76,14.87,15.23,16.0,16.49,17.8,15.65,3.61,2.24,3.0,3.61,2.0,2.0,4.24,3.16,4.47,4.24,4.47,5.1,6.08,8.06,6.4,6.32,8.25,7.62,8.49,9.49,9.06,10.3,9.9,-0.268,1.7572,5.9614,0.0478,1.2859,7.0686,-3.721
