timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high
2026-02-18T13:13:51.274562,movement_doors_open_q1,2.71,3.233,1.883,6.628,47.328,8.738,96.0,11.586,10.898,5.367,9.894
2026-02-18T13:13:51.683846,movement_doors_open_q1,3.259,2.42,1.987,6.566,46.569,8.218,104.0,12.764,9.618,7.69,7.387
2026-02-18T13:13:52.093515,movement_doors_open_q1,2.801,3.107,2.098,6.772,48.714,9.542,114.0,13.774,13.395,6.018,9.227
2026-02-18T13:13:52.505064,movement_doors_open_q1,2.722,2.021,0.637,-0.098,-0.65,8.629,19.849,4.94,7.434,6.596,11.709
2026-02-18T13:13:52.912642,movement_doors_open_q1,2.197,3.991,2.075,6.795,48.868,8.658,117.0,14.275,11.725,5.377,8.862
2026-02-18T13:13:53.231036,movement_doors_open_q1,2.307,3.779,2.166,6.717,48.119,8.453,105.0,12.768,11.502,6.547,7.362
2026-02-18T13:13:53.738013,movement_doors_open_q1,2.23,3.684,1.82,6.705,48.144,8.646,103.0,12.476,10.334,6.205,9.366
2026-02-18T13:13:54.052438,movement_doors_open_q1,2.499,2.996,1.977,6.847,49.458,8.592,110.0,13.324,10.734,5.94,9.078
2026-02-18T13:13:54.551901,movement_doors_open_q1,1.927,3.472,1.524,6.808,49.101,9.279,114.0,13.783,11.322,6.419,10.057
2026-02-18T13:13:54.960563,movement_doors_open_q1,2.179,2.823,1.91,0.442,0.683,7.224,22.0,4.385,6.768,6.662,8.197
2026-02-18T13:13:55.473525,movement_doors_open_q1,2.247,4.002,1.915,6.213,43.353,9.11,98.0,12.048,10.363,6.133,10.757
2026-02-18T13:13:55.882234,movement_doors_open_q1,2.567,4.371,4.417,6.505,46.176,8.895,100.0,12.166,10.775,5.945,9.918
2026-02-18T13:13:56.199054,movement_doors_open_q1,2.81,3.277,2.557,5.482,36.852,9.779,86.0,10.733,10.122,6.792,12.304
2026-02-18T13:13:56.701980,movement_doors_open_q1,2.526,3.817,2.768,6.577,46.743,9.878,117.0,14.264,11.515,8.567,9.566
2026-02-18T13:13:57.111257,movement_doors_open_q1,2.949,3.196,2.663,5.498,37.017,11.162,95.0,11.794,13.567,6.012,13.783
2026-02-18T13:13:57.520621,movement_doors_open_q1,2.853,3.488,4.17,2.41,12.291,18.256,94.0,13.676,17.812,14.438,22.324
2026-02-18T13:13:57.930595,movement_doors_open_q1,2.591,3.289,2.25,3.37,18.546,16.501,101.0,13.935,19.769,11.793,17.876
2026-02-18T13:13:58.258699,movement_doors_open_q1,2.756,3.628,2.846,6.209,43.445,9.142,96.0,11.767,9.452,6.863,11.023
2026-02-18T13:13:58.853185,movement_doors_open_q1,2.462,4.718,3.375,4.21,25.662,15.731,108.0,14.135,14.958,13.541,18.56
2026-02-18T13:13:59.158892,movement_doors_open_q1,2.838,3.581,2.308,7.176,52.669,8.641,121.0,14.544,10.99,5.994,8.926
2026-02-18T13:13:59.671175,movement_doors_open_q1,2.805,2.588,1.932,6.939,50.311,8.741,118.0,14.297,11.848,5.862,8.523
2026-02-18T13:14:00.080217,movement_doors_open_q1,2.14,3.237,2.137,6.782,48.808,8.799,110.0,13.338,11.109,6.224,9.051
2026-02-18T13:14:00.490268,movement_doors_open_q1,2.211,2.634,0.962,6.803,48.985,9.01,114.0,13.826,11.517,6.006,9.483
2026-02-18T13:14:00.900103,movement_doors_open_q1,2.362,2.467,2.023,6.323,44.339,9.773,110.0,13.513,12.116,6.88,10.299
2026-02-18T13:14:01.309319,movement_doors_open_q1,2.493,2.212,1.473,6.601,47.045,9.195,112.0,13.668,11.365,6.506,9.69
2026-02-18T13:14:01.719106,movement_doors_open_q1,2.277,2.95,2.266,6.813,49.054,8.754,111.0,13.46,10.589,6.762,8.903
2026-02-18T13:14:02.127877,movement_doors_open_q1,2.555,3.245,1.761,6.389,45.154,9.374,100.0,12.167,10.449,6.899,10.711
2026-02-18T13:14:02.540812,movement_doors_open_q1,2.53,4.227,3.684,3.495,18.667,16.615,112.0,15.699,14.551,15.237,19.901
2026-02-18T13:14:02.947292,movement_doors_open_q1,2.718,3.493,2.17,3.828,21.999,15.495,106.0,14.358,16.472,15.152,14.89
2026-02-18T13:14:03.356954,movement_doors_open_q1,2.603,3.938,1.879,3.3,17.506,15.445,98.0,13.79,20.037,11.966,14.383
2026-02-18T13:14:03.766719,movement_doors_open_q1,2.954,3.292,2.371,6.524,46.429,8.298,92.0,11.164,9.867,5.511,9.461
2026-02-18T13:14:04.176889,movement_doors_open_q1,2.727,3.454,1.884,5.936,41.338,10.62,86.0,10.336,11.962,7.576,12.243
2026-02-18T13:14:04.585771,movement_doors_open_q1,2.554,2.033,0.828,5.657,38.494,9.61,84.0,10.37,10.004,6.943,11.78
2026-02-18T13:14:04.995746,movement_doors_open_q1,2.784,3.997,3.476,5.411,35.909,8.834,79.0,9.94,10.174,5.44,10.796
2026-02-18T13:14:05.404899,movement_doors_open_q1,2.959,2.823,1.959,6.814,49.064,8.324,115.0,14.042,9.567,6.981,8.419
2026-02-18T13:14:05.815221,movement_doors_open_q1,2.49,4.246,2.075,5.923,40.881,9.113,85.0,10.429,9.575,6.514,11.154
2026-02-18T13:14:06.225626,movement_doors_open_q1,2.808,4.68,4.613,3.57,19.891,16.384,102.0,13.894,14.352,14.891,19.75
2026-02-18T13:14:06.740238,movement_doors_open_q1,2.7,2.945,1.944,6.545,46.653,9.034,100.0,12.119,10.448,6.465,10.136
2026-02-18T13:14:07.146057,movement_doors_open_q1,2.582,3.02,1.535,6.877,49.744,8.476,111.0,13.452,9.911,6.083,9.39
2026-02-18T13:14:07.657951,movement_doors_open_q1,2.357,2.709,1.274,6.901,50.008,8.812,113.0,13.653,10.994,6.309,9.117
2026-02-18T13:14:08.070371,movement_doors_open_q1,2.064,2.697,1.205,6.996,50.909,8.179,107.0,12.895,10.94,5.577,8.027
2026-02-18T13:14:08.477241,movement_doors_open_q1,2.481,2.843,2.063,6.951,50.562,8.88,108.0,12.956,11.342,6.331,8.963
