timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high
2026-02-13T11:09:06.451884,movement_doors_open_q1,3.098,0.834,0.221,7.516,56.035,5.457,102.0,12.314,10.55,1.948,3.946
2026-02-13T11:09:06.862988,movement_doors_open_q1,2.931,0.875,0.212,7.512,56.0,5.641,104.0,12.548,10.783,2.051,4.159
2026-02-13T11:09:07.272480,movement_doors_open_q1,2.969,0.938,0.221,7.564,56.522,5.503,111.0,13.429,10.272,1.908,4.381
2026-02-13T11:09:07.683154,movement_doors_open_q1,2.713,1.037,0.235,7.331,54.18,5.979,110.0,13.375,11.422,1.934,4.643
2026-02-13T11:09:08.193568,movement_doors_open_q1,2.702,1.181,0.246,6.534,46.474,7.621,96.0,11.784,13.412,3.194,6.318
2026-02-13T11:09:08.703719,movement_doors_open_q1,2.704,1.741,0.5,7.563,56.495,5.418,112.0,13.568,10.625,2.599,3.139
2026-02-13T11:09:09.113201,movement_doors_open_q1,2.406,1.592,0.469,7.264,53.557,7.272,102.0,12.214,12.643,3.748,5.508
2026-02-13T11:09:09.524397,movement_doors_open_q1,2.926,1.19,0.289,7.468,55.519,4.939,100.0,12.152,9.244,1.284,4.32
2026-02-13T11:09:09.934469,movement_doors_open_q1,2.755,1.277,0.319,7.437,55.226,5.551,104.0,12.601,10.753,1.669,4.292
2026-02-13T11:09:10.343980,movement_doors_open_q1,2.905,1.394,0.599,7.593,56.814,5.564,111.0,13.404,10.744,2.207,3.825
2026-02-13T11:09:10.752908,movement_doors_open_q1,3.079,1.31,0.429,6.376,44.856,7.809,96.0,11.857,13.763,3.142,6.581
2026-02-13T11:09:11.161729,movement_doors_open_q1,3.131,1.176,0.363,6.366,44.89,9.014,97.0,11.828,15.453,4.227,7.436
2026-02-13T11:09:11.570711,movement_doors_open_q1,2.777,1.375,0.374,6.236,43.519,9.064,104.0,12.856,15.61,2.86,8.737
2026-02-13T11:09:11.963254,movement_doors_open_q1,2.93,1.074,0.335,7.242,53.303,5.871,101.0,12.279,11.135,1.777,4.753
2026-02-13T11:09:12.544164,movement_doors_open_q1,2.992,0.842,0.18,7.441,55.243,5.841,115.0,13.971,11.561,1.781,4.258
2026-02-13T11:09:12.969201,movement_doors_open_q1,2.83,1.093,0.238,6.401,45.106,8.861,101.0,12.372,15.156,3.531,7.941
2026-02-13T11:09:13.438428,movement_doors_open_q1,2.783,0.969,0.237,7.36,54.428,5.854,107.0,12.991,10.998,2.111,4.518
2026-02-13T11:09:13.929511,movement_doors_open_q1,2.841,1.057,0.245,7.375,54.621,5.68,101.0,12.232,10.78,1.504,4.797
2026-02-13T11:09:14.336044,movement_doors_open_q1,2.901,1.267,0.348,7.183,52.71,5.993,103.0,12.554,11.582,2.426,4.063
