timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high
2026-02-18T13:12:55.877765,movement_doors_open_q1,2.525,3.785,2.895,6.51,46.105,8.609,107.0,13.143,11.283,5.449,9.073
2026-02-18T13:12:56.387660,movement_doors_open_q1,2.759,3.284,2.422,4.498,28.271,15.324,107.0,13.732,17.087,10.703,18.053
2026-02-18T13:12:56.796999,movement_doors_open_q1,2.181,2.877,1.696,4.362,27.126,14.444,98.0,12.638,16.521,10.988,15.759
2026-02-18T13:12:57.206882,movement_doors_open_q1,1.636,3.125,1.557,6.675,47.819,8.764,101.0,12.216,11.243,6.068,8.97
2026-02-18T13:12:57.616169,movement_doors_open_q1,2.275,2.677,2.09,6.65,47.475,8.541,102.0,12.399,11.164,6.014,8.448
2026-02-18T13:12:57.944455,movement_doors_open_q1,2.424,3.219,2.238,4.287,26.73,16.624,114.0,14.777,18.154,12.122,19.461
2026-02-18T13:12:58.435594,movement_doors_open_q1,2.654,3.1,1.48,5.536,37.321,9.737,85.0,10.567,11.667,5.367,12.064
2026-02-18T13:12:58.846054,movement_doors_open_q1,2.655,2.188,0.902,-0.397,-0.939,14.525,26.401,8.041,15.556,14.65,13.421
2026-02-18T13:12:59.358052,movement_doors_open_q1,3.085,2.841,2.252,2.356,11.851,17.369,81.0,11.617,17.903,14.524,19.574
2026-02-18T13:12:59.667581,movement_doors_open_q1,2.947,2.872,1.957,6.449,45.656,9.028,94.0,11.378,12.439,6.321,8.358
2026-02-18T13:13:00.176103,movement_doors_open_q1,2.073,3.999,1.632,5.886,40.042,9.029,101.0,12.699,10.408,8.511,8.207
2026-02-18T13:13:00.483247,movement_doors_open_q1,3.085,2.791,1.977,6.683,47.797,8.461,107.0,13.052,10.144,5.671,9.519
2026-02-18T13:13:00.894131,movement_doors_open_q1,2.567,4.48,2.932,6.934,50.266,9.419,122.0,14.735,12.295,6.513,9.448
2026-02-18T13:13:01.302764,movement_doors_open_q1,2.301,2.656,1.24,6.53,46.277,9.702,108.0,13.12,11.64,6.506,10.904
2026-02-18T13:13:01.712971,movement_doors_open_q1,2.466,5.07,4.535,4.0,23.549,16.103,105.0,13.886,15.797,15.173,17.283
2026-02-18T13:13:02.122379,movement_doors_open_q1,2.715,2.876,1.405,6.982,50.818,8.578,103.0,12.327,11.948,5.952,7.867
2026-02-18T13:13:02.530900,movement_doors_open_q1,2.252,4.051,1.596,7.012,51.199,8.833,100.0,11.881,11.302,6.282,8.911
2026-02-18T13:13:03.046387,movement_doors_open_q1,2.471,1.976,0.477,6.212,43.524,11.079,105.0,12.72,13.593,6.74,12.821
2026-02-18T13:13:03.453279,movement_doors_open_q1,2.923,3.159,2.538,5.936,40.402,8.094,87.0,10.874,12.881,4.769,6.699
2026-02-18T13:13:03.863328,movement_doors_open_q1,3.138,2.059,1.051,5.817,39.836,8.637,84.0,10.42,10.179,4.849,10.78
2026-02-18T13:13:04.272426,movement_doors_open_q1,2.637,2.785,1.363,6.354,44.809,9.525,96.0,11.631,11.481,7.002,10.067
2026-02-18T13:13:04.682243,movement_doors_open_q1,2.207,2.576,1.027,6.635,47.348,8.947,110.0,13.415,11.193,6.028,9.589
2026-02-18T13:13:05.091874,movement_doors_open_q1,2.408,2.36,2.334,4.496,28.637,15.927,107.0,13.604,17.715,12.112,17.863
2026-02-18T13:13:05.470264,movement_doors_open_q1,2.637,2.89,1.89,6.064,42.043,9.586,98.0,12.071,10.973,6.511,11.197
2026-02-18T13:13:05.854975,movement_doors_open_q1,2.883,2.799,2.097,5.245,34.416,10.058,82.0,10.294,13.475,5.098,11.53
2026-02-18T13:13:06.423194,movement_doors_open_q1,2.751,3.175,2.395,6.709,48.009,7.798,101.0,12.332,9.362,7.155,6.918
2026-02-18T13:13:06.832355,movement_doors_open_q1,3.003,1.485,0.642,6.372,44.876,8.967,97.0,11.835,11.058,6.798,9.042
2026-02-18T13:13:07.241964,movement_doors_open_q1,2.702,2.32,0.855,5.687,38.779,10.148,91.0,11.251,11.232,6.912,12.202
2026-02-18T13:13:07.655529,movement_doors_open_q1,2.732,3.02,1.211,6.891,49.858,8.502,111.0,13.441,11.117,6.644,7.78
2026-02-18T13:13:08.061120,movement_doors_open_q1,2.544,4.18,3.515,6.704,48.057,8.647,107.0,13.011,11.123,5.921,8.886
2026-02-18T13:13:08.367953,movement_doors_open_q1,2.767,2.807,2.042,4.949,32.232,14.677,111.0,13.996,16.092,11.777,16.095
2026-02-18T13:13:08.880123,movement_doors_open_q1,2.5,2.641,2.212,6.663,47.612,8.684,110.0,13.432,10.646,6.336,9.052
2026-02-18T13:13:09.289823,movement_doors_open_q1,2.271,2.779,1.411,6.834,49.352,8.826,112.0,13.563,11.319,6.016,9.127
2026-02-18T13:13:09.698849,movement_doors_open_q1,2.428,2.979,1.698,6.834,49.31,8.607,109.0,13.2,11.804,5.678,8.351
2026-02-18T13:13:10.109140,movement_doors_open_q1,2.571,3.17,2.52,6.902,49.904,8.295,114.0,13.859,11.634,5.518,7.76
2026-02-18T13:13:10.524100,movement_doors_open_q1,2.789,2.516,1.947,6.987,50.811,8.234,109.0,13.155,11.37,5.537,7.816
2026-02-18T13:13:10.928502,movement_doors_open_q1,2.569,3.355,1.755,6.473,45.919,9.072,102.0,12.426,10.966,6.148,10.054
2026-02-18T13:13:11.337436,movement_doors_open_q1,2.568,3.481,1.971,3.987,24.569,17.846,106.0,13.648,21.467,13.617,18.427
2026-02-18T13:13:11.747851,movement_doors_open_q1,2.498,3.636,1.965,6.273,43.776,9.208,105.0,12.954,12.465,5.305,9.826
2026-02-18T13:13:12.097137,movement_doors_open_q1,3.19,2.505,1.902,1.707,8.357,10.218,44.0,6.64,10.705,6.591,13.217
2026-02-18T13:13:12.669519,movement_doors_open_q1,2.582,2.71,0.947,6.65,47.381,7.582,98.0,12.001,10.285,6.716,5.828
2026-02-18T13:13:13.181994,movement_doors_open_q1,2.324,3.081,1.335,6.354,44.811,9.141,98.0,11.951,11.149,5.43,10.766
2026-02-18T13:13:13.488835,movement_doors_open_q1,2.509,2.68,1.732,6.712,48.14,8.792,111.0,13.515,10.579,6.016,9.736
2026-02-18T13:13:14.003434,movement_doors_open_q1,2.555,3.009,1.283,6.971,50.687,8.954,113.0,13.591,11.619,5.902,9.324
2026-02-18T13:13:14.410367,movement_doors_open_q1,1.885,2.635,1.643,6.611,47.12,9.084,106.0,12.88,11.854,6.098,9.29
2026-02-18T13:13:14.819966,movement_doors_open_q1,2.542,2.567,2.033,6.544,46.515,8.877,105.0,12.814,11.141,5.667,9.781
2026-02-18T13:13:15.229906,movement_doors_open_q1,2.581,2.903,2.246,6.204,43.185,9.63,103.0,12.667,12.297,6.223,10.336
2026-02-18T13:13:15.556405,movement_doors_open_q1,2.578,4.041,2.209,2.028,8.756,18.201,86.0,13.172,24.551,11.284,18.743
2026-02-18T13:13:16.048599,movement_doors_open_q1,2.751,2.946,1.707,6.455,45.69,9.37,103.0,12.535,11.356,5.733,10.947
2026-02-18T13:13:16.457692,movement_doors_open_q1,3.258,2.031,1.385,6.132,42.819,9.268,92.0,11.247,9.802,6.483,11.417
2026-02-18T13:13:16.867354,movement_doors_open_q1,2.071,4.171,1.782,6.502,46.2,9.548,104.0,12.612,11.327,6.166,11.078
2026-02-18T13:13:17.277444,movement_doors_open_q1,2.506,3.77,1.958,6.321,44.433,8.909,98.0,12.006,10.693,5.771,10.2
2026-02-18T13:13:17.687066,movement_doors_open_q1,2.484,3.625,2.978,5.155,33.873,14.679,113.0,14.123,17.375,11.744,14.907
2026-02-18T13:13:18.202152,movement_doors_open_q1,2.482,3.644,2.773,4.787,31.039,15.436,107.0,13.425,18.083,12.191,16.008
2026-02-18T13:13:18.613988,movement_doors_open_q1,1.969,2.671,0.986,6.825,49.293,8.576,109.0,13.205,10.636,6.116,8.957
2026-02-18T13:13:19.021724,movement_doors_open_q1,2.073,2.508,1.675,6.809,49.059,8.712,112.0,13.597,11.141,5.99,8.99
2026-02-18T13:13:19.530052,movement_doors_open_q1,2.065,3.027,1.999,6.659,47.664,8.62,106.0,12.907,10.224,6.175,9.422
2026-02-18T13:13:19.939997,movement_doors_open_q1,2.207,2.681,1.952,6.855,49.492,8.497,106.0,12.809,11.268,5.56,8.656
2026-02-18T13:13:20.254320,movement_doors_open_q1,2.213,2.711,1.361,6.696,47.998,9.118,108.0,13.084,12.034,5.528,9.761
2026-02-18T13:13:20.755272,movement_doors_open_q1,2.313,3.038,2.062,6.822,49.226,8.602,102.0,12.285,11.589,6.075,8.163
