timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high
2026-02-13T10:38:32.157114,movement_doors_closed_q1,2.661,0.494,0.032,-1.582,2.888,19.408,39.0,7.433,20.837,14.523,22.706
2026-02-13T10:38:32.555019,movement_doors_closed_q1,3.122,0.367,0.03,-1.894,2.842,18.7,32.0,6.996,20.144,14.032,21.778
2026-02-13T10:38:33.078627,movement_doors_closed_q1,2.957,0.407,0.04,-1.593,2.323,18.28,34.0,7.081,18.906,14.591,21.203
2026-02-13T10:38:33.486622,movement_doors_closed_q1,2.599,0.428,0.026,-1.565,3.087,19.054,39.0,7.273,21.566,14.833,20.684
2026-02-13T10:38:33.898419,movement_doors_closed_q1,2.64,0.421,0.023,-1.338,2.819,18.732,40.0,7.338,21.095,14.632,20.39
2026-02-13T10:38:34.308450,movement_doors_closed_q1,2.939,0.497,0.042,-1.771,2.818,19.137,35.0,7.224,21.75,14.215,21.342
2026-02-13T10:38:34.715411,movement_doors_closed_q1,3.084,0.459,0.043,-1.647,2.337,18.781,34.0,7.242,20.231,14.967,21.037
2026-02-13T10:38:35.128248,movement_doors_closed_q1,2.962,0.675,0.076,-0.831,3.752,18.274,45.0,7.407,20.699,14.098,19.946
2026-02-13T10:38:35.636681,movement_doors_closed_q1,2.823,0.93,0.201,-2.303,3.676,19.135,24.042,6.857,21.527,14.009,21.746
2026-02-13T10:38:35.977257,movement_doors_closed_q1,2.88,0.749,0.106,-1.7,2.218,19.399,27.659,7.46,22.447,15.331,20.372
2026-02-13T10:38:36.357058,movement_doors_closed_q1,2.672,1.142,0.239,-1.995,2.866,18.655,26.173,6.927,19.949,14.483,21.4
2026-02-13T10:38:36.866801,movement_doors_closed_q1,2.679,1.119,0.181,-0.294,4.117,18.531,50.0,7.964,21.674,14.654,19.231
2026-02-13T10:38:37.159342,movement_doors_closed_q1,2.922,0.767,0.094,-0.788,3.219,19.155,47.0,7.911,19.424,13.836,23.975
2026-02-13T10:38:37.686748,movement_doors_closed_q1,3.046,0.562,0.074,-1.812,2.407,20.608,29.698,7.831,19.996,14.921,26.62
2026-02-13T10:38:38.095031,movement_doors_closed_q1,2.832,0.665,0.07,-2.123,3.213,17.726,24.0,6.478,18.928,13.831,20.297
2026-02-13T10:38:38.507497,movement_doors_closed_q1,2.965,0.646,0.083,-1.912,2.896,19.385,33.0,7.235,23.242,14.071,20.776
2026-02-13T10:38:38.850039,movement_doors_closed_q1,3.048,0.825,0.156,-1.773,2.843,18.075,33.0,6.817,20.686,14.173,19.306
2026-02-13T10:38:39.424843,movement_doors_closed_q1,3.154,0.531,0.076,-0.764,4.358,18.6,47.0,7.506,21.784,13.821,20.123
2026-02-13T10:38:39.836660,movement_doors_closed_q1,2.9,0.689,0.073,-1.294,2.347,17.215,36.0,6.848,18.262,13.93,19.351
2026-02-13T10:38:40.246796,movement_doors_closed_q1,3.093,0.897,0.175,-1.739,2.408,20.976,35.0,8.009,21.281,14.766,26.613
2026-02-13T10:38:40.655368,movement_doors_closed_q1,2.977,1.382,0.44,-0.357,0.457,18.011,43.0,8.666,25.168,13.532,15.453
2026-02-13T10:38:41.062866,movement_doors_closed_q1,2.888,1.417,0.424,-1.632,1.961,22.845,39.0,8.933,28.92,15.356,24.196
2026-02-13T10:38:41.475896,movement_doors_closed_q1,2.978,0.893,0.184,-1.78,2.634,17.115,29.0,6.476,18.98,13.809,18.491
2026-02-13T10:38:41.884554,movement_doors_closed_q1,3.001,0.711,0.147,-1.728,2.799,18.605,35.0,7.058,21.573,13.557,20.591
2026-02-13T10:38:42.292080,movement_doors_closed_q1,2.285,1.612,0.251,-1.444,2.755,17.958,37.0,6.974,19.524,14.526,19.738
2026-02-13T10:38:42.804160,movement_doors_closed_q1,2.976,0.819,0.122,-2.004,2.887,20.063,26.907,7.441,23.997,15.35,20.807
2026-02-13T10:38:43.317792,movement_doors_closed_q1,2.666,0.587,0.048,-1.464,3.655,18.753,41.0,7.151,21.73,13.323,21.094
2026-02-13T10:38:43.726905,movement_doors_closed_q1,2.737,0.606,0.068,-1.857,2.696,19.084,32.0,7.18,20.067,15.061,21.985
2026-02-13T10:38:44.137121,movement_doors_closed_q1,2.653,0.547,0.04,-1.243,3.03,18.014,40.0,7.097,19.805,13.624,20.494
2026-02-13T10:38:44.548111,movement_doors_closed_q1,2.807,0.479,0.035,-1.918,2.793,19.236,31.0,7.19,21.0,14.656,21.924
2026-02-13T10:38:44.956568,movement_doors_closed_q1,2.832,0.518,0.039,-1.745,2.627,18.473,33.0,7.016,19.93,14.414,20.956
2026-02-13T10:38:45.365343,movement_doors_closed_q1,3.045,0.489,0.043,-1.004,3.108,19.197,45.0,7.745,20.673,14.372,22.393
2026-02-13T10:38:45.773467,movement_doors_closed_q1,3.116,0.487,0.05,-1.728,2.875,17.973,34.0,6.801,19.871,12.803,21.095
2026-02-13T10:38:46.186642,movement_doors_closed_q1,2.922,0.524,0.062,-1.765,3.307,18.333,36.0,6.858,20.711,13.654,20.528
2026-02-13T10:38:46.595883,movement_doors_closed_q1,2.972,0.595,0.065,-2.073,3.026,19.96,28.0,7.355,23.305,13.173,23.247
2026-02-13T10:38:47.104599,movement_doors_closed_q1,3.098,0.472,0.05,-1.889,2.449,19.896,26.306,7.525,19.329,15.296,24.829
2026-02-13T10:38:47.518546,movement_doors_closed_q1,2.989,0.726,0.116,-1.28,3.298,20.106,45.0,7.857,21.583,15.256,23.326
2026-02-13T10:38:47.926237,movement_doors_closed_q1,2.687,2.439,0.995,-1.732,1.69,29.741,40.608,11.815,33.587,21.304,34.122
2026-02-13T10:38:48.336725,movement_doors_closed_q1,3.101,1.798,0.886,-1.589,1.983,19.216,35.0,7.552,23.0,12.807,21.722
2026-02-13T10:38:48.741958,movement_doors_closed_q1,2.574,2.889,1.253,-0.178,0.46,15.198,37.0,7.486,20.313,12.818,12.587
2026-02-13T10:38:49.088554,movement_doors_closed_q1,3.02,1.543,0.687,-1.266,1.077,21.749,33.601,8.996,19.307,16.694,28.904
2026-02-13T10:38:49.490668,movement_doors_closed_q1,2.564,1.815,0.6,0.403,5.972,15.908,49.0,7.332,18.94,12.426,16.337
2026-02-13T10:38:49.889274,movement_doors_closed_q1,2.557,1.032,0.159,-0.272,1.485,15.648,41.0,7.433,13.94,12.836,19.964
2026-02-13T10:38:50.381672,movement_doors_closed_q1,2.641,0.823,0.089,-0.894,3.733,17.586,43.0,7.097,20.367,12.554,19.734
2026-02-13T10:38:50.792613,movement_doors_closed_q1,2.823,0.967,0.223,-1.693,3.027,18.854,37.0,7.135,20.433,13.95,22.03
2026-02-13T10:38:51.305511,movement_doors_closed_q1,3.137,0.785,0.156,1.256,8.427,16.101,58.0,8.365,15.265,11.756,21.045
2026-02-13T10:38:51.715976,movement_doors_closed_q1,3.135,0.782,0.148,-2.296,3.678,21.436,28.0,7.682,23.919,15.935,24.316
2026-02-13T10:38:52.203565,movement_doors_closed_q1,2.833,1.771,0.719,-1.717,2.136,20.287,28.862,7.825,22.418,16.704,21.673
2026-02-13T10:38:52.636368,movement_doors_closed_q1,3.165,1.251,0.411,-0.767,4.178,17.881,45.0,7.241,19.222,12.576,21.664
2026-02-13T10:38:52.968039,movement_doors_closed_q1,3.087,1.108,0.34,-1.519,1.425,22.023,31.623,8.828,28.813,14.925,22.317
2026-02-13T10:38:53.456093,movement_doors_closed_q1,3.18,0.898,0.225,-1.744,1.875,18.767,26.0,7.32,23.749,12.194,20.286
2026-02-13T10:38:53.774196,movement_doors_closed_q1,3.034,0.861,0.141,0.403,7.108,18.745,58.0,8.418,23.14,12.841,20.185
2026-02-13T10:38:54.182736,movement_doors_closed_q1,2.941,1.212,0.392,3.081,18.095,19.192,95.0,12.608,25.678,16.054,15.997
2026-02-13T10:38:54.682985,movement_doors_closed_q1,2.745,2.15,0.999,0.603,6.175,16.288,52.0,7.771,19.666,13.168,16.042
2026-02-13T10:38:55.094573,movement_doors_closed_q1,3.02,0.897,0.222,-1.023,1.686,17.103,37.0,7.14,16.8,13.992,20.361
2026-02-13T10:38:55.501692,movement_doors_closed_q1,3.034,0.739,0.123,-2.115,3.109,21.969,29.155,8.061,24.768,16.215,24.789
2026-02-13T10:38:56.014907,movement_doors_closed_q1,2.969,1.027,0.236,-1.125,2.768,18.267,41.0,7.323,18.658,13.516,22.428
2026-02-13T10:38:56.424205,movement_doors_closed_q1,2.957,0.886,0.178,-1.026,3.337,19.875,47.0,7.979,22.61,13.282,23.558
2026-02-13T10:38:56.835211,movement_doors_closed_q1,3.036,0.844,0.169,-1.892,2.578,22.053,35.0,8.314,27.15,15.51,23.434
2026-02-13T10:38:57.242563,movement_doors_closed_q1,2.861,1.178,0.375,4.728,31.207,15.592,98.0,12.076,17.999,12.485,16.26
2026-02-13T10:38:57.654457,movement_doors_closed_q1,3.156,1.238,0.377,-1.699,2.147,18.611,27.166,7.174,20.225,15.161,20.365
