timestamp,label,entropy_turb,iqr_turb,variance_turb,skewness,kurtosis,amp_mean,amp_range,amp_std,amp_mean_low,amp_mean_mid,amp_mean_high
2026-02-13T11:19:05.901917,movement_doors_open_q1,2.408,1.526,0.255,-1.172,0.868,32.086,49.041,13.459,29.731,21.303,44.626
2026-02-13T11:19:06.211830,movement_doors_open_q1,3.178,0.676,0.109,-0.812,2.503,17.698,42.0,7.398,18.108,11.81,22.927
2026-02-13T11:19:06.582275,movement_doors_open_q1,2.806,1.139,0.215,-1.556,1.709,31.61,45.011,12.475,31.746,20.786,41.812
2026-02-13T11:19:07.028819,movement_doors_open_q1,3.194,0.578,0.092,-0.016,4.393,16.836,48.0,7.529,17.631,10.924,21.722
2026-02-13T11:19:07.439537,movement_doors_open_q1,3.134,0.598,0.108,0.389,6.568,16.28,50.0,7.356,17.448,10.776,20.418
2026-02-13T11:19:07.785321,movement_doors_open_q1,2.285,1.412,0.201,-1.136,1.03,17.408,32.0,7.29,17.054,11.221,23.652
2026-02-13T11:19:08.260553,movement_doors_open_q1,3.18,0.659,0.112,-0.484,4.505,16.611,44.0,6.919,18.411,10.914,20.331
2026-02-13T11:19:08.689574,movement_doors_open_q1,3.188,0.658,0.15,-0.903,1.738,17.893,40.0,7.549,17.872,11.859,23.673
2026-02-13T11:19:09.079585,movement_doors_open_q1,2.271,1.492,0.23,-1.087,0.533,33.176,49.82,14.253,30.612,21.51,46.76
2026-02-13T11:19:09.480044,movement_doors_open_q1,3.14,1.006,0.232,-0.683,2.717,15.91,39.0,6.721,17.043,9.974,20.494
2026-02-13T11:19:09.999611,movement_doors_open_q1,3.005,0.952,0.18,0.631,5.806,14.911,48.0,7.255,14.596,10.151,19.755
2026-02-13T11:19:10.410928,movement_doors_open_q1,3.028,0.642,0.112,-0.619,-0.256,17.876,35.0,8.506,15.482,12.225,25.556
2026-02-13T11:19:10.817912,movement_doors_open_q1,3.209,1.197,0.331,0.057,6.825,15.39,45.0,6.558,16.96,10.996,18.085
2026-02-13T11:19:11.435163,movement_doors_open_q1,3.112,1.23,0.485,-0.535,2.549,18.304,46.0,7.934,20.019,11.07,23.572
2026-02-13T11:19:11.841770,movement_doors_open_q1,2.998,0.853,0.142,1.072,10.571,17.42,59.0,8.044,20.999,10.997,20.134
2026-02-13T11:19:12.250720,movement_doors_open_q1,2.757,0.997,0.157,-1.099,2.485,17.474,39.0,7.076,18.732,11.369,22.101
2026-02-13T11:19:12.660071,movement_doors_open_q1,3.104,0.676,0.126,0.205,4.363,17.12,51.0,8.011,18.366,10.499,22.251
2026-02-13T11:19:13.071690,movement_doors_open_q1,3.038,0.565,0.098,0.808,6.747,15.683,52.0,7.69,16.59,9.683,20.545
2026-02-13T11:19:13.480514,movement_doors_open_q1,2.235,1.124,0.145,-0.282,2.852,16.514,44.0,7.386,17.579,10.111,21.609
